distance xForeLeft yForeLeft xHindLeft yHindLeft xForeRight yForeRight xHindRight yHindRight
0.0346983 0.100229 -0.108899 -0.122226 -0.122084 0.0738864 -0.112463 -0.104236 -0.121318
0.0350665 0.0996281 -0.109044 -0.122866 -0.121131 0.0736239 -0.111184 -0.10564 -0.120881
0.0354298 0.098669 -0.109361 -0.123917 -0.11983 0.0758343 -0.111287 -0.107086 -0.12023
0.035788 0.0975097 -0.109768 -0.123137 -0.119635 0.075236 -0.11002 -0.108288 -0.119527
0.0361325 0.0962817 -0.110239 -0.124429 -0.118055 0.0772466 -0.110218 -0.109662 -0.118731
0.0364687 0.094973 -0.110752 -0.123598 -0.117768 0.0807292 -0.111145 -0.110841 -0.117933
0.0367961 0.0936127 -0.111233 -0.124823 -0.116067 0.0795813 -0.110162 -0.112193 -0.117113
0.0371049 0.092381 -0.111774 -0.123758 -0.115819 0.081404 -0.110448 -0.113355 -0.116323
0.0374422 0.0911796 -0.112189 -0.124786 -0.114185 0.0803883 -0.109455 -0.114961 -0.115394
0.0377817 0.0902128 -0.112613 -0.125713 -0.112495 0.082366 -0.10975 -0.116458 -0.114513
0.0381351 0.0893456 -0.113017 -0.124178 -0.112457 0.0857137 -0.11061 -0.117701 -0.113768
0.0385091 0.0885475 -0.113414 -0.121422 -0.113302 0.084964 -0.109804 -0.11881 -0.113091
0.038886 0.0877061 -0.113807 -0.122208 -0.111907 0.086727 -0.110017 -0.119868 -0.112454
0.0392765 0.0869731 -0.114183 -0.12075 -0.111933 0.0896533 -0.110641 -0.120659 -0.112005
0.0396834 0.0862244 -0.114552 -0.121429 -0.110581 0.0928645 -0.111403 -0.121414 -0.11161
0.0401063 0.0855821 -0.114917 -0.119941 -0.110633 0.0922812 -0.110925 -0.122065 -0.111308
0.0405329 0.0849726 -0.115285 -0.117494 -0.11134 0.0936599 -0.110995 -0.122674 -0.111062
0.040971 0.0843566 -0.115664 -0.114749 -0.112265 0.0958072 -0.111311 -0.123288 -0.110834
0.0414217 0.0836741 -0.11605 -0.115361 -0.111296 0.0981033 -0.111735 -0.123963 -0.110589
0.0418794 0.0830543 -0.116439 -0.114261 -0.111276 0.100361 -0.112132 -0.124586 -0.110403
0.0423512 0.0824649 -0.116833 -0.112414 -0.11172 0.0998395 -0.111873 -0.12518 -0.110256
0.0428265 0.0818873 -0.117231 -0.110341 -0.112326 0.100595 -0.111837 -0.125753 -0.110144
0.043311 0.0813061 -0.117636 -0.108327 -0.112939 0.101847 -0.111902 -0.12633 -0.11005
0.0438064 0.0806949 -0.118045 -0.108138 -0.112681 0.103202 -0.11201 -0.126932 -0.109956
0.0443085 0.0801193 -0.118456 -0.107203 -0.112774 0.104525 -0.112096 -0.127508 -0.109901
0.0448195 0.0795549 -0.118869 -0.106 -0.11301 0.105706 -0.112149 -0.128072 -0.109871
0.04534 0.0789962 -0.119284 -0.104695 -0.113314 0.106708 -0.11216 -0.12863 -0.109862
0.04587 0.0784422 -0.1197 -0.103374 -0.113648 0.107527 -0.112127 -0.129184 -0.10987
0.0464094 0.0778935 -0.120116 -0.102079 -0.113991 0.108172 -0.112044 -0.129732 -0.109896
0.0469577 0.077351 -0.120531 -0.100831 -0.114334 0.108708 -0.111916 -0.130274 -0.109938
0.0475143 0.0768149 -0.120944 -0.0996364 -0.114672 0.109209 -0.111753 -0.13081 -0.109998
0.0480792 0.0762852 -0.121355 -0.0984971 -0.115003 0.109712 -0.11156 -0.131339 -0.110072
0.048652 0.0757618 -0.121763 -0.0974105 -0.115325 0.110234 -0.111342 -0.131862 -0.110159
0.0492327 0.0752442 -0.122168 -0.0963727 -0.115639 0.110782 -0.111103 -0.13238 -0.110258
0.0498211 0.074732 -0.122568 -0.0953791 -0.115944 0.111357 -0.110845 -0.132893 -0.110368
0.0504172 0.0742249 -0.122963 -0.0944254 -0.116241 0.111957 -0.11057 -0.133402 -0.110486
0.0510207 0.0737226 -0.123353 -0.0935075 -0.116531 0.112578 -0.110281 -0.133905 -0.110611
0.0516316 0.0732247 -0.123735 -0.0926216 -0.116813 0.113216 -0.10998 -0.134405 -0.110741
0.0522497 0.0727308 -0.124111 -0.0917648 -0.117087 0.113869 -0.109667 -0.134901 -0.110876
0.0528749 0.0722407 -0.124479 -0.0909344 -0.117355 0.114531 -0.109344 -0.135394 -0.111012
0.053507 0.0717541 -0.124838 -0.0901281 -0.117616 0.1152 -0.109012 -0.135883 -0.11115
0.0541458 0.0712708 -0.125188 -0.0893443 -0.117872 0.115872 -0.108673 -0.136369 -0.111287
