time setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
1.164 -0.0387951 -0.186817 0.199963 -0.180837 0.120354 0.0313271 -0.0226345 -0.018638 1.18126e-07
1.166 -0.0441004 -0.191942 0.204938 -0.186039 0.117065 0.0347993 -0.0260206 -0.0219861 1.1905e-07
1.168 -0.0493469 -0.196997 0.209834 -0.191177 0.113736 0.0383 -0.0294401 -0.0253699 1.19856e-07
1.17 -0.0545311 -0.20198 0.214647 -0.196247 0.110371 0.041827 -0.0328909 -0.0287874 1.20543e-07
1.172 -0.0596497 -0.206888 0.219374 -0.201245 0.106971 0.0453779 -0.0363709 -0.0322366 1.2111e-07
1.174 -0.0646991 -0.211717 0.224011 -0.206169 0.103537 0.0489505 -0.0398778 -0.0357152 1.21559e-07
1.176 -0.0696759 -0.216464 0.228556 -0.211014 0.100073 0.0525427 -0.0434095 -0.0392212 1.21888e-07
1.178 -0.074577 -0.221126 0.233006 -0.215778 0.0965799 0.0561519 -0.0469638 -0.0427523 1.22097e-07
1.18 -0.0793989 -0.225699 0.237356 -0.220457 0.0930604 0.059776 -0.0505385 -0.0463064 1.22187e-07
1.182 -0.0841383 -0.230181 0.241605 -0.225048 0.0895164 0.0634126 -0.0541314 -0.0498812 1.22157e-07
1.184 -0.0887922 -0.234568 0.245748 -0.229549 0.0859502 0.0670593 -0.0577401 -0.0534746 1.22008e-07
1.186 -0.0933573 -0.238857 0.249784 -0.233955 0.0823641 0.0707138 -0.0613624 -0.0570842 1.21739e-07
1.188 -0.0978305 -0.243046 0.253709 -0.238265 0.0787602 0.0743736 -0.0649961 -0.0607078 1.21352e-07
1.19 -0.102209 -0.247131 0.25752 -0.242474 0.0751408 0.0780366 -0.0686388 -0.0643431 1.20847e-07
1.192 -0.106489 -0.251109 0.261215 -0.246581 0.0715082 0.0817001 -0.0722882 -0.0679879 1.20224e-07
1.194 -0.110669 -0.254979 0.26479 -0.250581 0.0678647 0.0853619 -0.075942 -0.0716397 1.19483e-07
1.196 -0.114744 -0.258737 0.268245 -0.254473 0.0642125 0.0890196 -0.0795979 -0.0752964 1.18626e-07
1.198 -0.118713 -0.26238 0.271575 -0.258254 0.060554 0.0926707 -0.0832535 -0.0789555 1.17653e-07
1.2 -0.122573 -0.265906 0.274778 -0.261921 0.0568915 0.0963128 -0.0869066 -0.0826149 1.16566e-07
1.202 -0.126321 -0.269313 0.277852 -0.265472 0.0532272 0.0999436 -0.0905547 -0.086272 1.15364e-07
1.204 -0.129954 -0.272597 0.280795 -0.268903 0.0495636 0.103561 -0.0941955 -0.0899246 1.14049e-07
1.206 -0.13347 -0.275758 0.283605 -0.272213 0.045903 0.107161 -0.0978268 -0.0935704 1.12623e-07
1.208 -0.136866 -0.278791 0.286278 -0.275399 0.0422476 0.110744 -0.101446 -0.0972069 1.11086e-07
1.21 -0.14014 -0.281696 0.288815 -0.278458 0.0385998 0.114305 -0.105051 -0.100832 1.0944e-07
1.212 -0.143289 -0.284469 0.291211 -0.28139 0.0349621 0.117843 -0.108639 -0.104443 1.07686e-07
1.214 -0.146312 -0.28711 0.293466 -0.284191 0.0313366 0.121356 -0.112209 -0.108038 1.05825e-07
1.216 -0.149205 -0.289616 0.295578 -0.286859 0.0277258 0.12484 -0.115757 -0.111614 1.03859e-07
1.218 -0.151968 -0.291985 0.297545 -0.289393 0.0241319 0.128294 -0.119281 -0.11517 1.0179e-07
1.22 -0.154597 -0.294215 0.299365 -0.29179 0.0205573 0.131716 -0.12278 -0.118702 9.96184e-08
1.222 -0.157092 -0.296304 0.301037 -0.294049 0.0170044 0.135102 -0.126251 -0.122209 9.73472e-08
1.224 -0.159449 -0.298252 0.30256 -0.296168 0.0134753 0.138451 -0.129691 -0.125688 9.49777e-08
1.226 -0.161668 -0.300056 0.303931 -0.298145 0.00997243 0.141761 -0.133098 -0.129138 9.25117e-08
1.228 -0.163746 -0.301716 0.305151 -0.299979 0.00649806 0.145029 -0.13647 -0.132554 8.99512e-08
1.23 -0.165682 -0.303229 0.306218 -0.301668 0.00305445 0.148252 -0.139805 -0.135937 8.7298e-08
1.232 -0.167475 -0.304594 0.307131 -0.303212 -0.000356138 0.15143 -0.143101 -0.139282 8.45541e-08
1.234 -0.169123 -0.30581 0.307888 -0.304608 -0.00373147 0.154559 -0.146355 -0.142589 8.17217e-08
1.236 -0.170624 -0.306877 0.30849 -0.305855 -0.00706932 0.157638 -0.149566 -0.145854 7.88029e-08
1.238 -0.171978 -0.307793 0.308935 -0.306953 -0.0103675 0.160664 -0.15273 -0.149076 7.30653e-08
1.24 -0.173183 -0.308557 0.309223 -0.3079 -0.0136238 0.163635 -0.155847 -0.152252 6.71398e-08
1.242 -0.174238 -0.309169 0.309353 -0.308696 -0.0168361 0.166549 -0.158913 -0.155381 2.82954e-08
1.244 -0.175143 -0.309628 0.309325 -0.309339 -0.0200022 0.169405 -0.161928 -0.158461 0
1.246 -0.175895 -0.309933 0.309139 -0.309829 -0.0231201 0.172199 -0.164888 -0.161488 0
1.248 -0.176496 -0.310083 0.308794 -0.310166 -0.0261876 0.174931 -0.167792 -0.164461 0
1.25 -0.176943 -0.310079 0.308291 -0.310348 -0.0292027 0.177599 -0.170637 -0.167379 0
1.252 -0.177236 -0.30992 0.307628 -0.310376 -0.0321634 0.180199 -0.173423 -0.170239 0
1.254 -0.177375 -0.309606 0.306807 -0.310249 -0.0350676 0.182731 -0.176147 -0.173039 0
1.256 -0.17736 -0.309137 0.305828 -0.309967 -0.0379135 0.185193 -0.178807 -0.175778 0
1.258 -0.17719 -0.308512 0.304691 -0.309529 -0.040699 0.187583 -0.181401 -0.178453 0
1.26 -0.176864 -0.307732 0.303396 -0.308937 -0.0434223 0.189899 -0.183927 -0.181063 0
1.262 -0.176383 -0.306797 0.301945 -0.308188 -0.0460815 0.19214 -0.186385 -0.183605 0
1.264 -0.175748 -0.305708 0.300336 -0.307285 -0.0486749 0.194304 -0.188771 -0.186079 0
1.266 -0.174957 -0.304465 0.298573 -0.306228 -0.0512005 0.19639 -0.191085 -0.188482 0
1.268 -0.174011 -0.303067 0.296654 -0.305015 -0.0536567 0.198395 -0.193325 -0.190812 0
1.27 -0.17291 -0.301517 0.294581 -0.303649 -0.0560418 0.200319 -0.195489 -0.193069 0
1.272 -0.171656 -0.299814 0.292356 -0.30213 -0.0583541 0.202159 -0.197575 -0.19525 0
1.274 -0.170248 -0.29796 0.289979 -0.300458 -0.0605919 0.203916 -0.199583 -0.197354 0
1.276 -0.168686 -0.295955 0.287452 -0.298634 -0.0627538 0.205586 -0.20151 -0.19938 0
1.278 -0.166973 -0.2938 0.284776 -0.296659 -0.0648382 0.20717 -0.203356 -0.201326 0
1.28 -0.165108 -0.291497 0.281952 -0.294534 -0.0668436 0.208666 -0.205119 -0.20319 0
1.282 -0.163092 -0.289046 0.278982 -0.29226 -0.0687685 0.210072 -0.206797 -0.204971 0
1.284 -0.160926 -0.286449 0.275868 -0.289838 -0.0706117 0.211388 -0.20839 -0.206668 0
1.286 -0.158612 -0.283708 0.272612 -0.28727 -0.0723717 0.212613 -0.209897 -0.20828 0
1.288 -0.156151 -0.280823 0.269214 -0.284557 -0.0740473 0.213745 -0.211315 -0.209806 0
1.29 -0.153544 -0.277796 0.265678 -0.2817 -0.0756372 0.214783 -0.212645 -0.211244 0
1.292 -0.150791 -0.27463 0.262006 -0.278701 -0.0771403 0.215728 -0.213885 -0.212593 0
1.294 -0.147896 -0.271326 0.258199 -0.275561 -0.0785554 0.216577 -0.215033 -0.213852 8.42896e-09
1.296 -0.144859 -0.267885 0.25426 -0.272283 -0.0798815 0.217331 -0.21609 -0.215021 1.56261e-08
1.298 -0.141683 -0.26431 0.250191 -0.268868 -0.0811175 0.217988 -0.217055 -0.216098 1.97012e-08
1.3 -0.138368 -0.260602 0.245994 -0.265318 -0.0822625 0.218548 -0.217926 -0.217082 2.13173e-08
1.302 -0.134916 -0.256765 0.241673 -0.261635 -0.0833156 0.219011 -0.218702 -0.217973 2.09902e-08
1.304 -0.131331 -0.252799 0.237229 -0.257822 -0.0842759 0.219375 -0.219384 -0.21877 1.91236e-08
1.306 -0.127613 -0.248708 0.232665 -0.253879 -0.0851426 0.219641 -0.219971 -0.219473 1.60361e-08
1.308 -0.123765 -0.244494 0.227985 -0.249811 -0.0859151 0.219808 -0.220461 -0.220079 1.1982e-08
1.31 -0.119789 -0.240158 0.223191 -0.245618 -0.0865926 0.219875 -0.220855 -0.22059 7.16644e-09
1.312 -0.115688 -0.235705 0.218285 -0.241305 -0.0871745 0.219844 -0.221152 -0.221004 1.75665e-09
1.314 -0.111463 -0.231136 0.213272 -0.236872 -0.0876602 0.219712 -0.221352 -0.221322 0
1.316 -0.107117 -0.226454 0.208153 -0.232323 -0.0880494 0.219481 -0.221454 -0.221542 0
1.318 -0.102654 -0.221662 0.202933 -0.22766 -0.0883415 0.21915 -0.221458 -0.221664 0
1.32 -0.0980743 -0.216763 0.197614 -0.222887 -0.0885361 0.218719 -0.221364 -0.221689 0
1.322 -0.0933822 -0.21176 0.1922 -0.218005 -0.088633 0.218189 -0.221172 -0.221615 0
1.324 -0.0885799 -0.206656 0.186694 -0.213019 -0.088632 0.217559 -0.220882 -0.221443 0
1.326 -0.0836705 -0.201453 0.1811 -0.20793 -0.0885328 0.21683 -0.220493 -0.221173 0
1.328 -0.0786568 -0.196156 0.175421 -0.202743 -0.0883352 0.216002 -0.220007 -0.220804 0
1.33 -0.0735419 -0.190767 0.16966 -0.197459 -0.0880394 0.215075 -0.219422 -0.220337 0
1.332 -0.0683289 -0.185289 0.163822 -0.192084 -0.0876452 0.21405 -0.218739 -0.219772 0
1.334 -0.0630208 -0.179727 0.15791 -0.186618 -0.0871527 0.212927 -0.217959 -0.219109 0
1.336 -0.0576211 -0.174082 0.151928 -0.181067 -0.086562 0.211707 -0.217081 -0.218348 0
1.338 -0.0521328 -0.16836 0.145879 -0.175434 -0.0858735 0.21039 -0.216107 -0.21749 0
1.34 -0.0465594 -0.162563 0.139768 -0.169721 -0.0850872 0.208978 -0.215036 -0.216535 0
1.342 -0.0409043 -0.156694 0.133598 -0.163932 -0.0842035 0.20747 -0.213869 -0.215482 0
1.344 -0.035171 -0.150759 0.127374 -0.158072 -0.0832229 0.205868 -0.212607 -0.214334 0
1.346 -0.0293629 -0.144759 0.121099 -0.152143 -0.0821457 0.204173 -0.21125 -0.21309 0
1.348 -0.0234838 -0.1387 0.114777 -0.14615 -0.0809724 0.202385 -0.209799 -0.211752 0
1.35 -0.0175371 -0.132585 0.108413 -0.140095 -0.0797037 0.200506 -0.208255 -0.210319 0
1.352 -0.0115266 -0.126416 0.10201 -0.133984 -0.0783402 0.198536 -0.206618 -0.208792 0
1.354 -0.00545599 -0.1202 0.0955729 -0.127819 -0.0768825 0.196477 -0.20489 -0.207172 0
1.356 0.000670905 -0.113939 0.0891058 -0.121604 -0.0753314 0.194329 -0.203071 -0.205461 0
1.358 0.00685029 -0.107637 0.0826128 -0.115344 -0.0736878 0.192095 -0.201162 -0.203659 0
1.36 0.0130783 -0.101298 0.0760981 -0.109042 -0.0719525 0.189775 -0.199165 -0.201766 0
1.362 0.0193511 -0.0949265 0.0695659 -0.102702 -0.0701264 0.187371 -0.19708 -0.199785 0
1.364 0.0256646 -0.0885263 0.0630207 -0.0963289 -0.0682106 0.184884 -0.194909 -0.197716 0
1.366 0.032015 -0.0821015 0.0564665 -0.0899258 -0.0662061 0.182315 -0.192653 -0.19556 0
1.368 0.0383982 -0.075656 0.0499078 -0.0834969 -0.064114 0.179667 -0.190313 -0.193319 0
1.37 0.0448103 -0.069194 0.0433489 -0.0770465 -0.0619355 0.176941 -0.18789 -0.190993 0
1.372 0.0512471 -0.0627196 0.036794 -0.0705786 -0.0596719 0.174138 -0.185387 -0.188585 0
1.374 0.0577046 -0.0562369 0.0302475 -0.0640974 -0.0573243 0.17126 -0.182804 -0.186095 0
1.376 0.0641786 -0.04975 0.0237138 -0.0576068 -0.0548943 0.168309 -0.180143 -0.183526 0
1.378 0.0706652 -0.0432632 0.0171971 -0.0511112 -0.0523831 0.165287 -0.177405 -0.180877 0
1.38 0.0771602 -0.0367805 0.0107017 -0.0446145 -0.0497922 0.162195 -0.174593 -0.178152 0
1.382 0.0836593 -0.0303062 0.00423211 -0.0381211 -0.0471232 0.159036 -0.171707 -0.175351 0
1.384 0.0901585 -0.0238443 -0.00220751 -0.0316351 -0.0443776 0.155811 -0.16875 -0.172477 0
1.386 0.0966537 -0.017399 -0.00861283 -0.0251606 -0.041557 0.152523 -0.165723 -0.169531 0
1.388 0.103141 -0.0109745 -0.0149796 -0.0187018 -0.038663 0.149173 -0.162628 -0.166514 0
1.39 0.109615 -0.00457498 -0.0213035 -0.0122629 -0.0356975 0.145763 -0.159467 -0.163429 0
1.392 0.116073 0.00179551 -0.0275802 -0.005848 -0.032662 0.142296 -0.156242 -0.160278 0
1.394 0.12251 0.0081328 -0.0338057 0.000538707 -0.0295586 0.138774 -0.152954 -0.157061 0
1.396 0.128922 0.0144328 -0.0399757 0.00689309 -0.026389 0.135199 -0.149606 -0.153782 0
1.398 0.135306 0.0206914 -0.046086 0.013211 -0.0231551 0.131573 -0.1462 -0.150442 0
1.4 0.141656 0.0269045 -0.0521325 0.0194884 -0.0198589 0.127899 -0.142738 -0.147044 0
1.402 0.147969 0.0330681 -0.0581111 0.0257211 -0.0165023 0.124179 -0.139222 -0.143588 0
1.404 0.15424 0.0391782 -0.0640178 0.0319051 -0.0130875 0.120415 -0.135654 -0.140079 0
1.406 0.160466 0.0452307 -0.0698484 0.0380363 -0.00961642 0.11661 -0.132036 -0.136516 0
1.408 0.166643 0.0512217 -0.0755992 0.0441108 -0.00609124 0.112766 -0.128371 -0.132904 0
1.41 0.172766 0.0571473 -0.081266 0.0501245 -0.00251411 0.108885 -0.124661 -0.129243 0
1.412 0.178831 0.0630036 -0.0868451 0.0560735 0.00111279 0.104971 -0.120908 -0.125537 0
1.414 0.184835 0.0687866 -0.0923325 0.0619538 0.00478724 0.101024 -0.117114 -0.121787 0
1.416 0.190774 0.0744927 -0.0977246 0.0677616 0.00850696 0.0970495 -0.113282 -0.117996 0
1.418 0.196643 0.0801179 -0.103018 0.073493 0.0122697 0.0930482 -0.109414 -0.114166 0
1.42 0.202439 0.0856587 -0.108208 0.0791443 0.016073 0.0890231 -0.105512 -0.1103 0
1.422 0.208157 0.0911112 -0.113292 0.0847116 0.0199147 0.0849768 -0.10158 -0.1064 0
1.424 0.213795 0.096472 -0.118266 0.0901914 0.0237923 0.0809119 -0.0976187 -0.102468 0
1.426 0.219349 0.101737 -0.123126 0.0955798 0.0277034 0.0768311 -0.0936316 -0.0985071 0
1.428 0.224814 0.106904 -0.12787 0.100873 0.0316457 0.0727371 -0.0896209 -0.0945195 0
1.43 0.230187 0.111968 -0.132494 0.106069 0.0356165 0.0686325 -0.0855891 -0.0905077 0
1.432 0.235465 0.116926 -0.136995 0.111162 0.0396134 0.06452 -0.0815388 -0.0864743 0
1.434 0.240643 0.121775 -0.141369 0.11615 0.043634 0.0604022 -0.0774725 -0.0824218 0
1.436 0.245719 0.126512 -0.145613 0.121029 0.0476757 0.0562819 -0.0733929 -0.0783528 0
1.438 0.25069 0.131133 -0.149725 0.125796 0.051736 0.0521618 -0.0693023 -0.0742699 0
1.44 0.255551 0.135636 -0.153701 0.130448 0.0558123 0.0480445 -0.0652036 -0.0701755 0
1.442 0.260299 0.140017 -0.157539 0.134981 0.059902 0.0439329 -0.0610992 -0.0660724 0
1.444 0.264932 0.144273 -0.161235 0.139393 0.0640026 0.0398295 -0.0569918 -0.0619631 0
1.446 0.269446 0.148401 -0.164788 0.143681 0.0681115 0.0357371 -0.0528839 -0.0578502 0
1.448 0.273837 0.152399 -0.168194 0.147841 0.072226 0.0316585 -0.0487783 -0.0537364 0
1.45 0.278104 0.156263 -0.171452 0.15187 0.0763435 0.0275963 -0.0446774 -0.0496243 0
1.452 0.282243 0.159992 -0.174558 0.155767 0.0804615 0.0235532 -0.0405841 -0.0455164 0
1.454 0.286251 0.163582 -0.17751 0.159528 0.0845773 0.019532 -0.0365008 -0.0414156 0
1.456 0.290125 0.16703 -0.180307 0.16315 0.0886882 0.0155352 -0.0324301 -0.0373243 0
1.458 0.293864 0.170336 -0.182945 0.166631 0.0927917 0.0115656 -0.0283748 -0.0332452 0
1.46 0.297463 0.173496 -0.185424 0.169968 0.0968852 0.00762581 -0.0243374 -0.0291809 0
1.462 0.300921 0.176507 -0.187741 0.17316 0.100966 0.00371848 -0.0203205 -0.0251341 0
1.464 0.304235 0.179369 -0.189894 0.176204 0.105031 -0.000153764 -0.0163268 -0.0211073 0
1.466 0.307404 0.182078 -0.191882 0.179097 0.109079 -0.00398832 -0.0123587 -0.0171032 0
1.468 0.310423 0.184633 -0.193703 0.181838 0.113106 -0.00778261 -0.00841885 -0.0131244 0
1.47 0.313292 0.187032 -0.195355 0.184425 0.117109 -0.0115341 -0.00450984 -0.00917342 0
1.472 0.316009 0.189273 -0.196838 0.186855 0.121087 -0.0152401 -0.000634195 -0.00525285 0
1.474 0.318571 0.191354 -0.19815 0.189128 0.125037 -0.0188983 0.00320557 -0.00136524 0
1.476 0.320976 0.193275 -0.19929 0.19124 0.128956 -0.0225062 0.00700695 0.00248686 0
1.478 0.323223 0.195033 -0.200256 0.193191 0.132841 -0.0260612 0.0107675 0.00630095 0
1.48 0.325311 0.196627 -0.201049 0.19498 0.13669 -0.0295609 0.0144847 0.0100745 0
1.482 0.327236 0.198056 -0.201666 0.196604 0.140501 -0.033003 0.0181561 0.0138051 0
1.484 0.328999 0.199318 -0.202108 0.198062 0.144271 -0.0363851 0.0217793 0.0174902 0
1.486 0.330597 0.200414 -0.202374 0.199354 0.147998 -0.0397049 0.025352 0.0211275 0
1.488 0.33203 0.201341 -0.202463 0.200478 0.151678 -0.04296 0.0288718 0.0247145 0
1.49 0.333295 0.202099 -0.202375 0.201432 0.155311 -0.0461483 0.0323363 0.0282489 0
1.492 0.334393 0.202686 -0.20211 0.202218 0.158892 -0.0492676 0.0357433 0.0317283 0
1.494 0.335322 0.203104 -0.201667 0.202833 0.162421 -0.0523156 0.0390905 0.0351503 7.01682e-08
1.496 0.336082 0.20335 -0.201048 0.203276 0.165894 -0.0552902 0.0423757 0.0385129 1.45507e-07
1.498 0.33667 0.203425 -0.200251 0.203548 0.16931 -0.0581894 0.0455967 0.0418136 2.13928e-07
1.5 0.337088 0.203329 -0.199277 0.203648 0.172665 -0.0610112 0.0487514 0.0450503 2.7385e-07
1.502 0.337334 0.20306 -0.198127 0.203576 0.175959 -0.0637535 0.0518376 0.0482208 3.24699e-07
1.504 0.337408 0.202619 -0.1968 0.203331 0.179188 -0.0664144 0.0548532 0.051323 3.46394e-07
1.506 0.33731 0.202007 -0.195299 0.202913 0.18235 -0.0689921 0.0577963 0.0543548 3.48051e-07
1.508 0.337039 0.201223 -0.193622 0.202323 0.185444 -0.0714847 0.0606648 0.0573142 3.69248e-07
1.51 0.336596 0.200267 -0.191771 0.20156 0.188467 -0.0738904 0.0634568 0.0601991 3.99244e-07
1.512 0.33598 0.19914 -0.189748 0.200624 0.191417 -0.0762076 0.0661705 0.0630076 4.30986e-07
1.514 0.335192 0.197842 -0.187553 0.199517 0.194293 -0.0784345 0.0688039 0.0657378 4.60534e-07
1.516 0.334231 0.196375 -0.185186 0.198238 0.197092 -0.0805695 0.0713553 0.0683877 4.85837e-07
1.518 0.333099 0.194737 -0.182651 0.196788 0.199812 -0.0826111 0.073823 0.0709557 4.88343e-07
1.52 0.331795 0.192932 -0.179947 0.195167 0.202451 -0.0845578 0.0762051 0.07344 4.66921e-07
1.522 0.33032 0.190958 -0.177077 0.193378 0.205009 -0.0864082 0.0785002 0.0758387 4.32319e-07
1.524 0.328675 0.188818 -0.174042 0.191419 0.207482 -0.0881609 0.0807066 0.0781503 3.91446e-07
1.526 0.326861 0.186513 -0.170845 0.189293 0.20987 -0.0898146 0.0828227 0.0803732 3.48965e-07
1.528 0.324879 0.184043 -0.167485 0.187 0.21217 -0.091368 0.0848471 0.0825057 3.07993e-07
1.53 0.322729 0.18141 -0.163967 0.184542 0.214381 -0.0928199 0.0867783 0.0845464 2.7044e-07
1.532 0.320413 0.178616 -0.160291 0.181921 0.216502 -0.0941694 0.0886151 0.0864939 2.3728e-07
1.534 0.317932 0.175662 -0.156461 0.179136 0.21853 -0.0954152 0.090356 0.0883468 2.088e-07
1.536 0.315288 0.17255 -0.152478 0.176191 0.220465 -0.0965565 0.0919999 0.0901036 1.68622e-07
1.538 0.312481 0.169281 -0.148344 0.173086 0.222306 -0.0975922 0.0935455 0.0917633 1.11601e-07
1.54 0.309513 0.165858 -0.144063 0.169824 0.22405 -0.0985216 0.0949918 0.0933245 5.00675e-08
1.542 0.306387 0.162282 -0.139637 0.166406 0.225697 -0.099344 0.0963376 0.0947861 0
1.544 0.303104 0.158556 -0.135068 0.162835 0.227245 -0.100058 0.097582 0.0961471 0
1.546 0.299665 0.154681 -0.130359 0.159111 0.228693 -0.100664 0.0987239 0.0974064 0
1.548 0.296072 0.15066 -0.125514 0.155239 0.230041 -0.101161 0.0997626 0.098563 0
1.55 0.292329 0.146495 -0.120536 0.151219 0.231286 -0.101549 0.100697 0.0996162 0
1.552 0.288437 0.14219 -0.115426 0.147054 0.232429 -0.101827 0.101527 0.100565 0
1.554 0.284397 0.137745 -0.110189 0.142747 0.233469 -0.101994 0.102252 0.101409 0
1.556 0.280214 0.133165 -0.104828 0.1383 0.234404 -0.10205 0.10287 0.102146 0
1.558 0.275888 0.128451 -0.0993463 0.133716 0.235233 -0.101996 0.103381 0.102778 0
1.56 0.271423 0.123607 -0.0937472 0.128998 0.235957 -0.101831 0.103786 0.103302 0
1.562 0.266821 0.118635 -0.0880342 0.124148 0.236574 -0.101555 0.104083 0.103719 0
1.564 0.262086 0.113539 -0.0822111 0.11917 0.237085 -0.101169 0.104272 0.104028 0
1.566 0.257219 0.108321 -0.0762815 0.114065 0.237487 -0.100671 0.104353 0.104229 0
1.568 0.252224 0.102985 -0.0702492 0.108839 0.237782 -0.100062 0.104326 0.104321 0
1.57 0.247104 0.0975338 -0.0641181 0.103493 0.237969 -0.0993435 0.10419 0.104305 0
1.572 0.241862 0.0919712 -0.057892 0.0980305 0.238046 -0.0985145 0.103945 0.104179 0
1.574 0.236501 0.0863002 -0.0515749 0.0924556 0.238016 -0.0975757 0.103592 0.103945 0
1.576 0.231025 0.0805245 -0.045171 0.0867715 0.237876 -0.0965276 0.103131 0.103601 0
1.578 0.225436 0.0746475 -0.0386843 0.0809815 0.237627 -0.0953708 0.102561 0.103149 0
1.58 0.219738 0.0686729 -0.032119 0.0750893 0.237269 -0.0941057 0.101884 0.102588 0
1.582 0.213935 0.0626044 -0.0254794 0.0690985 0.236802 -0.0927332 0.101098 0.101918 0
1.584 0.208031 0.0564457 -0.0187697 0.0630128 0.236227 -0.0912539 0.100205 0.10114 0
1.586 0.202028 0.0502006 -0.0119943 0.056836 0.235543 -0.0896687 0.099205 0.100254 0
1.588 0.195931 0.043873 -0.00515765 0.0505719 0.234751 -0.0879785 0.0980983 0.0992599 0
1.59 0.189743 0.0374669 0.00173588 0.0442245 0.233851 -0.0861842 0.0968857 0.0981592 0
1.592 0.183469 0.0309862 0.00868176 0.0377977 0.232843 -0.0842869 0.0955677 0.096952 1.58513e-09
1.594 0.177111 0.024435 0.0156755 0.0312954 0.231728 -0.0822877 0.0941451 0.0956389 8.78343e-09
1.596 0.170675 0.0178174 0.0227124 0.0247219 0.230507 -0.0801877 0.0926185 0.0942205 1.56995e-08
1.598 0.164164 0.0111375 0.029788 0.0180811 0.22918 -0.0779881 0.0909889 0.0926977 2.23583e-08
1.6 0.157582 0.00439948 0.0368975 0.0113774 0.227748 -0.0756904 0.0892571 0.0910713 2.8781e-08
1.602 0.150933 -0.00239241 0.0440364 0.00461479 0.226212 -0.0732959 0.0874241 0.0893422 3.49856e-08
1.604 0.144222 -0.0092339 0.0511999 -0.0022023 0.224572 -0.070806 0.085491 0.0875113 4.0987e-08
1.606 0.137452 -0.0161207 0.0583833 -0.00906962 0.22283 -0.0682222 0.0834587 0.0855797 4.67973e-08
1.608 0.130629 -0.0230484 0.0655818 -0.0159828 0.220986 -0.0655461 0.0813286 0.0835485 5.24268e-08
1.61 0.123755 -0.0300128 0.0727907 -0.0229375 0.219041 -0.0627794 0.0791018 0.0814187 5.78834e-08
1.612 0.116837 -0.0370093 0.0800052 -0.0299293 0.216997 -0.0599237 0.0767795 0.0791918 6.31737e-08
1.614 0.109877 -0.0440336 0.0872205 -0.0369538 0.214855 -0.0569808 0.0743633 0.0768689 6.83029e-08
1.616 0.102881 -0.0510812 0.0944319 -0.0440064 0.212615 -0.0539526 0.0718544 0.0744514 7.3275e-08
1.618 0.0958522 -0.0581477 0.101634 -0.0510827 0.21028 -0.0508408 0.0692544 0.0719407 7.80934e-08
1.62 0.088796 -0.0652285 0.108823 -0.0581782 0.20785 -0.0476476 0.0665647 0.0693383 8.27603e-08
1.622 0.0817165 -0.0723192 0.115994 -0.0652883 0.205328 -0.0443747 0.063787 0.0666458 8.72777e-08
1.624 0.0746183 -0.0794152 0.123141 -0.0724085 0.202714 -0.0410244 0.060923 0.0638647 9.16468e-08
1.626 0.0675059 -0.086512 0.130261 -0.0795342 0.200009 -0.0375987 0.0579743 0.0609967 9.58686e-08
1.628 0.0603839 -0.0936051 0.137348 -0.0866609 0.197217 -0.0340998 0.0549427 0.0580436 9.99437e-08
1.63 0.0532568 -0.10069 0.144397 -0.093784 0.194338 -0.0305299 0.0518301 0.055007 1.03872e-07
1.632 0.0461291 -0.107762 0.151404 -0.100899 0.191373 -0.0268912 0.0486382 0.0518889 1.07655e-07
1.634 0.0390055 -0.114817 0.158364 -0.108001 0.188326 -0.0231861 0.0453691 0.0486911 1.11291e-07
1.636 0.0318905 -0.12185 0.165272 -0.115085 0.185197 -0.0194169 0.0420247 0.0454156 1.1478e-07
1.638 0.0247887 -0.128856 0.172124 -0.122148 0.181989 -0.0155861 0.0386071 0.0420643 1.18122e-07
1.64 0.0177047 -0.135832 0.178915 -0.129184 0.178704 -0.0116961 0.0351183 0.0386394 1.21317e-07
1.642 0.010643 -0.142773 0.18564 -0.136189 0.175342 -0.00774939 0.0315605 0.0351428 1.24363e-07
1.644 0.00360817 -0.149673 0.192296 -0.143159 0.171908 -0.00374849 0.0279359 0.0315768 1.27261e-07
1.646 -0.0033952 -0.15653 0.198876 -0.150088 0.168402 0.000303994 0.0242466 0.0279435 1.3001e-07
1.648 -0.0103626 -0.163337 0.205377 -0.156973 0.164826 0.00440546 0.0204949 0.0242451 1.3261e-07
1.65 -0.0172895 -0.170092 0.211795 -0.163808 0.161184 0.00855325 0.0166832 0.0204841 1.35059e-07
1.652 -0.0241714 -0.176789 0.218125 -0.17059 0.157477 0.0127447 0.0128137 0.0166626 1.37356e-07
1.654 -0.0310038 -0.183424 0.224362 -0.177314 0.153707 0.016977 0.00888896 0.0127831 1.39503e-07
1.656 -0.0377823 -0.189994 0.230503 -0.183975 0.149878 0.0212475 0.00491132 0.00884793 1.41497e-07
1.658 -0.0445025 -0.196492 0.236543 -0.19057 0.14599 0.0255534 0.000883249 0.00485959 1.43339e-07
1.66 -0.0511599 -0.202917 0.242478 -0.197093 0.142047 0.0298919 -0.00319274 0.000820547 1.45027e-07
1.662 -0.0577503 -0.209262 0.248304 -0.203541 0.138051 0.0342601 -0.00731412 -0.00326667 1.46562e-07
1.664 -0.0642692 -0.215524 0.254016 -0.209909 0.134005 0.0386553 -0.0114783 -0.00739952 1.47944e-07
