time setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
6.88 0.528533 -0.543481 -0.399345 0.402514 0.166584 -0.0407424 -0.195778 0.0464884 0
6.882 0.532992 -0.546772 -0.403509 0.406444 0.173912 -0.0479977 -0.202798 0.0536875 0
6.884 0.537158 -0.549764 -0.407377 0.410078 0.181177 -0.0551853 -0.209737 0.0608153 0
6.886 0.541028 -0.552455 -0.410948 0.413412 0.188374 -0.0623005 -0.216591 0.0678672 0
6.888 0.544598 -0.554844 -0.414219 0.416445 0.195498 -0.0693388 -0.223356 0.0748387 0
6.89 0.547866 -0.556928 -0.417187 0.419174 0.202546 -0.0762958 -0.230028 0.0817254 0
6.892 0.550831 -0.558706 -0.419851 0.421597 0.209511 -0.0831668 -0.236601 0.0885228 0
6.894 0.55349 -0.560177 -0.422208 0.423713 0.216391 -0.0899477 -0.243073 0.0952266 0
6.896 0.555841 -0.56134 -0.424258 0.42552 0.22318 -0.0966338 -0.249438 0.101832 0
6.898 0.557883 -0.562193 -0.425998 0.427017 0.229874 -0.103221 -0.255693 0.108336 0
6.9 0.559613 -0.562736 -0.427427 0.428203 0.236469 -0.109705 -0.261834 0.114733 0
6.902 0.561031 -0.562968 -0.428544 0.429076 0.24296 -0.116082 -0.267857 0.12102 0
6.904 0.562136 -0.56289 -0.429348 0.429636 0.249343 -0.122347 -0.273757 0.127193 0
6.906 0.562927 -0.5625 -0.429839 0.429883 0.255615 -0.128497 -0.279532 0.133246 0
6.908 0.563402 -0.5618 -0.430015 0.429815 0.261771 -0.134527 -0.285178 0.139178 0
6.91 0.563563 -0.560788 -0.429878 0.429433 0.267807 -0.140434 -0.29069 0.144983 0
6.912 0.563407 -0.559466 -0.429425 0.428738 0.273719 -0.146214 -0.296065 0.150658 5.17659e-09
6.914 0.562935 -0.557834 -0.428659 0.427728 0.279503 -0.151863 -0.301301 0.156199 4.09708e-08
6.916 0.562148 -0.555894 -0.427578 0.426405 0.285156 -0.157377 -0.306392 0.161603 7.30722e-08
6.918 0.561045 -0.553645 -0.426184 0.42477 0.290674 -0.162753 -0.311338 0.166867 8.68845e-08
6.92 0.559628 -0.55109 -0.424477 0.422822 0.296053 -0.167988 -0.316133 0.171986 9.02684e-08
6.922 0.557896 -0.548229 -0.422457 0.420564 0.301289 -0.173077 -0.320774 0.176957 8.93165e-08
6.924 0.555851 -0.545065 -0.420127 0.417996 0.306381 -0.178018 -0.32526 0.181778 8.65382e-08
6.926 0.553493 -0.541599 -0.417487 0.41512 0.311323 -0.182808 -0.329587 0.186445 8.30671e-08
6.928 0.550825 -0.537833 -0.414539 0.411937 0.316113 -0.187442 -0.333752 0.190955 7.9431e-08
6.93 0.547848 -0.533769 -0.411285 0.40845 0.320748 -0.191919 -0.337752 0.195305 7.58562e-08
6.932 0.544562 -0.52941 -0.407726 0.40466 0.325224 -0.196235 -0.341585 0.199492 7.27641e-08
6.934 0.540971 -0.524758 -0.403864 0.400569 0.329539 -0.200388 -0.345249 0.203513 1.05367e-07
6.936 0.537077 -0.519816 -0.399703 0.396181 0.33369 -0.204374 -0.34874 0.207367 1.49713e-07
6.938 0.532881 -0.514586 -0.395243 0.391497 0.337673 -0.208192 -0.352057 0.211049 1.92425e-07
6.94 0.528386 -0.509073 -0.390488 0.38652 0.341488 -0.211837 -0.355197 0.214559 2.27849e-07
6.942 0.523595 -0.503279 -0.385441 0.381254 0.34513 -0.21531 -0.358159 0.217893 2.25048e-07
6.944 0.518511 -0.497207 -0.380105 0.375701 0.348597 -0.218605 -0.36094 0.221049 1.99856e-07
6.946 0.513136 -0.490862 -0.374482 0.369865 0.351888 -0.221723 -0.363538 0.224025 1.62936e-07
6.948 0.507475 -0.484247 -0.368577 0.363749 0.355 -0.22466 -0.365953 0.22682 1.21573e-07
6.95 0.50153 -0.477367 -0.362393 0.357358 0.357931 -0.227415 -0.368181 0.22943 8.07364e-08
6.952 0.495305 -0.470224 -0.355933 0.350694 0.360678 -0.229985 -0.370222 0.231856 4.35531e-08
6.954 0.488804 -0.462824 -0.349202 0.343763 0.363241 -0.232369 -0.372074 0.234094 1.16867e-08
6.956 0.482031 -0.455171 -0.342204 0.336567 0.365616 -0.234566 -0.373736 0.236143 0
6.958 0.47499 -0.44727 -0.334942 0.329113 0.367804 -0.236574 -0.375206 0.238003 0
6.96 0.467685 -0.439126 -0.327422 0.321403 0.369801 -0.238391 -0.376485 0.239671 0
6.962 0.460121 -0.430743 -0.319648 0.313444 0.371608 -0.240016 -0.37757 0.241146 0
6.964 0.452303 -0.422127 -0.311625 0.305239 0.373222 -0.241448 -0.378461 0.242428 0
6.966 0.444235 -0.413282 -0.303357 0.296795 0.374642 -0.242686 -0.379158 0.243515 0
6.968 0.435922 -0.404215 -0.294851 0.288115 0.375868 -0.243729 -0.379659 0.244407 0
6.97 0.42737 -0.394931 -0.28611 0.279206 0.376898 -0.244577 -0.379964 0.245103 0
6.972 0.418583 -0.385436 -0.277141 0.270073 0.377731 -0.245228 -0.380074 0.245603 0
6.974 0.409568 -0.375735 -0.267949 0.260722 0.378368 -0.245683 -0.379987 0.245905 0
6.976 0.400329 -0.365834 -0.25854 0.251158 0.378807 -0.24594 -0.379704 0.24601 0
6.978 0.390874 -0.35574 -0.248919 0.241387 0.379049 -0.245999 -0.379224 0.245918 0
6.98 0.381206 -0.345458 -0.239093 0.231416 0.379092 -0.245861 -0.378549 0.245628 0
6.982 0.371334 -0.334996 -0.229067 0.22125 0.378937 -0.245525 -0.377678 0.24514 0
6.984 0.361261 -0.324359 -0.218849 0.210897 0.378583 -0.244992 -0.376612 0.244455 0
6.986 0.350996 -0.313554 -0.208444 0.200361 0.378031 -0.244261 -0.375351 0.243573 0
6.988 0.340545 -0.302589 -0.197858 0.189651 0.377282 -0.243333 -0.373895 0.242495 0
6.99 0.329913 -0.291468 -0.187099 0.178773 0.376334 -0.242208 -0.372247 0.24122 0
6.992 0.319108 -0.280201 -0.176173 0.167733 0.37519 -0.240887 -0.370406 0.239751 0
6.994 0.308136 -0.268792 -0.165087 0.156538 0.373849 -0.239371 -0.368374 0.238086 0
6.996 0.297005 -0.25725 -0.153848 0.145196 0.372312 -0.237661 -0.366151 0.236229 0
6.998 0.285721 -0.245582 -0.142462 0.133713 0.37058 -0.235757 -0.36374 0.234178 0
7 0.274291 -0.233795 -0.130938 0.122097 0.368654 -0.233661 -0.361141 0.231937 0
7.002 0.262723 -0.221897 -0.119282 0.110355 0.366536 -0.231373 -0.358356 0.229505 0
7.004 0.251023 -0.209894 -0.107502 0.0984939 0.364225 -0.228896 -0.355387 0.226885 0
7.006 0.2392 -0.197794 -0.0956042 0.0865218 0.361725 -0.22623 -0.352235 0.224078 0
7.008 0.227261 -0.185605 -0.0835972 0.0744459 0.359036 -0.223377 -0.348902 0.221085 0
7.01 0.215213 -0.173335 -0.0714883 0.062274 0.356159 -0.220339 -0.345391 0.217909 0
7.012 0.203063 -0.16099 -0.059285 0.0500135 0.353097 -0.217118 -0.341703 0.214551 0
7.014 0.190821 -0.148579 -0.0469949 0.0376724 0.349852 -0.213716 -0.33784 0.211013 0
7.016 0.178492 -0.13611 -0.034626 0.0252582 0.346424 -0.210134 -0.333806 0.207298 0
7.018 0.166085 -0.12359 -0.0221859 0.0127788 0.342818 -0.206375 -0.329602 0.203408 0
7.02 0.153609 -0.111027 -0.0096825 0.000242196 0.339033 -0.202441 -0.32523 0.199344 0
7.022 0.14107 -0.0984296 0.0028763 -0.0123438 0.335074 -0.198335 -0.320694 0.195111 0
7.024 0.128477 -0.0858047 0.0154826 -0.0249713 0.330942 -0.194059 -0.315996 0.190709 0
7.026 0.115837 -0.0731606 0.0281284 -0.0376323 0.32664 -0.189615 -0.31114 0.186142 0
7.028 0.10316 -0.0605053 0.0408057 -0.0503187 0.322171 -0.185006 -0.306127 0.181413 0
7.03 0.0904519 -0.0478467 0.0535064 -0.0630225 0.317536 -0.180236 -0.300961 0.176524 0
7.032 0.0777219 -0.0351928 0.0662227 -0.0757358 0.31274 -0.175307 -0.295646 0.171479 0
7.034 0.0649778 -0.0225515 0.0789463 -0.0884505 0.307785 -0.170222 -0.290184 0.166281 0
7.036 0.0522278 -0.00993071 0.0916693 -0.101158 0.302674 -0.164984 -0.284579 0.160932 0
7.038 0.0394799 0.00266153 0.104384 -0.113852 0.29741 -0.159597 -0.278834 0.155436 0
7.04 0.0267423 0.0152173 0.117081 -0.126522 0.291996 -0.154063 -0.272953 0.149797 0
7.042 0.014023 0.0277288 0.129754 -0.139162 0.286437 -0.148387 -0.26694 0.144018 0
7.044 0.00133022 0.040188 0.142393 -0.151763 0.280735 -0.142571 -0.260797 0.138102 0
7.046 -0.011328 0.0525872 0.154992 -0.164317 0.274894 -0.13662 -0.254529 0.132054 0
7.048 -0.0239436 0.0649184 0.167542 -0.176816 0.268917 -0.130537 -0.248141 0.125877 0
7.05 -0.0365085 0.0771739 0.180035 -0.189252 0.262808 -0.124325 -0.241634 0.119574 0
7.052 -0.0490147 0.0893459 0.192463 -0.201618 0.256572 -0.11799 -0.235015 0.11315 0
7.054 -0.0614542 0.101427 0.204818 -0.213905 0.250211 -0.111534 -0.228286 0.106609 0
7.056 -0.073819 0.113409 0.217093 -0.226106 0.243731 -0.104961 -0.221452 0.0999548 0
7.058 -0.0861013 0.125285 0.229279 -0.238212 0.237134 -0.0982763 -0.214517 0.0931915 0
7.06 -0.0982932 0.137046 0.241369 -0.250217 0.230426 -0.0914834 -0.207486 0.0863234 0
7.062 -0.110387 0.148687 0.253355 -0.262112 0.223609 -0.0845867 -0.200363 0.0793547 0
7.064 -0.122375 0.160199 0.265229 -0.273891 0.21669 -0.0775904 -0.193151 0.0722898 0
7.066 -0.134249 0.171574 0.276984 -0.285544 0.209671 -0.070499 -0.185857 0.0651331 0
7.068 -0.146002 0.182807 0.288612 -0.297066 0.202558 -0.0633168 -0.178484 0.0578892 0
7.07 -0.157626 0.193889 0.300106 -0.308448 0.195354 -0.0560484 -0.171036 0.0505625 0
7.072 -0.169113 0.204813 0.311459 -0.319683 0.188065 -0.0486983 -0.163519 0.0431576 0
7.074 -0.180458 0.215573 0.322662 -0.330764 0.180694 -0.0412711 -0.155938 0.0356792 0
7.076 -0.191651 0.226162 0.33371 -0.341685 0.173247 -0.0337715 -0.148296 0.028132 0
7.078 -0.202686 0.236573 0.344595 -0.352437 0.165729 -0.0262042 -0.140598 0.0205206 0
7.08 -0.213556 0.246799 0.35531 -0.363015 0.158143 -0.018574 -0.13285 0.0128499 0
7.082 -0.224254 0.256834 0.365847 -0.373411 0.150495 -0.0108856 -0.125057 0.00512478 0
7.084 -0.234772 0.266671 0.376201 -0.383618 0.14279 -0.00314389 -0.117222 -0.00265004 0
7.086 -0.245105 0.276305 0.386365 -0.39363 0.135032 0.00464625 -0.109352 -0.0104696 0
7.088 -0.255245 0.285728 0.396331 -0.403442 0.127227 0.0124799 -0.10145 -0.018329 0
7.09 -0.265186 0.294935 0.406095 -0.413045 0.119378 0.0203522 -0.0935224 -0.0262233 0
7.092 -0.274921 0.303921 0.415649 -0.422434 0.111492 0.0282581 -0.0855736 -0.0341475 0
7.094 -0.284445 0.312678 0.424986 -0.431604 0.103574 0.0361926 -0.0776086 -0.0420965 0
7.096 -0.29375 0.321202 0.434102 -0.440548 0.0956273 0.0441507 -0.0696324 -0.0500655 0
7.098 -0.302832 0.329488 0.442991 -0.44926 0.0876581 0.0521275 -0.0616501 -0.0580494 0
7.1 -0.311684 0.337528 0.451646 -0.457734 0.0796713 0.0601178 -0.0536665 -0.066043 0
7.102 -0.320299 0.34532 0.460061 -0.465966 0.071672 0.0681166 -0.0456869 -0.0740414 0
7.104 -0.328674 0.352857 0.468232 -0.47395 0.0636651 0.0761189 -0.037716 -0.0820396 0
7.106 -0.336802 0.360135 0.476154 -0.481681 0.0556558 0.0841196 -0.029759 -0.0900323 0
7.108 -0.344678 0.367149 0.48382 -0.489153 0.0476492 0.0921135 -0.0218209 -0.0980147 0
7.11 -0.352297 0.373894 0.491226 -0.496362 0.0396503 0.100096 -0.0139067 -0.105982 0
7.112 -0.359653 0.380366 0.498368 -0.503303 0.0316642 0.108061 -0.00602126 -0.113928 0
7.114 -0.366743 0.386561 0.50524 -0.509972 0.0236961 0.116005 0.00183034 -0.121849 0
7.116 -0.373561 0.392475 0.511838 -0.516364 0.015751 0.123921 0.00964319 -0.129739 0
7.118 -0.380103 0.398103 0.518157 -0.522475 0.00783401 0.131806 0.0174124 -0.137594 0
7.12 -0.386365 0.403443 0.524195 -0.528301 -4.9924e-05 0.139654 0.0251329 -0.145408 0
7.122 -0.392342 0.408491 0.529945 -0.533838 -0.00789572 0.147459 0.0328001 -0.153176 0
7.124 -0.39803 0.413243 0.535406 -0.539082 -0.0156984 0.155218 0.0404089 -0.160894 0
7.126 -0.403427 0.417696 0.540573 -0.544031 -0.0234529 0.162925 0.0479546 -0.168557 0
7.128 -0.408528 0.421847 0.545442 -0.548681 -0.0311544 0.170576 0.0554324 -0.17616 0
7.13 -0.413329 0.425694 0.550011 -0.553028 -0.0387978 0.178164 0.0628376 -0.183697 0
7.132 -0.417829 0.429234 0.554276 -0.55707 -0.0463784 0.185687 0.0701655 -0.191164 0
7.134 -0.422022 0.432464 0.558235 -0.560804 -0.0538913 0.193138 0.0774115 -0.198557 0
7.136 -0.425908 0.435383 0.561885 -0.564227 -0.0613316 0.200512 0.0845709 -0.20587 1.39178e-08
7.138 -0.429483 0.437988 0.565223 -0.567338 -0.0686946 0.207807 0.0916392 -0.2131 3.30854e-08
7.14 -0.432745 0.440278 0.568248 -0.570134 -0.0759755 0.215015 0.0986119 -0.22024 4.95637e-08
7.142 -0.435691 0.44225 0.570957 -0.572613 -0.0831698 0.222134 0.105485 -0.227288 9.13776e-08
7.144 -0.438319 0.443904 0.573347 -0.574773 -0.0902728 0.229158 0.112253 -0.234238 1.45711e-07
7.146 -0.440629 0.445238 0.575419 -0.576614 -0.0972798 0.236084 0.118913 -0.241085 2.00917e-07
7.148 -0.442617 0.446252 0.577169 -0.578133 -0.104187 0.242905 0.12546 -0.247826 2.11245e-07
7.15 -0.444283 0.446944 0.578598 -0.579329 -0.110988 0.249619 0.131889 -0.254456 2.0235e-07
7.152 -0.445625 0.447314 0.579703 -0.580202 -0.117681 0.256221 0.138198 -0.260971 1.76172e-07
7.154 -0.446643 0.447362 0.580484 -0.580751 -0.12426 0.262706 0.144381 -0.267367 1.46361e-07
7.156 -0.447335 0.447086 0.58094 -0.580975 -0.130722 0.269071 0.150435 -0.273639 1.20175e-07
7.158 -0.447702 0.446489 0.581071 -0.580874 -0.137061 0.275311 0.156356 -0.279783 9.92116e-08
7.16 -0.447742 0.445568 0.580876 -0.580448 -0.143275 0.281422 0.16214 -0.285797 8.30265e-08
7.162 -0.447455 0.444326 0.580356 -0.579697 -0.149359 0.287401 0.167784 -0.291675 7.05498e-08
7.164 -0.446842 0.442762 0.579511 -0.578621 -0.155308 0.293243 0.173283 -0.297414 6.06476e-08
7.166 -0.445902 0.440877 0.57834 -0.577221 -0.16112 0.298945 0.178635 -0.30301 4.8339e-08
7.168 -0.444637 0.438673 0.576846 -0.575498 -0.16679 0.304503 0.183836 -0.308459 3.32384e-08
7.17 -0.443046 0.436151 0.575027 -0.573453 -0.172316 0.309913 0.188882 -0.313759 1.94841e-08
7.172 -0.441131 0.433311 0.572887 -0.571086 -0.177692 0.315173 0.193771 -0.318906 9.65627e-09
7.174 -0.438892 0.430156 0.570424 -0.568399 -0.182916 0.320278 0.198499 -0.323896 4.1506e-09
7.176 -0.436332 0.426688 0.567642 -0.565393 -0.187984 0.325225 0.203062 -0.328726 2.25948e-09
7.178 -0.433451 0.422908 0.564541 -0.562071 -0.192894 0.330011 0.207459 -0.333392 2.94123e-09
7.18 -0.430251 0.418819 0.561124 -0.558434 -0.197641 0.334634 0.211687 -0.337893 5.19537e-09
7.182 -0.426734 0.414423 0.557392 -0.554484 -0.202223 0.339089 0.215741 -0.342225 8.2035e-09
7.184 -0.422902 0.409723 0.553348 -0.550225 -0.206636 0.343374 0.219621 -0.346385 0
7.186 -0.418757 0.404721 0.548994 -0.545657 -0.210879 0.347486 0.223323 -0.35037 0
7.188 -0.414302 0.399421 0.544332 -0.540785 -0.214947 0.351423 0.226845 -0.354179 0
7.19 -0.40954 0.393825 0.539366 -0.53561 -0.218839 0.355182 0.230184 -0.357807 0
7.192 -0.404473 0.387938 0.534098 -0.530136 -0.222552 0.35876 0.23334 -0.361254 0
7.194 -0.399105 0.381762 0.528532 -0.524367 -0.226083 0.362156 0.236308 -0.364516 0
7.196 -0.393438 0.375302 0.522671 -0.518306 -0.22943 0.365366 0.239088 -0.367592 0
7.198 -0.387477 0.368561 0.516519 -0.511957 -0.232591 0.368389 0.241677 -0.370479 0
7.2 -0.381224 0.361543 0.510079 -0.505323 -0.235563 0.371223 0.244075 -0.373176 0
7.202 -0.374684 0.354253 0.503356 -0.498408 -0.238346 0.373866 0.246278 -0.375681 0
7.204 -0.367861 0.346695 0.496352 -0.491218 -0.240936 0.376315 0.248287 -0.377992 0
7.206 -0.360758 0.338874 0.489074 -0.483755 -0.243332 0.37857 0.250098 -0.380107 0
7.208 -0.353381 0.330794 0.481525 -0.476026 -0.245533 0.38063 0.251712 -0.382025 0
7.21 -0.345734 0.322461 0.473709 -0.468034 -0.247537 0.382491 0.253127 -0.383745 0
7.212 -0.337821 0.313879 0.465633 -0.459784 -0.249343 0.384154 0.254342 -0.385266 0
7.214 -0.329648 0.305055 0.4573 -0.451282 -0.250949 0.385617 0.255356 -0.386586 0
7.216 -0.32122 0.295992 0.448716 -0.442533 -0.252355 0.386879 0.256169 -0.387705 0
7.218 -0.312541 0.286698 0.439886 -0.433543 -0.253558 0.387939 0.25678 -0.388622 0
7.22 -0.303617 0.277177 0.430815 -0.424316 -0.254559 0.388797 0.257188 -0.389336 0
7.222 -0.294455 0.267435 0.42151 -0.414858 -0.255357 0.389451 0.257393 -0.389846 0
7.224 -0.285058 0.257479 0.411976 -0.405177 -0.255951 0.389901 0.257394 -0.390153 0
7.226 -0.275434 0.247315 0.40222 -0.395276 -0.256341 0.390148 0.257193 -0.390256 0
7.228 -0.265589 0.236949 0.392246 -0.385164 -0.256526 0.39019 0.256788 -0.390154 0
7.23 -0.255528 0.226387 0.382061 -0.374845 -0.256506 0.390027 0.25618 -0.389848 0
7.232 -0.245258 0.215635 0.371672 -0.364327 -0.256281 0.38966 0.255369 -0.389337 0
7.234 -0.234784 0.204702 0.361086 -0.353616 -0.255851 0.389089 0.254356 -0.388623 0
7.236 -0.224115 0.193593 0.350308 -0.342718 -0.255216 0.388313 0.25314 -0.387705 0
7.238 -0.213256 0.182315 0.339345 -0.331641 -0.254377 0.387334 0.251724 -0.386583 0
7.24 -0.202215 0.170875 0.328205 -0.320391 -0.253334 0.386151 0.250107 -0.38526 0
7.242 -0.190998 0.159281 0.316894 -0.308976 -0.252087 0.384766 0.24829 -0.383734 0
7.244 -0.179612 0.14754 0.30542 -0.297402 -0.250638 0.383179 0.246275 -0.382007 0
7.246 -0.168064 0.135658 0.293789 -0.285677 -0.248986 0.381391 0.244063 -0.380081 0
7.248 -0.156363 0.123644 0.28201 -0.273809 -0.247134 0.379404 0.241655 -0.377955 0
7.25 -0.144514 0.111504 0.270088 -0.261804 -0.245081 0.377217 0.239052 -0.375632 0
7.252 -0.132526 0.0992473 0.258032 -0.24967 -0.24283 0.374834 0.236256 -0.373113 0
7.254 -0.120406 0.0868803 0.24585 -0.237415 -0.240382 0.372254 0.233268 -0.370399 0
7.256 -0.108161 0.0744111 0.233549 -0.225046 -0.237737 0.36948 0.230091 -0.367492 0
7.258 -0.0958003 0.0618475 0.221136 -0.212572 -0.234899 0.366513 0.226726 -0.364393 0
7.26 -0.0833307 0.0491972 0.208621 -0.199999 -0.231867 0.363355 0.223176 -0.361106 0
7.262 -0.0707601 0.0364684 0.196009 -0.187337 -0.228645 0.360008 0.219441 -0.35763 0
7.264 -0.0580967 0.0236688 0.18331 -0.174593 -0.225234 0.356474 0.215526 -0.35397 0
7.266 -0.0453484 0.0108066 0.170532 -0.161774 -0.221637 0.352755 0.211432 -0.350126 0
7.268 -0.0325231 -0.00211025 0.157682 -0.14889 -0.217854 0.348854 0.207161 -0.346101 0
7.27 -0.0196292 -0.0150736 0.144768 -0.135948 -0.21389 0.344772 0.202716 -0.341898 0
7.272 -0.00667463 -0.0280753 0.131799 -0.122957 -0.209745 0.340513 0.1981 -0.337519 0
7.274 0.00633229 -0.0411073 0.118784 -0.109924 -0.205424 0.336078 0.193316 -0.332967 0
7.276 0.0193833 -0.0541613 0.105729 -0.0968575 -0.200928 0.331471 0.188367 -0.328245 0
7.278 0.0324703 -0.0672291 0.0926438 -0.0837663 -0.19626 0.326695 0.183255 -0.323355 0
7.28 0.0455848 -0.0803025 0.0795364 -0.0706585 -0.191423 0.321751 0.177984 -0.318301 0
7.282 0.0587185 -0.0933734 0.0664149 -0.0575423 -0.18642 0.316645 0.172556 -0.313086 0
7.284 0.0718632 -0.106433 0.0532877 -0.044426 -0.181254 0.311378 0.166977 -0.307713 0
7.286 0.0850104 -0.119474 0.0401631 -0.031318 -0.175929 0.305953 0.161248 -0.302185 0
7.288 0.0981518 -0.132488 0.0270495 -0.0182264 -0.170448 0.300375 0.155373 -0.296506 0
7.29 0.111279 -0.145466 0.0139551 -0.00515966 -0.164813 0.294647 0.149356 -0.290679 0
7.292 0.124384 -0.158401 0.000888213 0.00787402 -0.159029 0.288772 0.143201 -0.284708 0
7.294 0.137458 -0.171284 -0.0121428 0.0208664 -0.153099 0.282753 0.136911 -0.278597 0
7.296 0.150493 -0.184107 -0.0251297 0.0338091 -0.147028 0.276596 0.130491 -0.272349 0
7.298 0.16348 -0.196862 -0.0380643 0.0466941 -0.140817 0.270303 0.123944 -0.265968 0
7.3 0.176412 -0.209541 -0.0509383 0.059513 -0.134473 0.263878 0.117274 -0.259458 0
7.302 0.18928 -0.222136 -0.0637435 0.0722579 -0.127998 0.257325 0.110486 -0.252824 0
7.304 0.202075 -0.234639 -0.0764718 0.0849206 -0.121396 0.25065 0.103584 -0.246069 0
7.306 0.214791 -0.247042 -0.0891152 0.097493 -0.114673 0.243854 0.0965712 -0.239198 0
7.308 0.227418 -0.259337 -0.101665 0.109967 -0.107831 0.236944 0.089453 -0.232214 0
7.31 0.239948 -0.271516 -0.114115 0.122335 -0.100875 0.229923 0.0822337 -0.225124 0
7.312 0.252374 -0.283573 -0.126455 0.134589 -0.0938104 0.222795 0.0749176 -0.217929 0
7.314 0.264688 -0.295498 -0.138678 0.146721 -0.0866405 0.215566 0.0675093 -0.210636 0
7.316 0.276881 -0.307285 -0.150777 0.158724 -0.0793701 0.208239 0.0600135 -0.203249 0
7.318 0.288946 -0.318926 -0.162744 0.170589 -0.0720038 0.200819 0.0524347 -0.195772 0
7.32 0.300876 -0.330413 -0.17457 0.182309 -0.0645462 0.193312 0.0447778 -0.188211 0
7.322 0.312662 -0.34174 -0.186249 0.193877 -0.0570021 0.18572 0.0370475 -0.180569 0
7.324 0.324297 -0.352899 -0.197773 0.205286 -0.0493762 0.178051 0.0292486 -0.172852 0
7.326 0.335773 -0.363884 -0.209135 0.216527 -0.0416732 0.170307 0.021386 -0.165064 0
7.328 0.347084 -0.374686 -0.220327 0.227595 -0.0338981 0.162494 0.0134646 -0.157211 0
7.33 0.358222 -0.385299 -0.231342 0.238481 -0.0260558 0.154618 0.00548936 -0.149298 0
7.332 0.36918 -0.395717 -0.242174 0.249179 -0.0181511 0.146682 -0.00253473 -0.141328 0
7.334 0.37995 -0.405933 -0.252814 0.259682 -0.0101891 0.138692 -0.0106026 -0.133308 0
7.336 0.390526 -0.41594 -0.263257 0.269983 -0.00217485 0.130653 -0.0187093 -0.125242 0
7.338 0.400902 -0.425732 -0.273496 0.280076 0.00588664 0.12257 -0.0268497 -0.117136 0
7.34 0.411069 -0.435302 -0.283524 0.289954 0.0139902 0.114448 -0.0350188 -0.108994 0
7.342 0.421023 -0.444645 -0.293334 0.299611 0.0221309 0.106293 -0.0432112 -0.100822 0
7.344 0.430756 -0.453755 -0.302921 0.30904 0.0303033 0.0981084 -0.0514221 -0.0926248 0
7.346 0.440262 -0.462625 -0.312278 0.318236 0.0385024 0.0899007 -0.0596461 -0.0844076 0
7.348 0.449535 -0.471251 -0.321399 0.327193 0.046723 0.0816747 -0.0678781 -0.0761757 0
7.35 0.458569 -0.479625 -0.330279 0.335905 0.0549599 0.0734357 -0.076113 -0.0679341 0
7.352 0.467359 -0.487744 -0.338911 0.344365 0.0632078 0.0651888 -0.0843456 -0.0596882 0
7.354 0.475898 -0.495602 -0.34729 0.35257 0.0714616 0.0569393 -0.0925707 -0.051443 0
7.356 0.484181 -0.503194 -0.355411 0.360513 0.0797159 0.0486923 -0.100783 -0.043204 0
7.358 0.492202 -0.510514 -0.363268 0.36819 0.0879656 0.0404532 -0.108978 -0.0349761 0
7.36 0.499957 -0.517559 -0.370856 0.375595 0.0962054 0.032227 -0.117149 -0.0267648 0
7.362 0.507441 -0.524324 -0.378171 0.382723 0.10443 0.0240191 -0.125293 -0.0185751 0
7.364 0.514648 -0.530804 -0.385207 0.389571 0.112634 0.0158346 -0.133403 -0.0104122 0
7.366 0.521574 -0.536994 -0.39196 0.396133 0.120813 0.00767878 -0.141475 -0.00228135 0
7.368 0.528214 -0.542892 -0.398426 0.402405 0.128961 -0.000443273 -0.149503 0.00581233 0
7.37 0.534564 -0.548494 -0.4046 0.408383 0.137073 -0.00852637 -0.157483 0.0138637 0
7.372 0.54062 -0.553794 -0.410479 0.414064 0.145144 -0.0165654 -0.165409 0.0218677 0
7.374 0.546378 -0.558791 -0.416058 0.419443 0.153169 -0.0245552 -0.173277 0.0298191 0
7.376 0.551834 -0.563481 -0.421334 0.424518 0.161142 -0.0324907 -0.181081 0.0377131 0
7.378 0.556984 -0.56786 -0.426304 0.429284 0.169059 -0.040367 -0.188816 0.0455445 0
7.38 0.561826 -0.571927 -0.430963 0.433738 0.176914 -0.0481788 -0.196478 0.0533083 0
7.382 0.566356 -0.575677 -0.43531 0.437879 0.184703 -0.0559214 -0.204062 0.0609997 0
7.384 0.57057 -0.579109 -0.439341 0.441702 0.19242 -0.0635898 -0.211563 0.0686137 0
7.386 0.574467 -0.582221 -0.443053 0.445205 0.200061 -0.071179 -0.218976 0.0761455 0
7.388 0.578043 -0.58501 -0.446444 0.448386 0.207621 -0.0786843 -0.226297 0.0835902 0
7.39 0.581296 -0.587474 -0.449512 0.451244 0.215094 -0.0861008 -0.23352 0.0909433 0
7.392 0.584225 -0.589612 -0.452255 0.453775 0.222477 -0.0934239 -0.240642 0.0981999 0
7.394 0.586826 -0.591423 -0.45467 0.455978 0.229764 -0.100649 -0.247658 0.105355 0
7.396 0.589098 -0.592904 -0.456757 0.457852 0.23695 -0.107771 -0.254563 0.112405 0
7.398 0.59104 -0.594055 -0.458513 0.459395 0.244032 -0.114786 -0.261353 0.119345 0
7.4 0.59265 -0.594875 -0.459938 0.460606 0.251004 -0.121689 -0.268023 0.12617 0
7.402 0.593928 -0.595363 -0.46103 0.461485 0.257863 -0.128476 -0.27457 0.132877 0
7.404 0.594871 -0.59552 -0.461789 0.46203 0.264603 -0.135142 -0.280989 0.13946 0
7.406 0.59548 -0.595344 -0.462213 0.462241 0.271221 -0.141683 -0.287276 0.145915 0
7.408 0.595754 -0.594836 -0.462303 0.462118 0.277711 -0.148096 -0.293427 0.152239 1.59065e-08
7.41 0.595692 -0.593995 -0.462059 0.461661 0.284071 -0.154375 -0.299438 0.158428 3.87829e-08
