distance xForeLeft yForeLeft xHindLeft yHindLeft xForeRight yForeRight xHindRight yHindRight
0 0.0900696 -0.137315 -0.0938859 -0.123947 0.107439 -0.110275 -0.123962 -0.133643
0 0.0914363 -0.13733 -0.095127 -0.123894 0.106332 -0.110405 -0.122624 -0.133966
0 0.0928174 -0.13733 -0.0963799 -0.12383 0.105213 -0.110527 -0.121268 -0.134279
0 0.0942116 -0.137317 -0.0976438 -0.123753 0.104083 -0.110641 -0.119898 -0.134582
0 0.0956178 -0.137289 -0.0989176 -0.123665 0.102941 -0.110747 -0.118513 -0.134873
0 0.0970351 -0.137246 -0.1002 -0.123564 0.101789 -0.110845 -0.117114 -0.135153
0 0.0984622 -0.137189 -0.101491 -0.12345 0.100628 -0.110933 -0.115703 -0.135422
0 0.0998981 -0.137116 -0.102789 -0.123323 0.0994577 -0.111012 -0.11428 -0.135677
0 0.101342 -0.137028 -0.104093 -0.123182 0.0982801 -0.111081 -0.112847 -0.13592
0 0.102792 -0.136925 -0.105403 -0.123029 0.0970956 -0.11114 -0.111405 -0.13615
0 0.104247 -0.136806 -0.106716 -0.122862 0.0959051 -0.111188 -0.109954 -0.136366
0 0.105707 -0.136672 -0.108032 -0.122682 0.0947096 -0.111226 -0.108495 -0.136568
0 0.10717 -0.136522 -0.109351 -0.122488 0.0935098 -0.111252 -0.10703 -0.136756
0 0.108635 -0.136357 -0.110671 -0.122281 0.0923067 -0.111268 -0.105561 -0.136929
0 0.110101 -0.136176 -0.111991 -0.12206 0.0911012 -0.111272 -0.104087 -0.137088
0 0.111566 -0.13598 -0.11331 -0.121826 0.0898941 -0.111264 -0.102609 -0.137232
0 0.113031 -0.135769 -0.114627 -0.121579 0.0886863 -0.111245 -0.10113 -0.137361
0 0.114493 -0.135543 -0.115942 -0.121318 0.0874789 -0.111215 -0.0996506 -0.137475
0 0.115951 -0.135302 -0.117253 -0.121045 0.0862725 -0.111173 -0.0981709 -0.137574
0 0.117405 -0.135046 -0.118559 -0.120759 0.0850682 -0.111119 -0.0966927 -0.137658
0 0.118853 -0.134776 -0.11986 -0.120461 0.0838669 -0.111054 -0.0952168 -0.137727
0 0.120295 -0.134493 -0.121154 -0.120151 0.0826694 -0.110977 -0.0937445 -0.13778
0 0.121728 -0.134196 -0.12244 -0.119829 0.0814766 -0.110889 -0.0922768 -0.137819
0 0.123153 -0.133885 -0.123718 -0.119495 0.0802894 -0.11079 -0.0908148 -0.137844
0 0.124568 -0.133562 -0.124987 -0.119151 0.0791087 -0.11068 -0.0893597 -0.137853
0 0.125973 -0.133227 -0.126245 -0.118795 0.0779352 -0.110559 -0.0879123 -0.137849
0 0.127365 -0.13288 -0.127493 -0.11843 0.07677 -0.110428 -0.0864739 -0.13783
0 0.128745 -0.132522 -0.128728 -0.118056 0.0756137 -0.110287 -0.0850455 -0.137798
0 0.130111 -0.132153 -0.129951 -0.117672 0.0744673 -0.110135 -0.083628 -0.137752
0 0.131463 -0.131774 -0.13116 -0.117279 0.0733314 -0.109975 -0.0822226 -0.137693
0 0.132799 -0.131385 -0.132355 -0.116879 0.0722071 -0.109805 -0.0808302 -0.137621
0 0.134118 -0.130988 -0.133534 -0.116471 0.0710949 -0.109626 -0.0794518 -0.137537
0 0.135421 -0.130583 -0.134698 -0.116056 0.0699957 -0.109439 -0.0780883 -0.137441
0 0.136705 -0.13017 -0.135846 -0.115636 0.0689102 -0.109244 -0.0767408 -0.137334
0 0.137971 -0.12975 -0.136975 -0.115209 0.0678392 -0.109041 -0.0754102 -0.137216
0 0.139217 -0.129325 -0.138087 -0.114778 0.0667833 -0.108831 -0.0740973 -0.137087
0 0.140443 -0.128894 -0.139181 -0.114343 0.0657433 -0.108615 -0.0728031 -0.136949
0 0.141647 -0.128458 -0.140255 -0.113904 0.0647198 -0.108394 -0.0715285 -0.136802
0 0.14283 -0.128019 -0.141309 -0.113463 0.0637134 -0.108166 -0.0702742 -0.136646
0 0.143991 -0.127577 -0.142343 -0.11302 0.0627249 -0.107934 -0.0690411 -0.136482
0 0.145128 -0.127133 -0.143356 -0.112575 0.0617548 -0.107697 -0.06783 -0.13631
0 0.146242 -0.126687 -0.144347 -0.11213 0.0608037 -0.107457 -0.0666417 -0.136132
0 0.147332 -0.126241 -0.145317 -0.111685 0.0598721 -0.107214 -0.0654769 -0.135948
0 0.148326 -0.125812 -0.146203 -0.111292 0.0590321 -0.107016 -0.0644093 -0.135758
0 0.14918 -0.125411 -0.146976 -0.110982 0.0583093 -0.106888 -0.0634836 -0.135563
0 0.149872 -0.125043 -0.147629 -0.110771 0.0577069 -0.106844 -0.0627236 -0.135363
0 0.150392 -0.124709 -0.148162 -0.110666 0.0572174 -0.106886 -0.0621392 -0.135156
0 0.15074 -0.124406 -0.148585 -0.110667 0.0568293 -0.107014 -0.0617301 -0.13494
0 0.15092 -0.124131 -0.148908 -0.110771 0.0565302 -0.107225 -0.0614899 -0.134714
0 0.150944 -0.123878 -0.149141 -0.110972 0.0563083 -0.107515 -0.0614082 -0.134473
0 0.150821 -0.12364 -0.149296 -0.111265 0.0561532 -0.10788 -0.0614721 -0.134215
0 0.150566 -0.123411 -0.149383 -0.111642 0.0560563 -0.108314 -0.0616682 -0.133934
0 0.15019 -0.123185 -0.149409 -0.112095 0.0560105 -0.108812 -0.0619826 -0.133629
0 0.149705 -0.122956 -0.149382 -0.112619 0.0560104 -0.109371 -0.0624019 -0.133296
0 0.149124 -0.122717 -0.149307 -0.113208 0.0560517 -0.109987 -0.0629135 -0.132933
0 0.148457 -0.122465 -0.149238 -0.113817 0.0561317 -0.110655 -0.0634489 -0.132538
0 0.147714 -0.122193 -0.149215 -0.11441 0.0562483 -0.111372 -0.0639472 -0.132116
0 0.146905 -0.1219 -0.149259 -0.114969 0.0564002 -0.112135 -0.0643715 -0.131671
0 0.146036 -0.121582 -0.149376 -0.115484 0.0565867 -0.112939 -0.0647027 -0.13121
0 0.145116 -0.121236 -0.149562 -0.115951 0.0568079 -0.113783 -0.0649339 -0.130739
0 0.14415 -0.12086 -0.149812 -0.116371 0.0570644 -0.114662 -0.0650665 -0.130264
0 0.143145 -0.120453 -0.150116 -0.116745 0.0573569 -0.115573 -0.0651079 -0.12979
0 0.142105 -0.120014 -0.150464 -0.117077 0.0576867 -0.116515 -0.0650686 -0.12932
0 0.141035 -0.119541 -0.150846 -0.117369 0.0580551 -0.117485 -0.0649608 -0.128859
0 0.140003 -0.119027 -0.151252 -0.117627 0.0583973 -0.118446 -0.0647977 -0.128409
0 0.139062 -0.118472 -0.151674 -0.117854 0.0586766 -0.119377 -0.0645919 -0.127972
0 0.138238 -0.117882 -0.152103 -0.118053 0.0588799 -0.120266 -0.0643555 -0.127549
0 0.137539 -0.117263 -0.152533 -0.118228 0.059007 -0.12111 -0.0640994 -0.127143
0 0.136967 -0.116626 -0.152956 -0.118383 0.059064 -0.121908 -0.0638333 -0.126753
0 0.13651 -0.115979 -0.153367 -0.118521 0.0590602 -0.122658 -0.0635659 -0.126382
0 0.136157 -0.115329 -0.153762 -0.118646 0.0590061 -0.123363 -0.0633043 -0.126029
0 0.135893 -0.114683 -0.154136 -0.118759 0.0589124 -0.124024 -0.0630547 -0.125695
0 0.1357 -0.114048 -0.154486 -0.118865 0.058789 -0.124643 -0.0628222 -0.125379
0 0.135564 -0.113429 -0.154808 -0.118966 0.0586454 -0.125223 -0.0626109 -0.125083
0 0.13547 -0.112829 -0.155101 -0.119064 0.0584903 -0.125766 -0.0624241 -0.124806
0 0.135405 -0.112252 -0.155361 -0.119161 0.0583313 -0.126274 -0.0622646 -0.124548
0 0.135359 -0.1117 -0.155588 -0.11926 0.0581753 -0.126751 -0.0621344 -0.124308
0 0.135321 -0.111176 -0.15578 -0.119361 0.0580285 -0.127199 -0.0620352 -0.124088
0 0.135284 -0.11068 -0.155937 -0.119468 0.0578963 -0.12762 -0.0619681 -0.123885
0 0.135241 -0.110214 -0.156056 -0.11958 0.0577832 -0.128016 -0.061934 -0.1237
0 0.135188 -0.109778 -0.156138 -0.1197 0.0576934 -0.128391 -0.0619336 -0.123532
0 0.135119 -0.109373 -0.156182 -0.119828 0.0576302 -0.128746 -0.0619673 -0.123381
0 0.135031 -0.108999 -0.156188 -0.119965 0.0575968 -0.129083 -0.0620354 -0.123247
0 0.134923 -0.108655 -0.156156 -0.120112 0.0575955 -0.129405 -0.0621381 -0.123129
0 0.134791 -0.108341 -0.156085 -0.12027 0.0576285 -0.129713 -0.0622754 -0.123026
0 0.134635 -0.108056 -0.155976 -0.120439 0.0576975 -0.130009 -0.0624473 -0.122938
0 0.134453 -0.107801 -0.155829 -0.120619 0.0578038 -0.130294 -0.0626536 -0.122864
0 0.134245 -0.107573 -0.155643 -0.120811 0.0579486 -0.13057 -0.0628943 -0.122803
0 0.13401 -0.107373 -0.15542 -0.121015 0.0581326 -0.130838 -0.0631692 -0.122756
0 0.133748 -0.107199 -0.155158 -0.121231 0.0583566 -0.131099 -0.063478 -0.122721
0 0.133457 -0.107051 -0.15486 -0.121458 0.0586208 -0.131355 -0.0638206 -0.122698
0 0.133139 -0.106928 -0.154524 -0.121698 0.0589256 -0.131605 -0.0641965 -0.122686
0 0.132793 -0.106828 -0.154151 -0.12195 0.0592711 -0.13185 -0.0646057 -0.122685
0 0.13242 -0.106751 -0.153742 -0.122213 0.0596571 -0.132092 -0.0650476 -0.122693
0 0.132018 -0.106695 -0.153296 -0.122488 0.0600836 -0.13233 -0.0655222 -0.122711
0 0.131589 -0.10666 -0.152815 -0.122774 0.0605503 -0.132565 -0.0660289 -0.122736
0 0.131132 -0.106645 -0.152298 -0.123071 0.0610568 -0.132797 -0.0665674 -0.12277
0 0.130648 -0.106648 -0.151746 -0.123377 0.0616027 -0.133027 -0.0671375 -0.122811
0 0.130137 -0.106669 -0.15116 -0.123694 0.0621877 -0.133254 -0.0677386 -0.122857
0 0.129599 -0.106706 -0.150539 -0.12402 0.0628111 -0.133478 -0.0683704 -0.12291
0 0.129035 -0.106758 -0.149884 -0.124355 0.0634723 -0.133699 -0.0690325 -0.122967
0 0.128444 -0.106825 -0.149197 -0.124699 0.0641709 -0.133917 -0.0697244 -0.123029
