setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
-0.182983 0.182983 0.316383 -0.316383 -0.0400852 0.0400776 0.162581 -0.162592 0.0594997
-0.183221 0.18322 0.31662 -0.316621 -0.0429479 0.0429404 0.165662 -0.165673 0.0599922
-0.1833 0.1833 0.3167 -0.3167 -0.0457549 0.0457476 0.168683 -0.168694 0.0604834
-0.183221 0.183222 0.316622 -0.316621 -0.0485043 0.0484971 0.171641 -0.171652 0.0609734
-0.182985 0.182986 0.316386 -0.316385 -0.0511939 0.0511869 0.174536 -0.174547 0.061466
-0.182591 0.182592 0.315992 -0.315991 -0.0538218 0.053815 0.177365 -0.177376 0.0619581
-0.182039 0.182041 0.315441 -0.315439 -0.0563861 0.0563795 0.180127 -0.180137 0.0624495
-0.181331 0.181333 0.314733 -0.314731 -0.058885 0.0588786 0.182819 -0.182829 0.06294
-0.180466 0.180468 0.313868 -0.313866 -0.0613166 0.0613104 0.18544 -0.18545 0.0634331
-0.179444 0.179447 0.312847 -0.312844 -0.0636791 0.0636731 0.187988 -0.187997 0.0639248
-0.178267 0.178271 0.311671 -0.311667 -0.0659708 0.0659651 0.190461 -0.190471 0.0644151
-0.176936 0.176939 0.310339 -0.310336 -0.0681901 0.0681845 0.192859 -0.192868 0.064904
-0.17545 0.175454 0.308854 -0.30885 -0.0703353 0.0703299 0.195178 -0.195188 0.0653912
-0.173812 0.173816 0.307216 -0.307212 -0.0724048 0.0723997 0.197419 -0.197428 0.0658765
-0.172022 0.172026 0.305426 -0.305422 -0.0743971 0.0743922 0.199579 -0.199588 0.0663645
-0.17008 0.170086 0.303486 -0.30348 -0.0763107 0.0763061 0.201657 -0.201666 0.0668545
-0.16799 0.167996 0.301396 -0.30139 -0.0781443 0.0781399 0.203652 -0.20366 0.0673421
-0.165751 0.165757 0.299157 -0.299151 -0.0798964 0.0798922 0.205562 -0.20557 0.0678271
-0.163365 0.163372 0.296772 -0.296765 -0.0815658 0.0815618 0.207386 -0.207394 0.0683091
-0.160834 0.160841 0.294241 -0.294234 -0.0831511 0.0831474 0.209123 -0.209131 0.0687879
-0.15816 0.158167 0.291567 -0.29156 -0.0846513 0.0846478 0.210772 -0.21078 0.0692631
-0.155343 0.15535 0.28875 -0.288743 -0.0860651 0.0860618 0.212331 -0.212339 0.0697346
-0.152386 0.152394 0.285794 -0.285786 -0.0873914 0.0873885 0.2138 -0.213808 0.0702021
-0.149291 0.149299 0.282699 -0.282691 -0.0886294 0.0886267 0.215178 -0.215185 0.0706656
-0.146059 0.146068 0.279468 -0.279459 -0.089778 0.0897755 0.216464 -0.216471 0.0711251
-0.142693 0.142702 0.276102 -0.276093 -0.0908362 0.090834 0.217656 -0.217663 0.0715807
-0.139194 0.139204 0.272604 -0.272594 -0.0918033 0.0918014 0.218755 -0.218762 0.0720327
-0.135566 0.135576 0.268976 -0.268966 -0.0926786 0.0926769 0.219759 -0.219766 0.0724811
-0.13181 0.13182 0.26522 -0.26521 -0.0934612 0.0934597 0.220668 -0.220675 0.0729258
-0.127928 0.127939 0.261339 -0.261328 -0.0941505 0.0941493 0.221482 -0.221488 0.0733669
-0.123924 0.123934 0.257334 -0.257324 -0.0947459 0.094745 0.222199 -0.222205 0.0738041
-0.119799 0.11981 0.25321 -0.253199 -0.095247 0.0952463 0.222819 -0.222824 0.0742373
-0.115556 0.115568 0.248968 -0.248956 -0.0956531 0.0956528 0.223342 -0.223347 0.0746662
-0.111198 0.11121 0.24461 -0.244598 -0.095964 0.0959639 0.223767 -0.223772 0.0750905
-0.106728 0.10674 0.24014 -0.240128 -0.0961793 0.0961794 0.224094 -0.224099 0.0755097
-0.102149 0.102161 0.235561 -0.235549 -0.0962987 0.0962991 0.224323 -0.224328 0.0759235
-0.0974623 0.0974748 0.230875 -0.230862 -0.0963219 0.0963226 0.224454 -0.224459 0.0763315
-0.0926723 0.092685 0.226085 -0.226072 -0.0962489 0.0962498 0.224487 -0.224491 0.0767331
-0.0877817 0.0877947 0.221195 -0.221182 -0.0960796 0.0960807 0.224421 -0.224425 0.0771279
-0.0827934 0.0828067 0.216207 -0.216193 -0.0958139 0.0958153 0.224257 -0.22426 0.0775153
-0.0777108 0.0777243 0.211124 -0.211111 -0.0954518 0.0954534 0.223994 -0.223997 0.0778946
-0.0725369 0.0725507 0.205951 -0.205937 -0.0949935 0.0949954 0.223633 -0.223636 0.0782655
-0.0672751 0.0672891 0.200689 -0.200675 -0.0944392 0.0944413 0.223174 -0.223177 0.0786271
-0.0619287 0.0619429 0.195343 -0.195329 -0.093789 0.0937913 0.222617 -0.22262 0.0789791
-0.0565011 0.0565155 0.189915 -0.189901 -0.0930433 0.0930458 0.221963 -0.221966 0.0793206
-0.0509956 0.0510102 0.18441 -0.184396 -0.0922023 0.0922051 0.221212 -0.221214 0.0796512
