setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.2 0.4867 0.6733 0.2 0.697961 0.46633 0.871301 0.540728 0.0478462
0.2 0.4867 0.6733 0.2 0.701029 0.482437 0.863631 0.540728 0.0483873
0.2 0.4867 0.6733 0.2 0.70333 0.490874 0.844456 0.541495 0.0489222
0.2 0.4867 0.6733 0.2 0.705631 0.495476 0.859029 0.541495 0.0494564
0.2 0.4867 0.6733 0.2 0.707165 0.49701 0.874369 0.541495 0.0499826
0.2 0.4867 0.6733 0.2 0.708699 0.49701 0.869767 0.541495 0.050501
0.2 0.4867 0.6733 0.2 0.710233 0.495476 0.885107 0.540728 0.0510179
0.2 0.4867 0.6733 0.2 0.711767 0.493175 0.882039 0.539961 0.0515286
0.2 0.4867 0.6733 0.2 0.713301 0.491641 0.870534 0.539194 0.0520381
0.2 0.4867 0.6733 0.2 0.714068 0.48934 0.88434 0.538427 0.0525496
0.2 0.4867 0.6733 0.2 0.714835 0.492408 0.898913 0.536893 0.0530572
0.2 0.4867 0.6733 0.2 0.714835 0.493175 0.913486 0.535359 0.0535599
0.2 0.4867 0.6733 0.2 0.715602 0.493175 0.910418 0.533825 0.0540577
0.2 0.4867 0.6733 0.2 0.715602 0.491641 0.898913 0.531524 0.0545554
0.2 0.4867 0.6733 0.2 0.715602 0.490107 0.912719 0.52999 0.0550561
0.2 0.4867 0.6733 0.2 0.715602 0.488573 0.925757 0.527689 0.055554
0.2 0.4867 0.6733 0.2 0.714835 0.487039 0.94033 0.525388 0.0560494
0.2 0.4867 0.6733 0.2 0.714835 0.484738 0.935728 0.52232 0.0565418
0.2 0.4867 0.6733 0.2 0.714068 0.483204 0.949534 0.520019 0.0570362
0.2 0.4867 0.6733 0.2 0.712534 0.48167 0.944165 0.516952 0.0575282
0.2 0.4867 0.6733 0.2 0.711767 0.480136 0.957204 0.513884 0.0580226
0.2 0.4867 0.6733 0.2 0.710233 0.479369 0.970243 0.510816 0.0585154
0.2 0.4867 0.6733 0.2 0.709466 0.477835 0.964107 0.507748 0.0590063
0.2 0.4867 0.6733 0.2 0.707932 0.477068 0.976379 0.503913 0.0594997
0.2 0.4867 0.6733 0.2 0.705631 0.475534 0.990185 0.500078 0.0599922
0.2 0.4867 0.6733 0.2 0.704097 0.474767 1.00322 0.496243 0.0604834
0.2 0.4867 0.6733 0.2 0.701796 0.474 0.994787 0.492408 0.0609734
0.2 0.4867 0.6733 0.2 0.699495 0.473233 1.00783 0.488573 0.061466
0.2 0.4867 0.6733 0.2 0.697194 0.472466 1.0201 0.484738 0.0619581
0.2 0.4867 0.6733 0.2 0.694893 0.472466 1.0339 0.480136 0.0624495
0.2 0.4867 0.6733 0.2 0.691825 0.471699 1.02317 0.475534 0.06294
0.2 0.4867 0.6733 0.2 0.689524 0.470932 1.03467 0.470932 0.0634331
0.2 0.4867 0.6733 0.2 0.686456 0.470932 1.04694 0.46633 0.0639248
