setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
0.236972 -0.236949 -0.103549 0.103572 -0.043828 0.0438428 0.175164 -0.17515 0
0.246014 -0.245991 -0.112591 0.112614 -0.0380312 0.0380461 0.169409 -0.169394 0
0.254943 -0.25492 -0.12152 0.121543 -0.0321717 0.0321868 0.163591 -0.163576 0
0.263753 -0.26373 -0.13033 0.130353 -0.0262532 0.0262685 0.157712 -0.157697 0
0.272438 -0.272415 -0.139015 0.139038 -0.0202794 0.0202949 0.151778 -0.151762 0
0.280993 -0.280971 -0.147571 0.147593 -0.014254 0.0142696 0.145791 -0.145775 0
0.289413 -0.289391 -0.155991 0.156013 -0.00818068 0.00819638 0.139755 -0.139739 0
0.297692 -0.297671 -0.164271 0.164292 -0.00206324 0.00207906 0.133675 -0.133659 0
0.305826 -0.305805 -0.172405 0.172426 0.00409452 -0.00407859 0.127553 -0.127537 0
0.313808 -0.313787 -0.180387 0.180408 0.0102888 -0.0102727 0.121394 -0.121378 0
0.321635 -0.321614 -0.188214 0.188235 0.0165157 -0.0164996 0.115202 -0.115186 0
0.3293 -0.32928 -0.19588 0.1959 0.0227713 -0.0227551 0.108981 -0.108964 0
0.336799 -0.33678 -0.20338 0.203399 0.0290519 -0.0290356 0.102733 -0.102717 0
0.344128 -0.344109 -0.210709 0.210728 0.0353534 -0.0353371 0.0964645 -0.0964482 0
0.351282 -0.351263 -0.217863 0.217882 0.0416719 -0.0416556 0.090178 -0.0901616 0
0.358256 -0.358237 -0.224837 0.224856 0.0480036 -0.0479872 0.0838777 -0.0838613 0
0.365045 -0.365028 -0.231628 0.231645 0.0543444 -0.054328 0.0775676 -0.0775512 0
0.371647 -0.371629 -0.238229 0.238247 0.0606904 -0.060674 0.0712517 -0.0712353 0
0.378055 -0.378039 -0.244639 0.244655 0.0670377 -0.0670213 0.0649339 -0.0649175 0
0.384267 -0.384251 -0.250851 0.250867 0.0733823 -0.0733659 0.0586182 -0.0586018 0
0.390279 -0.390263 -0.256863 0.256879 0.0797202 -0.0797038 0.0523086 -0.0522922 0
0.396086 -0.396071 -0.262671 0.262686 0.0860475 -0.0860311 0.046009 -0.0459926 0
0.401685 -0.40167 -0.26827 0.268285 0.0923602 -0.0923439 0.0397235 -0.0397071 0
0.407072 -0.407059 -0.273659 0.273672 0.0986545 -0.0986382 0.0334558 -0.0334395 1.04664e-08
