time setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
6.746 0.424958 -0.432357 -0.314807 0.309071 0.424807 -0.314634 -0.432198 0.308905 0.120887
6.748 0.424961 -0.43236 -0.31481 0.309074 0.42481 -0.314638 -0.432201 0.308909 0.120886
6.75 0.424964 -0.432363 -0.314813 0.309077 0.424814 -0.314641 -0.432205 0.308912 0.120885
6.752 0.424966 -0.432366 -0.314817 0.309081 0.424817 -0.314645 -0.432208 0.308915 0.120885
6.754 0.424969 -0.432369 -0.31482 0.309084 0.42482 -0.314648 -0.432211 0.308919 0.120884
6.756 0.424972 -0.432372 -0.314823 0.309087 0.424823 -0.314652 -0.432214 0.308922 0.120884
6.758 0.424975 -0.432375 -0.314826 0.30909 0.424826 -0.314655 -0.432217 0.308925 0.120883
6.76 0.424978 -0.432378 -0.314829 0.309093 0.424829 -0.314659 -0.432221 0.308929 0.120883
6.762 0.424981 -0.432381 -0.314833 0.309096 0.424832 -0.314662 -0.432224 0.308932 0.120882
6.764 0.424984 -0.432384 -0.314836 0.309099 0.424835 -0.314666 -0.432227 0.308936 0.120882
6.766 0.424986 -0.432387 -0.314839 0.309102 0.424838 -0.314669 -0.43223 0.308939 0.120881
6.768 0.424989 -0.432389 -0.314842 0.309106 0.424841 -0.314673 -0.432233 0.308942 0.120881
6.77 0.424992 -0.432392 -0.314846 0.309109 0.424844 -0.314676 -0.432237 0.308946 0.12088
6.772 0.424995 -0.432395 -0.314849 0.309112 0.424847 -0.31468 -0.43224 0.308949 0.120879
6.774 0.424998 -0.432398 -0.314852 0.309115 0.424851 -0.314683 -0.432243 0.308952 0.120879
6.776 0.425001 -0.432401 -0.314855 0.309118 0.424854 -0.314687 -0.432246 0.308956 0.120878
6.778 0.425003 -0.432404 -0.314858 0.309121 0.424857 -0.31469 -0.432249 0.308959 0.120878
6.78 0.425006 -0.432407 -0.314861 0.309124 0.42486 -0.314693 -0.432252 0.308962 0.120877
6.782 0.425009 -0.43241 -0.314865 0.309127 0.424863 -0.314697 -0.432256 0.308966 0.120877
6.784 0.425012 -0.432413 -0.314868 0.30913 0.424866 -0.3147 -0.432259 0.308969 0.120876
6.786 0.425015 -0.432416 -0.314871 0.309133 0.424869 -0.314704 -0.432262 0.308972 0.120876
6.788 0.425017 -0.432419 -0.314874 0.309136 0.424872 -0.314707 -0.432265 0.308975 0.120875
6.79 0.42502 -0.432422 -0.314877 0.309139 0.424875 -0.31471 -0.432268 0.308979 0.120875
6.792 0.425023 -0.432424 -0.31488 0.309142 0.424878 -0.314714 -0.432271 0.308982 0.120874
6.794 0.425026 -0.432427 -0.314884 0.309145 0.424881 -0.314717 -0.432274 0.308985 0.120874
6.796 0.425029 -0.43243 -0.314887 0.309148 0.424884 -0.314721 -0.432277 0.308989 0.120873
6.798 0.425031 -0.432433 -0.31489 0.309152 0.424887 -0.314724 -0.432281 0.308992 0.120872
6.8 0.425034 -0.432436 -0.314893 0.309155 0.42489 -0.314727 -0.432284 0.308995 0.120872
6.802 0.425037 -0.432439 -0.314896 0.309158 0.424893 -0.314731 -0.432287 0.308998 0.120871
6.804 0.42504 -0.432442 -0.314899 0.309161 0.424896 -0.314734 -0.43229 0.309002 0.120871
6.806 0.425042 -0.432445 -0.314902 0.309164 0.424899 -0.314737 -0.432293 0.309005 0.12087
6.808 0.425045 -0.432447 -0.314905 0.309167 0.424902 -0.314741 -0.432296 0.309008 0.12087
6.81 0.425048 -0.43245 -0.314908 0.30917 0.424905 -0.314744 -0.432299 0.309011 0.120869
6.812 0.425051 -0.432453 -0.314912 0.309173 0.424908 -0.314748 -0.432302 0.309015 0.120869
6.814 0.425053 -0.432456 -0.314915 0.309176 0.424911 -0.314751 -0.432305 0.309018 0.120868
6.816 0.425056 -0.432459 -0.314918 0.309179 0.424914 -0.314754 -0.432308 0.309021 0.120868
6.818 0.425059 -0.432462 -0.314921 0.309182 0.424917 -0.314758 -0.432311 0.309024 0.120867
6.82 0.425062 -0.432465 -0.314924 0.309185 0.42492 -0.314761 -0.432314 0.309028 0.120867
6.822 0.425064 -0.432467 -0.314927 0.309188 0.424922 -0.314764 -0.432317 0.309031 0.120866
6.824 0.425067 -0.43247 -0.31493 0.30919 0.424925 -0.314768 -0.432321 0.309034 0.120866
6.826 0.42507 -0.432473 -0.314933 0.309193 0.424928 -0.314771 -0.432324 0.309037 0.120865
6.828 0.425073 -0.432476 -0.314936 0.309196 0.424931 -0.314774 -0.432327 0.30904 0.120865
6.83 0.425075 -0.432479 -0.314939 0.309199 0.424934 -0.314777 -0.43233 0.309044 0.120864
6.832 0.425078 -0.432481 -0.314942 0.309202 0.424937 -0.314781 -0.432333 0.309047 0.120864
6.834 0.425081 -0.432484 -0.314946 0.309205 0.42494 -0.314784 -0.432336 0.30905 0.120863
6.836 0.425083 -0.432487 -0.314949 0.309208 0.424943 -0.314787 -0.432339 0.309053 0.120863
6.838 0.425086 -0.43249 -0.314952 0.309211 0.424946 -0.314791 -0.432342 0.309056 0.120862
6.84 0.425089 -0.432493 -0.314955 0.309214 0.424949 -0.314794 -0.432345 0.309059 0.120862
6.842 0.425091 -0.432495 -0.314958 0.309217 0.424952 -0.314797 -0.432348 0.309063 0.120861
6.844 0.425094 -0.432498 -0.314961 0.30922 0.424955 -0.3148 -0.432351 0.309066 0.120861
6.846 0.425097 -0.432501 -0.314964 0.309223 0.424957 -0.314804 -0.432354 0.309069 0.12086
6.848 0.4251 -0.432504 -0.314967 0.309226 0.42496 -0.314807 -0.432357 0.309072 0.12086
6.85 0.425102 -0.432507 -0.31497 0.309229 0.424963 -0.31481 -0.43236 0.309075 0.120859
6.852 0.425105 -0.432509 -0.314973 0.309232 0.424966 -0.314813 -0.432363 0.309078 0.120859
6.854 0.425108 -0.432512 -0.314976 0.309235 0.424969 -0.314817 -0.432366 0.309082 0.120858
6.856 0.42511 -0.432515 -0.314979 0.309237 0.424972 -0.31482 -0.432369 0.309085 0.120858
6.858 0.425113 -0.432518 -0.314982 0.30924 0.424975 -0.314823 -0.432372 0.309088 0.120857
6.86 0.425116 -0.43252 -0.314985 0.309243 0.424978 -0.314826 -0.432375 0.309091 0.120857
6.862 0.425118 -0.432523 -0.314988 0.309246 0.42498 -0.31483 -0.432378 0.309094 0.120856
6.864 0.425121 -0.432526 -0.314991 0.309249 0.424983 -0.314833 -0.432381 0.309097 0.120856
6.866 0.425123 -0.432529 -0.314994 0.309252 0.424986 -0.314836 -0.432384 0.3091 0.120855
6.868 0.425126 -0.432531 -0.314997 0.309255 0.424989 -0.314839 -0.432387 0.309103 0.120855
6.87 0.425129 -0.432534 -0.315 0.309258 0.424992 -0.314843 -0.432389 0.309106 0.120854
6.872 0.425131 -0.432537 -0.315003 0.30926 0.424995 -0.314846 -0.432392 0.30911 0.120854
6.874 0.425134 -0.432539 -0.315006 0.309263 0.424998 -0.314849 -0.432395 0.309113 0.120853
6.876 0.425137 -0.432542 -0.315009 0.309266 0.425 -0.314852 -0.432398 0.309116 0.120853
6.878 0.425139 -0.432545 -0.315011 0.309269 0.425003 -0.314855 -0.432401 0.309119 0.120852
6.88 0.425142 -0.432548 -0.315014 0.309272 0.425006 -0.314858 -0.432404 0.309122 0.120852
6.882 0.425144 -0.43255 -0.315017 0.309275 0.425009 -0.314862 -0.432407 0.309125 0.120851
6.884 0.425147 -0.432553 -0.31502 0.309278 0.425012 -0.314865 -0.43241 0.309128 0.120851
6.886 0.42515 -0.432556 -0.315023 0.30928 0.425014 -0.314868 -0.432413 0.309131 0.12085
6.888 0.425152 -0.432558 -0.315026 0.309283 0.425017 -0.314871 -0.432416 0.309134 0.12085
6.89 0.425155 -0.432561 -0.315029 0.309286 0.42502 -0.314874 -0.432419 0.309137 0.120849
6.892 0.425157 -0.432564 -0.315032 0.309289 0.425023 -0.314877 -0.432422 0.30914 0.120849
6.894 0.42516 -0.432566 -0.315035 0.309292 0.425026 -0.314881 -0.432424 0.309143 0.120848
6.896 0.425163 -0.432569 -0.315038 0.309295 0.425028 -0.314884 -0.432427 0.309146 0.120848
6.898 0.425165 -0.432572 -0.315041 0.309297 0.425031 -0.314887 -0.43243 0.309149 0.120847
6.9 0.425168 -0.432574 -0.315044 0.3093 0.425034 -0.31489 -0.432433 0.309152 0.120847
6.902 0.42517 -0.432577 -0.315047 0.309303 0.425037 -0.314893 -0.432436 0.309155 0.120846
6.904 0.425173 -0.43258 -0.315049 0.309306 0.42504 -0.314896 -0.432439 0.309158 0.120846
6.906 0.425175 -0.432582 -0.315052 0.309309 0.425042 -0.314899 -0.432442 0.309161 0.120845
6.908 0.425178 -0.432585 -0.315055 0.309311 0.425045 -0.314902 -0.432445 0.309164 0.120845
6.91 0.425181 -0.432588 -0.315058 0.309314 0.425048 -0.314906 -0.432447 0.309167 0.120844
6.912 0.425183 -0.43259 -0.315061 0.309317 0.425051 -0.314909 -0.43245 0.30917 0.120844
6.914 0.425186 -0.432593 -0.315064 0.30932 0.425053 -0.314912 -0.432453 0.309173 0.120843
6.916 0.425188 -0.432596 -0.315067 0.309322 0.425056 -0.314915 -0.432456 0.309176 0.120843
6.918 0.425191 -0.432598 -0.31507 0.309325 0.425059 -0.314918 -0.432459 0.309179 0.120842
6.92 0.425193 -0.432601 -0.315072 0.309328 0.425062 -0.314921 -0.432462 0.309182 0.120842
6.922 0.425196 -0.432603 -0.315075 0.309331 0.425064 -0.314924 -0.432465 0.309185 0.120841
6.924 0.425198 -0.432606 -0.315078 0.309334 0.425067 -0.314927 -0.432467 0.309188 0.120841
6.926 0.425201 -0.432609 -0.315081 0.309336 0.42507 -0.31493 -0.43247 0.309191 0.12084
6.928 0.425203 -0.432611 -0.315084 0.309339 0.425072 -0.314933 -0.432473 0.309194 0.12084
6.93 0.425206 -0.432614 -0.315087 0.309342 0.425075 -0.314936 -0.432476 0.309197 0.12084
6.932 0.425208 -0.432617 -0.315089 0.309345 0.425078 -0.31494 -0.432479 0.3092 0.120839
6.934 0.425211 -0.432619 -0.315092 0.309347 0.425081 -0.314943 -0.432481 0.309203 0.120839
6.936 0.425213 -0.432622 -0.315095 0.30935 0.425083 -0.314946 -0.432484 0.309206 0.120838
6.938 0.425216 -0.432624 -0.315098 0.309353 0.425086 -0.314949 -0.432487 0.309209 0.120838
6.94 0.425218 -0.432627 -0.315101 0.309355 0.425089 -0.314952 -0.43249 0.309212 0.120837
6.942 0.425221 -0.43263 -0.315104 0.309358 0.425091 -0.314955 -0.432493 0.309215 0.120837
6.944 0.425223 -0.432632 -0.315106 0.309361 0.425094 -0.314958 -0.432495 0.309218 0.120836
6.946 0.425226 -0.432635 -0.315109 0.309364 0.425097 -0.314961 -0.432498 0.309221 0.120836
6.948 0.425228 -0.432637 -0.315112 0.309366 0.425099 -0.314964 -0.432501 0.309224 0.120835
6.95 0.425231 -0.43264 -0.315115 0.309369 0.425102 -0.314967 -0.432504 0.309227 0.120835
6.952 0.425233 -0.432642 -0.315118 0.309372 0.425105 -0.31497 -0.432506 0.30923 0.120834
6.954 0.425236 -0.432645 -0.31512 0.309374 0.425107 -0.314973 -0.432509 0.309233 0.120834
6.956 0.425238 -0.432648 -0.315123 0.309377 0.42511 -0.314976 -0.432512 0.309235 0.120834
6.958 0.425241 -0.43265 -0.315126 0.30938 0.425113 -0.314979 -0.432515 0.309238 0.120833
6.96 0.425243 -0.432653 -0.315129 0.309382 0.425115 -0.314982 -0.432518 0.309241 0.120833
6.962 0.425246 -0.432655 -0.315131 0.309385 0.425118 -0.314985 -0.43252 0.309244 0.120832
6.964 0.425248 -0.432658 -0.315134 0.309388 0.425121 -0.314988 -0.432523 0.309247 0.120832
6.966 0.425251 -0.43266 -0.315137 0.30939 0.425123 -0.314991 -0.432526 0.30925 0.120831
6.968 0.425253 -0.432663 -0.31514 0.309393 0.425126 -0.314994 -0.432529 0.309253 0.120831
6.97 0.425255 -0.432665 -0.315142 0.309396 0.425129 -0.314997 -0.432531 0.309256 0.12083
6.972 0.425258 -0.432668 -0.315145 0.309398 0.425131 -0.315 -0.432534 0.309259 0.12083
6.974 0.42526 -0.43267 -0.315148 0.309401 0.425134 -0.315003 -0.432537 0.309261 0.12083
6.976 0.425263 -0.432673 -0.315151 0.309404 0.425137 -0.315006 -0.432539 0.309264 0.120829
6.978 0.425265 -0.432676 -0.315153 0.309406 0.425139 -0.315009 -0.432542 0.309267 0.120829
6.98 0.425268 -0.432678 -0.315156 0.309409 0.425142 -0.315012 -0.432545 0.30927 0.120828
6.982 0.42527 -0.432681 -0.315159 0.309412 0.425144 -0.315014 -0.432548 0.309273 0.120828
6.984 0.425272 -0.432683 -0.315162 0.309414 0.425147 -0.315017 -0.43255 0.309276 0.120827
6.986 0.425275 -0.432686 -0.315164 0.309417 0.42515 -0.31502 -0.432553 0.309278 0.120827
6.988 0.425277 -0.432688 -0.315167 0.30942 0.425152 -0.315023 -0.432556 0.309281 0.120826
6.99 0.42528 -0.432691 -0.31517 0.309422 0.425155 -0.315026 -0.432558 0.309284 0.120826
6.992 0.425282 -0.432693 -0.315172 0.309425 0.425157 -0.315029 -0.432561 0.309287 0.120826
6.994 0.425284 -0.432696 -0.315175 0.309427 0.42516 -0.315032 -0.432564 0.30929 0.120825
6.996 0.425287 -0.432698 -0.315178 0.30943 0.425163 -0.315035 -0.432566 0.309293 0.120825
6.998 0.425289 -0.4327 -0.315181 0.309433 0.425165 -0.315038 -0.432569 0.309295 0.120824
7 0.425292 -0.432703 -0.315183 0.309435 0.425168 -0.315041 -0.432572 0.309298 0.120824
7.002 0.425294 -0.432705 -0.315186 0.309438 0.42517 -0.315044 -0.432574 0.309301 0.120823
7.004 0.425296 -0.432708 -0.315189 0.30944 0.425173 -0.315047 -0.432577 0.309304 0.120823
7.006 0.425299 -0.43271 -0.315191 0.309443 0.425175 -0.315049 -0.43258 0.309307 0.120823
7.008 0.425301 -0.432713 -0.315194 0.309446 0.425178 -0.315052 -0.432582 0.309309 0.120822
7.01 0.425303 -0.432715 -0.315197 0.309448 0.425181 -0.315055 -0.432585 0.309312 0.120822
7.012 0.425306 -0.432718 -0.315199 0.309451 0.425183 -0.315058 -0.432588 0.309315 0.120821
7.014 0.425308 -0.43272 -0.315202 0.309453 0.425186 -0.315061 -0.43259 0.309318 0.120821
7.016 0.425311 -0.432723 -0.315205 0.309456 0.425188 -0.315064 -0.432593 0.309321 0.12082
7.018 0.425313 -0.432725 -0.315207 0.309459 0.425191 -0.315067 -0.432596 0.309323 0.12082
7.02 0.425315 -0.432727 -0.31521 0.309461 0.425193 -0.31507 -0.432598 0.309326 0.12082
7.022 0.425318 -0.43273 -0.315213 0.309464 0.425196 -0.315072 -0.432601 0.309329 0.120819
7.024 0.42532 -0.432732 -0.315215 0.309466 0.425198 -0.315075 -0.432604 0.309332 0.120819
7.026 0.425322 -0.432735 -0.315218 0.309469 0.425201 -0.315078 -0.432606 0.309334 0.120818
7.028 0.425325 -0.432737 -0.31522 0.309471 0.425203 -0.315081 -0.432609 0.309337 0.120818
7.03 0.425327 -0.43274 -0.315223 0.309474 0.425206 -0.315084 -0.432611 0.30934 0.120817
7.032 0.425329 -0.432742 -0.315226 0.309476 0.425208 -0.315087 -0.432614 0.309343 0.120817
7.034 0.425332 -0.432744 -0.315228 0.309479 0.425211 -0.31509 -0.432617 0.309345 0.120817
7.036 0.425334 -0.432747 -0.315231 0.309481 0.425213 -0.315092 -0.432619 0.309348 0.120816
7.038 0.425336 -0.432749 -0.315234 0.309484 0.425216 -0.315095 -0.432622 0.309351 0.120816
7.04 0.425339 -0.432752 -0.315236 0.309487 0.425218 -0.315098 -0.432624 0.309354 0.120815
7.042 0.425341 -0.432754 -0.315239 0.309489 0.425221 -0.315101 -0.432627 0.309356 0.120815
7.044 0.425343 -0.432756 -0.315241 0.309492 0.425223 -0.315104 -0.43263 0.309359 0.120815
7.046 0.425346 -0.432759 -0.315244 0.309494 0.425226 -0.315106 -0.432632 0.309362 0.120814
7.048 0.425348 -0.432761 -0.315247 0.309497 0.425228 -0.315109 -0.432635 0.309364 0.120814
7.05 0.42535 -0.432764 -0.315249 0.309499 0.425231 -0.315112 -0.432637 0.309367 0.120813
7.052 0.425352 -0.432766 -0.315252 0.309502 0.425233 -0.315115 -0.43264 0.30937 0.120813
7.054 0.425355 -0.432768 -0.315254 0.309504 0.425236 -0.315118 -0.432642 0.309373 0.120812
7.056 0.425357 -0.432771 -0.315257 0.309507 0.425238 -0.31512 -0.432645 0.309375 0.120812
7.058 0.425359 -0.432773 -0.31526 0.309509 0.425241 -0.315123 -0.432648 0.309378 0.120812
7.06 0.425362 -0.432775 -0.315262 0.309512 0.425243 -0.315126 -0.43265 0.309381 0.120811
7.062 0.425364 -0.432778 -0.315265 0.309514 0.425246 -0.315129 -0.432653 0.309383 0.120811
7.064 0.425366 -0.43278 -0.315267 0.309517 0.425248 -0.315132 -0.432655 0.309386 0.12081
7.066 0.425368 -0.432783 -0.31527 0.309519 0.425251 -0.315134 -0.432658 0.309389 0.12081
7.068 0.425371 -0.432785 -0.315272 0.309521 0.425253 -0.315137 -0.43266 0.309391 0.12081
7.07 0.425373 -0.432787 -0.315275 0.309524 0.425256 -0.31514 -0.432663 0.309394 0.120809
7.072 0.425375 -0.43279 -0.315277 0.309526 0.425258 -0.315143 -0.432665 0.309397 0.120809
7.074 0.425377 -0.432792 -0.31528 0.309529 0.42526 -0.315145 -0.432668 0.309399 0.120808
7.076 0.42538 -0.432794 -0.315283 0.309531 0.425263 -0.315148 -0.43267 0.309402 0.120808
7.078 0.425382 -0.432797 -0.315285 0.309534 0.425265 -0.315151 -0.432673 0.309405 0.120808
7.08 0.425384 -0.432799 -0.315288 0.309536 0.425268 -0.315154 -0.432675 0.309407 0.120807
7.082 0.425386 -0.432801 -0.31529 0.309539 0.42527 -0.315156 -0.432678 0.30941 0.120807
7.084 0.425389 -0.432804 -0.315293 0.309541 0.425273 -0.315159 -0.43268 0.309413 0.120806
7.086 0.425391 -0.432806 -0.315295 0.309544 0.425275 -0.315162 -0.432683 0.309415 0.120806
7.088 0.425393 -0.432808 -0.315298 0.309546 0.425277 -0.315164 -0.432685 0.309418 0.120806
7.09 0.425395 -0.432811 -0.3153 0.309548 0.42528 -0.315167 -0.432688 0.30942 0.120805
7.092 0.425398 -0.432813 -0.315303 0.309551 0.425282 -0.31517 -0.43269 0.309423 0.120805
7.094 0.4254 -0.432815 -0.315305 0.309553 0.425285 -0.315173 -0.432693 0.309426 0.120805
7.096 0.425402 -0.432817 -0.315308 0.309556 0.425287 -0.315175 -0.432695 0.309428 0.120804
7.098 0.425404 -0.43282 -0.31531 0.309558 0.425289 -0.315178 -0.432698 0.309431 0.120804
7.1 0.425406 -0.432822 -0.315313 0.309561 0.425292 -0.315181 -0.4327 0.309434 0.120803
7.102 0.425409 -0.432824 -0.315315 0.309563 0.425294 -0.315183 -0.432703 0.309436 0.120803
7.104 0.425411 -0.432827 -0.315318 0.309565 0.425297 -0.315186 -0.432705 0.309439 0.120803
7.106 0.425413 -0.432829 -0.31532 0.309568 0.425299 -0.315189 -0.432708 0.309441 0.120802
7.108 0.425415 -0.432831 -0.315323 0.30957 0.425301 -0.315191 -0.43271 0.309444 0.120802
7.11 0.425417 -0.432833 -0.315325 0.309573 0.425304 -0.315194 -0.432713 0.309447 0.120801
7.112 0.42542 -0.432836 -0.315328 0.309575 0.425306 -0.315197 -0.432715 0.309449 0.120801
7.114 0.425422 -0.432838 -0.31533 0.309577 0.425308 -0.315199 -0.432718 0.309452 0.120801
7.116 0.425424 -0.43284 -0.315333 0.30958 0.425311 -0.315202 -0.43272 0.309454 0.1208
7.118 0.425426 -0.432843 -0.315335 0.309582 0.425313 -0.315205 -0.432723 0.309457 0.1208
7.12 0.425428 -0.432845 -0.315338 0.309585 0.425315 -0.315207 -0.432725 0.309459 0.1208
7.122 0.425431 -0.432847 -0.31534 0.309587 0.425318 -0.31521 -0.432727 0.309462 0.120799
7.124 0.425433 -0.432849 -0.315343 0.309589 0.42532 -0.315213 -0.43273 0.309465 0.120799
7.126 0.425435 -0.432852 -0.315345 0.309592 0.425323 -0.315215 -0.432732 0.309467 0.120798
7.128 0.425437 -0.432854 -0.315347 0.309594 0.425325 -0.315218 -0.432735 0.30947 0.120798
7.13 0.425439 -0.432856 -0.31535 0.309596 0.425327 -0.315221 -0.432737 0.309472 0.120798
7.132 0.425441 -0.432858 -0.315352 0.309599 0.42533 -0.315223 -0.43274 0.309475 0.120797
7.134 0.425444 -0.432861 -0.315355 0.309601 0.425332 -0.315226 -0.432742 0.309477 0.120797
7.136 0.425446 -0.432863 -0.315357 0.309603 0.425334 -0.315229 -0.432744 0.30948 0.120797
7.138 0.425448 -0.432865 -0.31536 0.309606 0.425336 -0.315231 -0.432747 0.309482 0.120796
7.14 0.42545 -0.432867 -0.315362 0.309608 0.425339 -0.315234 -0.432749 0.309485 0.120796
7.142 0.425452 -0.432869 -0.315364 0.30961 0.425341 -0.315236 -0.432752 0.309487 0.120795
7.144 0.425454 -0.432872 -0.315367 0.309613 0.425343 -0.315239 -0.432754 0.30949 0.120795
7.146 0.425456 -0.432874 -0.315369 0.309615 0.425346 -0.315242 -0.432756 0.309492 0.120795
7.148 0.425459 -0.432876 -0.315372 0.309617 0.425348 -0.315244 -0.432759 0.309495 0.120794
7.15 0.425461 -0.432878 -0.315374 0.30962 0.42535 -0.315247 -0.432761 0.309497 0.120794
7.152 0.425463 -0.432881 -0.315377 0.309622 0.425353 -0.315249 -0.432764 0.3095 0.120794
7.154 0.425465 -0.432883 -0.315379 0.309624 0.425355 -0.315252 -0.432766 0.309502 0.120793
7.156 0.425467 -0.432885 -0.315381 0.309627 0.425357 -0.315255 -0.432768 0.309505 0.120793
7.158 0.425469 -0.432887 -0.315384 0.309629 0.42536 -0.315257 -0.432771 0.309507 0.120792
7.16 0.425471 -0.432889 -0.315386 0.309631 0.425362 -0.31526 -0.432773 0.30951 0.120792
7.162 0.425473 -0.432891 -0.315388 0.309634 0.425364 -0.315262 -0.432775 0.309512 0.120792
7.164 0.425476 -0.432894 -0.315391 0.309636 0.425366 -0.315265 -0.432778 0.309515 0.120791
7.166 0.425478 -0.432896 -0.315393 0.309638 0.425369 -0.315267 -0.43278 0.309517 0.120791
7.168 0.42548 -0.432898 -0.315396 0.309641 0.425371 -0.31527 -0.432782 0.30952 0.120791
7.17 0.425482 -0.4329 -0.315398 0.309643 0.425373 -0.315273 -0.432785 0.309522 0.12079
7.172 0.425484 -0.432902 -0.3154 0.309645 0.425375 -0.315275 -0.432787 0.309525 0.12079
7.174 0.425486 -0.432905 -0.315403 0.309647 0.425378 -0.315278 -0.43279 0.309527 0.12079
7.176 0.425488 -0.432907 -0.315405 0.30965 0.42538 -0.31528 -0.432792 0.30953 0.120789
7.178 0.42549 -0.432909 -0.315407 0.309652 0.425382 -0.315283 -0.432794 0.309532 0.120789
7.18 0.425492 -0.432911 -0.31541 0.309654 0.425384 -0.315285 -0.432797 0.309535 0.120788
7.182 0.425494 -0.432913 -0.315412 0.309657 0.425387 -0.315288 -0.432799 0.309537 0.120788
7.184 0.425497 -0.432915 -0.315414 0.309659 0.425389 -0.31529 -0.432801 0.30954 0.120788
7.186 0.425499 -0.432918 -0.315417 0.309661 0.425391 -0.315293 -0.432804 0.309542 0.120787
7.188 0.425501 -0.43292 -0.315419 0.309663 0.425393 -0.315295 -0.432806 0.309544 0.120787
7.19 0.425503 -0.432922 -0.315421 0.309666 0.425396 -0.315298 -0.432808 0.309547 0.120787
7.192 0.425505 -0.432924 -0.315424 0.309668 0.425398 -0.3153 -0.43281 0.309549 0.120786
7.194 0.425507 -0.432926 -0.315426 0.30967 0.4254 -0.315303 -0.432813 0.309552 0.120786
7.196 0.425509 -0.432928 -0.315428 0.309672 0.425402 -0.315305 -0.432815 0.309554 0.120786
7.198 0.425511 -0.43293 -0.315431 0.309675 0.425405 -0.315308 -0.432817 0.309557 0.120785
7.2 0.425513 -0.432932 -0.315433 0.309677 0.425407 -0.31531 -0.43282 0.309559 0.120785
7.202 0.425515 -0.432935 -0.315435 0.309679 0.425409 -0.315313 -0.432822 0.309561 0.120785
7.204 0.425517 -0.432937 -0.315438 0.309681 0.425411 -0.315315 -0.432824 0.309564 0.120784
7.206 0.425519 -0.432939 -0.31544 0.309683 0.425413 -0.315318 -0.432827 0.309566 0.120784
7.208 0.425521 -0.432941 -0.315442 0.309686 0.425416 -0.31532 -0.432829 0.309569 0.120784
7.21 0.425523 -0.432943 -0.315445 0.309688 0.425418 -0.315323 -0.432831 0.309571 0.120783
7.212 0.425525 -0.432945 -0.315447 0.30969 0.42542 -0.315325 -0.432833 0.309573 0.120783
7.214 0.425527 -0.432947 -0.315449 0.309692 0.425422 -0.315328 -0.432836 0.309576 0.120783
7.216 0.425529 -0.432949 -0.315451 0.309695 0.425424 -0.31533 -0.432838 0.309578 0.120782
7.218 0.425531 -0.432952 -0.315454 0.309697 0.425427 -0.315333 -0.43284 0.309581 0.120782
7.22 0.425533 -0.432954 -0.315456 0.309699 0.425429 -0.315335 -0.432842 0.309583 0.120781
7.222 0.425535 -0.432956 -0.315458 0.309701 0.425431 -0.315338 -0.432845 0.309585 0.120781
7.224 0.425537 -0.432958 -0.315461 0.309703 0.425433 -0.31534 -0.432847 0.309588 0.120781
7.226 0.425539 -0.43296 -0.315463 0.309706 0.425435 -0.315343 -0.432849 0.30959 0.12078
7.228 0.425541 -0.432962 -0.315465 0.309708 0.425438 -0.315345 -0.432852 0.309592 0.12078
7.23 0.425543 -0.432964 -0.315467 0.30971 0.42544 -0.315348 -0.432854 0.309595 0.12078
7.232 0.425545 -0.432966 -0.31547 0.309712 0.425442 -0.31535 -0.432856 0.309597 0.120779
7.234 0.425547 -0.432968 -0.315472 0.309714 0.425444 -0.315352 -0.432858 0.3096 0.120779
7.236 0.425549 -0.43297 -0.315474 0.309717 0.425446 -0.315355 -0.43286 0.309602 0.120779
7.238 0.425551 -0.432972 -0.315476 0.309719 0.425448 -0.315357 -0.432863 0.309604 0.120778
7.24 0.425553 -0.432974 -0.315479 0.309721 0.42545 -0.31536 -0.432865 0.309607 0.120778
7.242 0.425555 -0.432976 -0.315481 0.309723 0.425453 -0.315362 -0.432867 0.309609 0.120778
7.244 0.425557 -0.432979 -0.315483 0.309725 0.425455 -0.315365 -0.432869 0.309611 0.120777
7.246 0.425559 -0.432981 -0.315485 0.309727 0.425457 -0.315367 -0.432872 0.309614 0.120777
7.248 0.425561 -0.432983 -0.315488 0.30973 0.425459 -0.315369 -0.432874 0.309616 0.120777
7.25 0.425563 -0.432985 -0.31549 0.309732 0.425461 -0.315372 -0.432876 0.309618 0.120776
7.252 0.425565 -0.432987 -0.315492 0.309734 0.425463 -0.315374 -0.432878 0.309621 0.120776
7.254 0.425567 -0.432989 -0.315494 0.309736 0.425465 -0.315377 -0.43288 0.309623 0.120776
7.256 0.425569 -0.432991 -0.315496 0.309738 0.425468 -0.315379 -0.432883 0.309625 0.120775
7.258 0.425571 -0.432993 -0.315499 0.30974 0.42547 -0.315381 -0.432885 0.309628 0.120775
7.26 0.425573 -0.432995 -0.315501 0.309742 0.425472 -0.315384 -0.432887 0.30963 0.120775
7.262 0.425575 -0.432997 -0.315503 0.309745 0.425474 -0.315386 -0.432889 0.309632 0.120774
7.264 0.425577 -0.432999 -0.315505 0.309747 0.425476 -0.315389 -0.432891 0.309635 0.120774
7.266 0.425579 -0.433001 -0.315508 0.309749 0.425478 -0.315391 -0.432894 0.309637 0.120774
7.268 0.425581 -0.433003 -0.31551 0.309751 0.42548 -0.315393 -0.432896 0.309639 0.120773
7.27 0.425583 -0.433005 -0.315512 0.309753 0.425482 -0.315396 -0.432898 0.309641 0.120773
