amplitudeForeHip amplitudeHindHip offsetForeHip offsetHindHip amplitudeForeKnee amplitudeHindKnee offsetKnee kneePhaseLag frequency duration distance angle
0.275 0.275 -0.05 1.38778e-17 0 0.5 0 0.25 2 10 0.205163 0.172305 
0.275 0.275 -0.05 1.38778e-17 0 0.5 0 0.5 2 10 0.4066 0.993261 
0.275 0.275 -0.05 1.38778e-17 0 0.5 0 0.75 2 10 0.689416 0.970441 
0.275 0.275 -0.05 1.38778e-17 0 0.5 0 1 2 10 0.695424 0.98592 
0.275 0.275 -0.05 0.05 0 0.5 0 0 2 10 0.89308 0.998103 
0.275 0.275 -0.05 0.05 0 0.5 0 0.25 2 10 0.642585 0.989188 
0.275 0.275 -0.05 0.05 0 0.5 0 0.5 2 10 0.331772 0.997992 
0.275 0.275 -0.05 0.05 0 0.5 0 0.75 2 10 0.716186 0.400472 
0.275 0.275 -0.05 0.05 0 0.5 0 1 2 10 0.308697 0.170644 
0.275 0.275 0 -0.15 0 0.5 0 0 2 10 0.7429 0.949684 
0.275 0.275 0 -0.15 0 0.5 0 0.25 2 10 0.508895 0.998626 
0.275 0.275 0 -0.15 0 0.5 0 0.5 2 10 0.73633 0.908448 
0.275 0.275 0 -0.15 0 0.5 0 0.75 2 10 0.720049 0.988432 
0.275 0.275 0 -0.15 0 0.5 0 1 2 10 0.318431 0.172082 
0.275 0.275 0 -0.1 0 0.5 0 0 2 10 0.133991 0.997722 
0.275 0.275 0 -0.1 0 0.5 0 0.25 2 10 0.975311 0.993452 
0.275 0.275 0 -0.1 0 0.5 0 0.5 2 10 0.777294 0.170994 
0.275 0.275 0 -0.1 0 0.5 0 0.75 2 10 0.694167 0.922068 
0.275 0.275 0 -0.1 0 0.5 0 1 2 10 0.301435 0.170944 
0.275 0.275 0 -0.05 0 0.5 0 0 2 10 0.742953 0.997361 
0.275 0.275 0 -0.05 0 0.5 0 0.25 2 10 0.788818 0.984431 
0.275 0.275 0 -0.05 0 0.5 0 0.5 2 10 0.901572 0.972244 
0.275 0.275 0 -0.05 0 0.5 0 0.75 2 10 0.753075 0.987474 
0.275 0.275 0 -0.05 0 0.5 0 1 2 10 0.72706 0.964863 
0.275 0.275 0 1.38778e-17 0 0.5 0 0 2 10 0.913868 0.931986 
0.275 0.275 0 1.38778e-17 0 0.5 0 0.25 2 10 0.562138 0.878778 
0.275 0.275 0 1.38778e-17 0 0.5 0 0.5 2 10 0.851283 0.99859 
0.275 0.275 0 1.38778e-17 0 0.5 0 0.75 2 10 0.792822 0.985517 
0.275 0.275 0 1.38778e-17 0 0.5 0 1 2 10 0.910492 0.998616 
0.275 0.275 0 0.05 0 0.5 0 0 2 10 0.852496 0.97596 
0.275 0.275 0 0.05 0 0.5 0 0.25 2 10 0.177649 0.998443 
0.275 0.275 0 0.05 0 0.5 0 0.5 2 10 0.718819 0.999842 
0.275 0.275 0 0.05 0 0.5 0 0.75 2 10 0.629354 0.972514 
0.275 0.275 0 0.05 0 0.5 0 1 2 10 0.919522 0.97754 
0.275 0.275 0.05 -0.15 0 0.5 0 0 2 10 0.649025 0.876251 
0.275 0.275 0.05 -0.15 0 0.5 0 0.25 2 10 0.827394 0.949978 
0.275 0.275 0.05 -0.15 0 0.5 0 0.5 2 10 0.84904 0.999057 
0.275 0.275 0.05 -0.15 0 0.5 0 0.75 2 10 0.962073 0.995653 
0.275 0.275 0.05 -0.15 0 0.5 0 1 2 10 0.646736 0.991749 
0.275 0.275 0.05 -0.1 0 0.5 0 0 2 10 0.89841 0.989529 
0.275 0.275 0.05 -0.1 0 0.5 0 0.25 2 10 0.769627 0.99323 
0.275 0.275 0.05 -0.1 0 0.5 0 0.5 2 10 0.711469 0.986768 
0.275 0.275 0.05 -0.1 0 0.5 0 0.75 2 10 0.950762 0.991158 
0.275 0.275 0.05 -0.1 0 0.5 0 1 2 10 0.578485 0.990399 
0.275 0.275 0.05 -0.05 0 0.5 0 0 2 10 0.519295 0.992666 
0.275 0.275 0.05 -0.05 0 0.5 0 0.25 2 10 0.735578 0.98972 
0.275 0.275 0.05 -0.05 0 0.5 0 0.5 2 10 0.898891 0.988799 
0.275 0.275 0.05 -0.05 0 0.5 0 0.75 2 10 0.670757 0.984458 
0.275 0.275 0.05 -0.05 0 0.5 0 1 2 10 0.45693 0.99431 
0.275 0.275 0.05 1.38778e-17 0 0.5 0 0 2 10 0.76347 0.971801 
0.275 0.275 0.05 1.38778e-17 0 0.5 0 0.25 2 10 0.766433 0.980979 
0.275 0.275 0.05 1.38778e-17 0 0.5 0 0.5 2 10 0.686 0.980274 
0.275 0.275 0.05 1.38778e-17 0 0.5 0 0.75 2 10 0.684607 0.982504 
0.275 0.275 0.05 1.38778e-17 0 0.5 0 1 2 10 0.619972 0.995458 
0.275 0.275 0.05 0.05 0 0.5 0 0 2 10 0.730533 0.987561 
0.275 0.275 0.05 0.05 0 0.5 0 0.25 2 10 0.957763 0.985399 
0.275 0.275 0.05 0.05 0 0.5 0 0.5 2 10 0.627072 0.990361 
0.275 0.275 0.05 0.05 0 0.5 0 0.75 2 10 0.686454 0.99605 
0.275 0.275 0.05 0.05 0 0.5 0 1 2 10 0.423763 0.997579 
0.275 0.275 0.1 -0.15 0 0.5 0 0 2 10 0.560106 0.949334 
0.275 0.275 0.1 -0.15 0 0.5 0 0.25 2 10 0.709956 0.979336 
0.275 0.275 0.1 -0.15 0 0.5 0 0.5 2 10 0.703434 0.99202 
0.275 0.275 0.1 -0.15 0 0.5 0 0.75 2 10 0.719929 0.980159 
0.275 0.275 0.1 -0.15 0 0.5 0 1 2 10 0.483195 0.997476 
0.275 0.275 0.1 -0.1 0 0.5 0 0 2 10 0.536624 0.919774 
0.275 0.275 0.1 -0.1 0 0.5 0 0.25 2 10 0.548682 0.981682 
0.275 0.275 0.1 -0.1 0 0.5 0 0.5 2 10 0.768525 0.961593 
0.275 0.275 0.1 -0.1 0 0.5 0 0.75 2 10 0.763001 0.998811 
0.275 0.275 0.1 -0.1 0 0.5 0 1 2 10 0.588444 0.994005 
0.275 0.275 0.1 -0.05 0 0.5 0 0 2 10 0.383713 0.98747 
0.275 0.275 0.1 -0.05 0 0.5 0 0.25 2 10 0.558315 0.988873 
0.275 0.275 0.1 -0.05 0 0.5 0 0.5 2 10 0.614032 0.984504 
0.275 0.275 0.1 -0.05 0 0.5 0 0.75 2 10 0.788012 0.993969 
0.275 0.275 0.1 -0.05 0 0.5 0 1 2 10 0.573048 0.992264 
0.275 0.275 0.1 1.38778e-17 0 0.5 0 0 2 10 0.80481 0.981628 
0.275 0.275 0.1 1.38778e-17 0 0.5 0 0.25 2 10 0.731064 0.985278 
0.275 0.275 0.1 1.38778e-17 0 0.5 0 0.5 2 10 0.677218 0.922334 
0.275 0.275 0.1 1.38778e-17 0 0.5 0 0.75 2 10 0.798691 0.993042 
0.275 0.275 0.1 1.38778e-17 0 0.5 0 1 2 10 0.426218 0.997148 
0.275 0.275 0.1 0.05 0 0.5 0 0 2 10 0.565809 0.986568 
0.275 0.275 0.1 0.05 0 0.5 0 0.25 2 10 0.628946 0.999031 
0.275 0.275 0.1 0.05 0 0.5 0 0.5 2 10 0.656005 0.998945 
0.275 0.275 0.1 0.05 0 0.5 0 0.75 2 10 0.579827 0.989058 
0.275 0.275 0.1 0.05 0 0.5 0 1 2 10 0.469598 0.99788 
0.275 0.275 0.15 -0.15 0 0.5 0 0 2 10 0.587224 0.996999 
0.275 0.275 0.15 -0.15 0 0.5 0 0.25 2 10 0.6281 0.997448 
0.275 0.275 0.15 -0.15 0 0.5 0 0.5 2 10 0.51344 0.99908 
0.275 0.275 0.15 -0.15 0 0.5 0 0.75 2 10 0.525761 0.999821 
0.275 0.275 0.15 -0.15 0 0.5 0 1 2 10 0.578277 0.999806 
0.275 0.275 0.15 -0.1 0 0.5 0 0 2 10 0.584801 0.896162 
0.275 0.275 0.15 -0.1 0 0.5 0 0.25 2 10 0.471753 0.98765 
0.275 0.275 0.15 -0.1 0 0.5 0 0.5 2 10 0.587156 0.986465 
0.275 0.275 0.15 -0.1 0 0.5 0 0.75 2 10 0.513265 0.990801 
0.275 0.275 0.15 -0.1 0 0.5 0 1 2 10 0.315341 0.998499 
0.275 0.275 0.15 -0.05 0 0.5 0 0 2 10 0.484984 0.991801 
0.275 0.275 0.15 -0.05 0 0.5 0 0.25 2 10 0.471307 0.993393 
0.275 0.275 0.15 -0.05 0 0.5 0 0.5 2 10 0.861347 0.999276 
0.275 0.275 0.15 -0.05 0 0.5 0 0.75 2 10 0.608534 0.99517 
0.275 0.275 0.15 -0.05 0 0.5 0 1 2 10 0.357077 0.98909 
0.275 0.275 0.15 1.38778e-17 0 0.5 0 0 2 10 0.314982 0.990064 
0.275 0.275 0.15 1.38778e-17 0 0.5 0 0.25 2 10 0.447119 0.983773 
0.275 0.275 0.15 1.38778e-17 0 0.5 0 0.5 2 10 0.722255 0.990294 
0.275 0.275 0.15 1.38778e-17 0 0.5 0 0.75 2 10 0.42942 0.998419 
0.275 0.275 0.15 1.38778e-17 0 0.5 0 1 2 10 0.474041 0.988737 
0.275 0.275 0.15 0.05 0 0.5 0 0 2 10 0.510059 0.992623 
0.275 0.275 0.15 0.05 0 0.5 0 0.25 2 10 0.491901 0.999334 
0.275 0.275 0.15 0.05 0 0.5 0 0.5 2 10 0.425841 0.992912 
0.275 0.275 0.15 0.05 0 0.5 0 0.75 2 10 0.604015 0.997596 
0.275 0.275 0.15 0.05 0 0.5 0 1 2 10 0.13159 0.997929 
0.275 0.275 -0.05 -0.15 0 0.75 0 0 2 10 0.347541 0.990404 
0.275 0.275 -0.05 -0.15 0 0.75 0 0.25 2 10 0.248038 0.8616 
0.275 0.275 -0.05 -0.15 0 0.75 0 0.5 2 10 0.5275 0.888427 
0.275 0.275 -0.05 -0.15 0 0.75 0 0.75 2 10 0.0960577 0.172165 
0.275 0.275 -0.05 -0.15 0 0.75 0 1 2 10 0.27123 0.173222 
0.275 0.275 -0.05 -0.1 0 0.75 0 0 2 10 0.417518 0.904259 
0.275 0.275 -0.05 -0.1 0 0.75 0 0.25 2 10 0.410945 0.95326 
0.275 0.275 -0.05 -0.1 0 0.75 0 0.5 2 10 0.249485 0.990069 
0.275 0.275 -0.05 -0.1 0 0.75 0 0.75 2 10 0.289842 0.172178 
0.275 0.275 -0.05 -0.1 0 0.75 0 1 2 10 0.211542 0.167773 
0.275 0.275 -0.05 -0.05 0 0.75 0 0 2 10 0.26296 0.988683 
0.275 0.275 -0.05 -0.05 0 0.75 0 0.25 2 10 0.457988 0.974155 
0.275 0.275 -0.05 -0.05 0 0.75 0 0.5 2 10 0.440747 0.955885 
0.275 0.275 -0.05 -0.05 0 0.75 0 0.75 2 10 0.205864 0.318984 
0.275 0.275 -0.05 -0.05 0 0.75 0 1 2 10 0.336736 0.171876 
0.275 0.275 -0.05 1.38778e-17 0 0.75 0 0 2 10 0.484244 0.894396 
0.275 0.275 -0.05 1.38778e-17 0 0.75 0 0.25 2 10 0.523511 0.994118 
0.275 0.275 -0.05 1.38778e-17 0 0.75 0 0.5 2 10 0.44142 0.987508 
0.275 0.275 -0.05 1.38778e-17 0 0.75 0 0.75 2 10 0.283005 0.173042 
0.275 0.275 -0.05 1.38778e-17 0 0.75 0 1 2 10 0.0549118 0.173657 
0.275 0.275 -0.05 0.05 0 0.75 0 0 2 10 0.244271 0.173071 
0.275 0.275 -0.05 0.05 0 0.75 0 0.25 2 10 0.427555 0.173179 
0.275 0.275 -0.05 0.05 0 0.75 0 0.5 2 10 0.604902 0.984838 
0.275 0.275 -0.05 0.05 0 0.75 0 0.75 2 10 0.0657698 0.173282 
0.275 0.275 -0.05 0.05 0 0.75 0 1 2 10 0.719101 0.173319 
0.275 0.275 0 -0.15 0 0.75 0 0 2 10 0.0772058 0.988368 
0.275 0.275 0 -0.15 0 0.75 0 0.25 2 10 0.500997 0.971183 
0.275 0.275 0 -0.15 0 0.75 0 0.5 2 10 0.38569 0.974745 
0.275 0.275 0 -0.15 0 0.75 0 0.75 2 10 0.467377 0.988968 
0.275 0.275 0 -0.15 0 0.75 0 1 2 10 0.0096461 0.170667 
0.275 0.275 0 -0.1 0 0.75 0 0 2 10 0.561197 0.988787 
0.275 0.275 0 -0.1 0 0.75 0 0.25 2 10 0.588276 0.992016 
0.275 0.275 0 -0.1 0 0.75 0 0.5 2 10 0.880119 0.985547 
0.275 0.275 0 -0.1 0 0.75 0 0.75 2 10 0.215857 0.998387 
0.275 0.275 0 -0.1 0 0.75 0 1 2 10 0.471131 0.998365 
0.275 0.275 0 -0.05 0 0.75 0 0 2 10 0.833813 0.867363 
0.275 0.275 0 -0.05 0 0.75 0 0.25 2 10 0.496277 0.990561 
0.275 0.275 0 -0.05 0 0.75 0 0.5 2 10 0.757207 0.978498 
0.275 0.275 0 -0.05 0 0.75 0 0.75 2 10 0.833119 0.971287 
0.275 0.275 0 -0.05 0 0.75 0 1 2 10 0.787284 0.98504 
0.275 0.275 0 1.38778e-17 0 0.75 0 0 2 10 0.504674 0.890172 
0.275 0.275 0 1.38778e-17 0 0.75 0 0.25 2 10 0.667374 0.928212 
0.275 0.275 0 1.38778e-17 0 0.75 0 0.5 2 10 0.857121 0.993136 
0.275 0.275 0 1.38778e-17 0 0.75 0 0.75 2 10 0.323659 0.994886 
0.275 0.275 0 1.38778e-17 0 0.75 0 1 2 10 0.342283 0.172188 
0.275 0.275 0 0.05 0 0.75 0 0 2 10 0.478992 0.986432 
0.275 0.275 0 0.05 0 0.75 0 0.25 2 10 0.545467 0.99584 
0.275 0.275 0 0.05 0 0.75 0 0.5 2 10 0.506065 0.173488 
0.275 0.275 0 0.05 0 0.75 0 0.75 2 10 0.672389 0.993183 
0.275 0.275 0 0.05 0 0.75 0 1 2 10 0.579929 0.992477 
0.275 0.275 0.05 -0.15 0 0.75 0 0 2 10 0.558446 0.98243 
0.275 0.275 0.05 -0.15 0 0.75 0 0.25 2 10 0.815999 0.952558 
0.275 0.275 0.05 -0.15 0 0.75 0 0.5 2 10 0.687964 0.949653 
0.275 0.275 0.05 -0.15 0 0.75 0 0.75 2 10 0.775259 0.997924 
0.275 0.275 0.05 -0.15 0 0.75 0 1 2 10 0.863831 0.993855 
0.275 0.275 0.05 -0.1 0 0.75 0 0 2 10 0.613752 0.980617 
0.275 0.275 0.05 -0.1 0 0.75 0 0.25 2 10 0.706712 0.998771 
0.275 0.275 0.05 -0.1 0 0.75 0 0.5 2 10 0.889329 0.995889 
0.275 0.275 0.05 -0.1 0 0.75 0 0.75 2 10 1.0417 0.995562 
0.275 0.275 0.05 -0.1 0 0.75 0 1 2 10 0.684011 0.992856 
0.275 0.275 0.05 -0.05 0 0.75 0 0 2 10 0.561408 0.987758 
0.275 0.275 0.05 -0.05 0 0.75 0 0.25 2 10 0.65433 0.878247 
0.275 0.275 0.05 -0.05 0 0.75 0 0.5 2 10 0.506225 0.981133 
0.275 0.275 0.05 -0.05 0 0.75 0 0.75 2 10 0.813934 0.997537 
0.275 0.275 0.05 -0.05 0 0.75 0 1 2 10 0.694092 0.992492 
0.275 0.275 0.05 1.38778e-17 0 0.75 0 0 2 10 0.240048 0.990908 
0.275 0.275 0.05 1.38778e-17 0 0.75 0 0.25 2 10 0.837114 0.995684 
0.275 0.275 0.05 1.38778e-17 0 0.75 0 0.5 2 10 0.390631 0.172536 
0.275 0.275 0.05 1.38778e-17 0 0.75 0 0.75 2 10 0.774377 0.995519 
0.275 0.275 0.05 1.38778e-17 0 0.75 0 1 2 10 0.374564 0.999384 
0.275 0.275 0.05 0.05 0 0.75 0 0 2 10 0.769419 0.988702 
0.275 0.275 0.05 0.05 0 0.75 0 0.25 2 10 0.413818 0.993561 
0.275 0.275 0.05 0.05 0 0.75 0 0.5 2 10 0.772733 0.951833 
0.275 0.275 0.05 0.05 0 0.75 0 0.75 2 10 0.679166 0.972425 
0.275 0.275 0.05 0.05 0 0.75 0 1 2 10 0.809185 0.990426 
0.275 0.275 0.1 -0.15 0 0.75 0 0 2 10 0.240295 0.979748 
0.275 0.275 0.1 -0.15 0 0.75 0 0.25 2 10 0.692014 0.992625 
0.275 0.275 0.1 -0.15 0 0.75 0 0.5 2 10 0.662372 0.998742 
0.275 0.275 0.1 -0.15 0 0.75 0 0.75 2 10 0.814458 0.986527 
0.275 0.275 0.1 -0.15 0 0.75 0 1 2 10 0.0388821 0.999767 
0.275 0.275 0.1 -0.1 0 0.75 0 0 2 10 0.598423 0.998717 
0.275 0.275 0.1 -0.1 0 0.75 0 0.25 2 10 0.853535 0.957014 
0.275 0.275 0.1 -0.1 0 0.75 0 0.5 2 10 0.918433 0.980607 
0.275 0.275 0.1 -0.1 0 0.75 0 0.75 2 10 0.908277 0.961347 
0.275 0.275 0.1 -0.1 0 0.75 0 1 2 10 0.3635 0.990612 
0.275 0.275 0.1 -0.05 0 0.75 0 0 2 10 0.645265 0.919996 
0.275 0.275 0.1 -0.05 0 0.75 0 0.25 2 10 0.56958 0.996682 
0.275 0.275 0.1 -0.05 0 0.75 0 0.5 2 10 0.605263 0.987709 
0.275 0.275 0.1 -0.05 0 0.75 0 0.75 2 10 0.987812 0.985308 
0.275 0.275 0.1 -0.05 0 0.75 0 1 2 10 0.505505 0.9942 
0.275 0.275 0.1 1.38778e-17 0 0.75 0 0 2 10 0.578024 0.986221 
0.275 0.275 0.1 1.38778e-17 0 0.75 0 0.25 2 10 0.797123 0.931215 
0.275 0.275 0.1 1.38778e-17 0 0.75 0 0.5 2 10 0.747623 0.997415 
0.275 0.275 0.1 1.38778e-17 0 0.75 0 0.75 2 10 0.57994 0.992574 
0.275 0.275 0.1 1.38778e-17 0 0.75 0 1 2 10 0.454539 0.990648 
0.275 0.275 0.1 0.05 0 0.75 0 0 2 10 0.875064 0.989824 
0.275 0.275 0.1 0.05 0 0.75 0 0.25 2 10 0.780535 0.955507 
0.275 0.275 0.1 0.05 0 0.75 0 0.5 2 10 0.817105 0.984653 
0.275 0.275 0.1 0.05 0 0.75 0 0.75 2 10 0.417248 0.993561 
0.275 0.275 0.1 0.05 0 0.75 0 1 2 10 0.594062 0.974216 
0.275 0.275 0.15 -0.15 0 0.75 0 0 2 10 0.616436 0.966091 
0.275 0.275 0.15 -0.15 0 0.75 0 0.25 2 10 0.256665 0.995253 
0.275 0.275 0.15 -0.15 0 0.75 0 0.5 2 10 0.699597 0.997066 
0.275 0.275 0.15 -0.15 0 0.75 0 0.75 2 10 0.727504 0.980032 
0.275 0.275 0.15 -0.15 0 0.75 0 1 2 10 0.195241 0.998745 
0.275 0.275 0.15 -0.1 0 0.75 0 0 2 10 0.78879 0.888775 
0.275 0.275 0.15 -0.1 0 0.75 0 0.25 2 10 0.736112 0.999759 
0.275 0.275 0.15 -0.1 0 0.75 0 0.5 2 10 0.85094 0.960222 
0.275 0.275 0.15 -0.1 0 0.75 0 0.75 2 10 0.748714 0.998598 
0.275 0.275 0.15 -0.1 0 0.75 0 1 2 10 0.56161 0.999637 
0.275 0.275 0.15 -0.05 0 0.75 0 0 2 10 0.721305 0.999636 
0.275 0.275 0.15 -0.05 0 0.75 0 0.25 2 10 0.725296 0.96799 
0.275 0.275 0.15 -0.05 0 0.75 0 0.5 2 10 0.766952 0.931723 
0.275 0.275 0.15 -0.05 0 0.75 0 0.75 2 10 0.778523 0.995942 
0.275 0.275 0.15 -0.05 0 0.75 0 1 2 10 0.332693 0.991285 
0.275 0.275 0.15 1.38778e-17 0 0.75 0 0 2 10 0.511273 0.985316 
0.275 0.275 0.15 1.38778e-17 0 0.75 0 0.25 2 10 0.751916 0.975829 
0.275 0.275 0.15 1.38778e-17 0 0.75 0 0.5 2 10 0.743915 0.99945 
0.275 0.275 0.15 1.38778e-17 0 0.75 0 0.75 2 10 0.464713 0.989498 
0.275 0.275 0.15 1.38778e-17 0 0.75 0 1 2 10 0.364106 0.994517 
0.275 0.275 0.15 0.05 0 0.75 0 0 2 10 0.600022 0.995765 
0.275 0.275 0.15 0.05 0 0.75 0 0.25 2 10 0.73215 0.9469 
0.275 0.275 0.15 0.05 0 0.75 0 0.5 2 10 0.590481 0.998894 
0.275 0.275 0.15 0.05 0 0.75 0 0.75 2 10 0.446776 0.981421 
0.275 0.275 0.15 0.05 0 0.75 0 1 2 10 0.364642 0.98462 
0.275 0.275 -0.05 -0.15 0 1 0 0 2 10 0.0515746 0.943562 
0.275 0.275 -0.05 -0.15 0 1 0 0.25 2 10 0.0969706 0.977791 
0.275 0.275 -0.05 -0.15 0 1 0 0.5 2 10 0 0.993336 
0.275 0.275 -0.05 -0.15 0 1 0 0.75 2 10 0.351839 0.172589 
0.275 0.275 -0.05 -0.15 0 1 0 1 2 10 0.604958 0.17153 
0.275 0.275 -0.05 -0.1 0 1 0 0 2 10 0.0715292 0.982431 
0.275 0.275 -0.05 -0.1 0 1 0 0.25 2 10 0.184834 0.172302 
0.275 0.275 -0.05 -0.1 0 1 0 0.5 2 10 0 0.168766 
0.275 0.275 -0.05 -0.1 0 1 0 0.75 2 10 0.441136 0.554125 
0.275 0.275 -0.05 -0.1 0 1 0 1 2 10 0.21987 0.172018 
0.275 0.275 -0.05 -0.05 0 1 0 0 2 10 0 0.933302 
0.275 0.275 -0.05 -0.05 0 1 0 0.25 2 10 0.256702 0.984092 
0.275 0.275 -0.05 -0.05 0 1 0 0.5 2 10 0.108105 0.956413 
0.275 0.275 -0.05 -0.05 0 1 0 0.75 2 10 0.0508846 0.172726 
0.275 0.275 -0.05 -0.05 0 1 0 1 2 10 0.414337 0.170931 
0.275 0.275 -0.05 1.38778e-17 0 1 0 0 2 10 0.0922529 0.914875 
0.275 0.275 -0.05 1.38778e-17 0 1 0 0.25 2 10 0.506818 0.9867 
0.275 0.275 -0.05 1.38778e-17 0 1 0 0.5 2 10 0.323427 0.985343 
0.275 0.275 -0.05 1.38778e-17 0 1 0 0.75 2 10 0.390229 0.980571 
0.275 0.275 -0.05 1.38778e-17 0 1 0 1 2 10 0.427057 0.654595 
0.275 0.275 -0.05 0.05 0 1 0 0 2 10 0.279017 0.99072 
0.275 0.275 -0.05 0.05 0 1 0 0.25 2 10 0.0107633 0.952799 
0.275 0.275 -0.05 0.05 0 1 0 0.5 2 10 0.42899 0.968205 
0.275 0.275 -0.05 0.05 0 1 0 0.75 2 10 0.248459 0.996449 
0.275 0.275 -0.05 0.05 0 1 0 1 2 10 0.289603 0.921109 
0.275 0.275 0 -0.15 0 1 0 0 2 10 0 0.95924 
0.275 0.275 0 -0.15 0 1 0 0.25 2 10 0 0.997144 
0.275 0.275 0 -0.15 0 1 0 0.5 2 10 0.0714105 0.989 
0.275 0.275 0 -0.15 0 1 0 0.75 2 10 0.443146 0.927819 
0.275 0.275 0 -0.15 0 1 0 1 2 10 0.252216 0.173447 
0.275 0.275 0 -0.1 0 1 0 0 2 10 0.445434 0.984635 
0.275 0.275 0 -0.1 0 1 0 0.25 2 10 0.276888 0.975027 
0.275 0.275 0 -0.1 0 1 0 0.5 2 10 0.142383 0.952385 
0.275 0.275 0 -0.1 0 1 0 0.75 2 10 0.226947 0.170456 
0.275 0.275 0 -0.1 0 1 0 1 2 10 0.443346 0.17137 
0.275 0.275 0 -0.05 0 1 0 0 2 10 0.34764 0.999612 
0.275 0.275 0 -0.05 0 1 0 0.25 2 10 0.118057 0.923837 
0.275 0.275 0 -0.05 0 1 0 0.5 2 10 0.34664 0.989448 
0.275 0.275 0 -0.05 0 1 0 0.75 2 10 0.393729 0.172428 
0.275 0.275 0 -0.05 0 1 0 1 2 10 0.608848 0.460256 
0.275 0.275 0 1.38778e-17 0 1 0 0 2 10 0.525789 0.998389 
0.275 0.275 0 1.38778e-17 0 1 0 0.25 2 10 0 0.945996 
0.275 0.275 0 1.38778e-17 0 1 0 0.5 2 10 0.322264 0.954022 
0.275 0.275 0 1.38778e-17 0 1 0 0.75 2 10 0.539763 0.170814 
0.275 0.275 0 1.38778e-17 0 1 0 1 2 10 0.736437 0.171198 
0.275 0.275 0 0.05 0 1 0 0 2 10 0.367909 0.962602 
0.275 0.275 0 0.05 0 1 0 0.25 2 10 0.593474 0.995365 
0.275 0.275 0 0.05 0 1 0 0.5 2 10 0.519938 0.963668 
0.275 0.275 0 0.05 0 1 0 0.75 2 10 0.238832 0.171421 
0.275 0.275 0 0.05 0 1 0 1 2 10 0.529114 0.986836 
0.275 0.275 0.05 -0.15 0 1 0 0 2 10 0.141365 0.986893 
0.275 0.275 0.05 -0.15 0 1 0 0.25 2 10 0.289203 0.903592 
0.275 0.275 0.05 -0.15 0 1 0 0.5 2 10 0.098264 0.993219 
0.275 0.275 0.05 -0.15 0 1 0 0.75 2 10 0.594591 0.997575 
0.275 0.275 0.05 -0.15 0 1 0 1 2 10 0.638196 0.89235 
0.275 0.275 0.05 -0.1 0 1 0 0 2 10 0.363931 0.981574 
0.275 0.275 0.05 -0.1 0 1 0 0.25 2 10 0.337747 0.940487 
0.275 0.275 0.05 -0.1 0 1 0 0.5 2 10 0.51814 0.966763 
0.275 0.275 0.05 -0.1 0 1 0 0.75 2 10 0.469197 0.978249 
0.275 0.275 0.05 -0.1 0 1 0 1 2 10 0.671565 0.998351 
0.275 0.275 0.05 -0.05 0 1 0 0 2 10 0.22981 0.99875 
0.275 0.275 0.05 -0.05 0 1 0 0.25 2 10 0.532812 0.999351 
0.275 0.275 0.05 -0.05 0 1 0 0.5 2 10 0.497899 0.995643 
0.275 0.275 0.05 -0.05 0 1 0 0.75 2 10 0.655915 0.976194 
0.275 0.275 0.05 -0.05 0 1 0 1 2 10 0.536307 0.986796 
0.275 0.275 0.05 1.38778e-17 0 1 0 0 2 10 0.471497 0.995163 
0.275 0.275 0.05 1.38778e-17 0 1 0 0.25 2 10 0.441283 0.996897 
0.275 0.275 0.05 1.38778e-17 0 1 0 0.5 2 10 0.172822 0.966764 
0.275 0.275 0.05 1.38778e-17 0 1 0 0.75 2 10 0.650172 0.958907 
0.275 0.275 0.05 1.38778e-17 0 1 0 1 2 10 0.598435 0.972476 
0.275 0.275 0.05 0.05 0 1 0 0 2 10 0.453106 0.96245 
0.275 0.275 0.05 0.05 0 1 0 0.25 2 10 0.493247 0.984792 
0.275 0.275 0.05 0.05 0 1 0 0.5 2 10 0.610405 0.911136 
0.275 0.275 0.05 0.05 0 1 0 0.75 2 10 0.740534 0.905427 
0.275 0.275 0.05 0.05 0 1 0 1 2 10 0.755146 0.985558 
0.275 0.275 0.1 -0.15 0 1 0 0 2 10 0.552442 0.980829 
0.275 0.275 0.1 -0.15 0 1 0 0.25 2 10 0.365706 0.993495 
0.275 0.275 0.1 -0.15 0 1 0 0.5 2 10 0.34029 0.974354 
0.275 0.275 0.1 -0.15 0 1 0 0.75 2 10 0.579059 0.989037 
0.275 0.275 0.1 -0.15 0 1 0 1 2 10 0.425553 0.996785 
0.275 0.275 0.1 -0.1 0 1 0 0 2 10 0.374676 0.97808 
0.275 0.275 0.1 -0.1 0 1 0 0.25 2 10 0.411439 0.969631 
0.275 0.275 0.1 -0.1 0 1 0 0.5 2 10 0.464435 0.976576 
0.275 0.275 0.1 -0.1 0 1 0 0.75 2 10 0.654389 0.965227 
0.275 0.275 0.1 -0.1 0 1 0 1 2 10 0.570918 0.9962 
0.275 0.275 0.1 -0.05 0 1 0 0 2 10 0.377299 0.95721 
0.275 0.275 0.1 -0.05 0 1 0 0.25 2 10 0.461325 0.954762 
0.275 0.275 0.1 -0.05 0 1 0 0.5 2 10 0.601298 0.980592 
0.275 0.275 0.1 -0.05 0 1 0 0.75 2 10 0.551765 0.941056 
0.275 0.275 0.1 -0.05 0 1 0 1 2 10 0.684984 0.93203 
0.275 0.275 0.1 1.38778e-17 0 1 0 0 2 10 0.488525 0.98485 
