distance fxForeLeft fyForeLeft fxHindLeft fyHindLeft fxForeRight fyForeRight fxHindRight fyHindRight
0.0649323 2.358 10.2678 0.491388 1.62055 -1.91837 3.63117 0 0
0.0648778 2.35475 10.2063 0.415417 1.58293 -1.89685 3.67177 0 0
0.0648271 2.34403 10.1228 0.343366 1.55729 -1.87015 3.73129 0 0
0.0647804 2.32633 10.0184 0.271877 1.53925 -1.83915 3.80798 0 0
0.0647369 2.29737 9.94387 0.256111 1.5126 -1.85828 3.82662 0 0
0.0646869 2.24635 10.4633 0.891669 1.33006 -2.52159 2.96039 0 0
0.0646287 2.77733 11.033 0.87498 1.16263 -3.04264 2.18953 0 0
0.0645631 3.41896 11.5407 0.723221 1.02362 -3.45342 1.60568 0 0
0.0644894 2.62111 12.1327 0.574602 0.892446 -2.28695 0.877339 0 0
0.0644061 0.523358 12.8357 0.406668 0.744911 0.188812 0.00247368 0 0
0.0643127 0.717418 13.2454 0.249033 0.606219 0 0 0 0
0.0642091 1.01072 13.5473 0.100298 0.481971 0 0 0 0
0.064095 1.26336 13.7762 -0.0515519 0.358872 0 0 0 0
0.06397 1.48127 13.9516 -0.215753 0.227309 0 0 0 0
0.0638331 1.6771 14.089 -0.398152 0.0813904 0 0 0 0
0.0636838 1.86485 14.2032 0 0 0 0 0 0
0.0635215 2.05783 14.3056 0 0 0 0 0 0
0.0633454 2.2628 14.4012 0 0 0 0 0 0
0.0631552 3.26724 14.0642 0 0 0 0 0 0
0.0629502 1.47629 14.5299 0 0 0 0 0 0
0.0627289 2.54808 14.5895 0 0 0 0 0 0
0.0624908 3.54503 14.2454 0 0 0 0 0 0
0.0622357 1.79865 14.7534 0 0 0 0 0 0
0.0619847 4.89113 13.5879 0 0 0 0 0 0
0.0616972 0.24189 14.7887 0 0 0 0 0 0
0.0613872 3.52051 14.4041 0 0 0 0 0 0
0.0610614 2.32976 14.7679 0 0 0 0 0 0
0.0607178 4.2505 14.2442 0 0 0 0 0 0
0.0603836 4.50893 15.5006 0 0 0 0 0 0
0.0600159 3.20196 14.6149 0 0 0 0 0 0
0.0596315 4.50262 13.6036 0 0 0 0 0 0
0.0592328 1.31593 14.5778 0 0 0 0 0 0
0.0588403 5.10704 13.5051 0 0 0 0 0 0
0.0584105 2.87288 13.3676 0 0 0 0 0 0
0.057962 4.5638 12.8553 0 0 0 0 0 0
0.0574984 0.986897 14.1746 0 0 0 0 0 0
0.057042 5.4397 13.2849 0 0 0 0 0 0
0.0565457 3.08455 13.2088 0 0 0 0 0 0
0.0560288 5.01437 12.8402 0 0 0 0 0 0
0.0555241 2.11428 13.3205 0 0 0 0 0 0
0.0549816 2.43087 13.6236 0 0 0 0 0 0
0.0544138 5.015 13.3064 0 0 0 0 0 0
0.0538253 5.78998 13.04 0 0 0 0 0 0
0.0532516 2.22507 13.4249 0 0 0 0 0 0
0.0526382 3.49548 12.7888 0 0 0 0 0 0
0.0520068 2.4882 13.9215 0 0 0 0 0 0
0.0513793 5.76636 11.0419 0 0 0 0 0 0
0.0507104 3.47745 11.4463 0 0 0 0 0 0
0.0500494 3.4162 13.4893 0 0 0 0 0 0
0.049388 4.71504 10.7852 0 0 0 0 0 0
0.0486821 1.63589 6.84313 0 0 0 0 0 0
0.0479936 1.61094 7.45495 0 0 0 0 0 0
0.0472966 3.51085 10.9284 0 0 0 0 0 0
0.0465869 0.347502 3.57941 0 0 0 0 0 0
0.045828 2.55514 10.265 0 0 0 0 0 0
0.0450648 3.98557 10.6196 0 0 0 0 0 0
0.0443067 1.55104 8.92855 0 0 0 0 0 0
0.0436274 2.71573 23.2707 0 0 0 0 5.93647 60.6543
0.0430325 -0.302139 27.2202 0 0 0 0 9.9772 66.9618
0.0425012 -0.626995 25.4344 0 0 0 0 9.49761 49.4013
0.0419986 -1.35097 22.3565 0 0 0 0 6.99105 37.3489
0.0415323 1.04326 19.6012 0 0 0 0 5.0592 28.081
0.0410787 0.65735 18.0246 0 0 0 0 3.81926 22.1128
0.0406546 4.76052 16.207 0 0 0 0 2.15426 16.4973
0.0402598 3.67088 14.0826 0 0 0 0 1.93244 13.6351
0.0398925 2.68844 12.0159 0 0 0 0 1.66518 12.1998
0.0395489 2.00031 10.2931 0 0 0 0 1.68819 11.1095
0.039225 1.51876 8.91836 0 0 0 0 1.79673 10.0929
0.038917 1.17177 7.82077 0 0 0 0 1.90687 9.12529
0.0386216 0.909314 6.93542 0 0 0 0 2.02136 8.20622
0.038336 0.780075 6.1673 0 0 0 0 2.03183 7.13622
0.0380596 1.12755 5.25043 0 0 0 0 1.45453 4.93018
0.0377919 1.53912 4.24244 0 0 0 0 0.754638 2.39318
0.037532 1.86558 3.23829 0 0 0 0 0 0
0.0372788 1.62304 2.81185 0 0 0 0 0 0
0.0370319 1.48859 2.46246 0 0 0 0 0 0
0.0367909 1.39991 2.1593 0 0 0 0 0 0
0.0365558 1.33783 1.89036 0 0 0 0 0 0
0.0363266 1.29037 1.64694 0 0 0 0 0 0
0.0361026 1.03457 1.28761 0 0 0 0 0 0
0.0358836 0.63053 0.746624 0 0 0 0 0 0
0.0356703 0 0 0 0 0 0 0 0
0.0354607 0 0 0 0 0 0 0 0
0.0352533 0 0 0 0 0 0 0 0
0.0350474 0 0 0 0 0 0 0 0
0.0348427 0 0 0 0 0 0 0.109772 0.324288
0.0346403 0 0 0 0 0 0 0.747453 2.20431
0.0344416 0 0 0 0 0 0 1.38301 4.07507
0.0342475 0 0 0 0 0 0 1.77968 5.24572
0.0340576 0 0 0 0 0 0 1.77174 5.22973
0.0338709 0 0 0 0 0 0 1.33126 3.93663
0.0336854 0 0 0 0 0 0 0.580909 1.72002
0.0334997 0 0 0 0 0 0 0 0
0.0333136 0 0 0 0 0 0 0 0
0.0331271 0 0 0 0 0 0 0 0
0.0329403 0 0 0 0 0 0 0 0
0.0327533 0 0 0 0 0 0 0 0
0.032566 0 0 0 0 0 0 0 0
0.032379 0 0 0 0 0 0 0.248159 0.721048
0.0321941 0 0 0 0 0 0 0.946464 2.74004
0.0320126 0 0 0 0 0 0 1.59127 4.59549
0.0318232 -3.25528 6.95929 0 0 0 0 2.52101 8.54421
0.0316361 -2.96052 6.6484 0 0 0 0 4.28143 13.7806
0.0314733 0.673033 7.2771 0 0 0 0 2.30901 12.9192
0.0313344 1.14243 7.8021 0 0 0 0 2.24577 11.9825
0.031212 0.0759334 8.53603 0 0 0 0 3.57001 14.4409
0.0311037 0.727756 8.84069 0 0 0 0 3.10281 11.2143
0.0310083 1.19334 8.91075 0 0 0 0 2.74792 9.2117
0.0309253 1.49642 8.81826 0 0 0 0 2.44034 7.8463
0.0308587 2.44804 11.7335 0 0 0 0 2.18702 7.01667
0.030806 2.13276 10.1351 0 0 0 0 2.01253 6.42747
0.0307655 1.83393 8.91701 0 0 0 0 1.90673 6.07388
