distance x y z pitch roll
0.0929761 0.0979257 0.123539 0.0294234 -18.9439 -12.6629
0.0926821 0.0978387 0.123746 0.0290994 -18.7138 -12.1593
0.0923667 0.0977414 0.123936 0.0287686 -18.4873 -11.6559
0.0920279 0.097633 0.124107 0.0284298 -18.265 -11.1557
0.0916658 0.0975134 0.124261 0.0280844 -18.0477 -10.6567
0.0912808 0.0973824 0.124396 0.0277333 -17.8358 -10.1583
0.0908737 0.0972399 0.124513 0.0273776 -17.6297 -9.66032
0.0904454 0.0970861 0.124612 0.027018 -17.4297 -9.16327
0.089997 0.0969209 0.124692 0.0266553 -17.2359 -8.66753
0.0895295 0.0967445 0.124753 0.0262904 -17.0484 -8.17352
0.0890442 0.0965571 0.124797 0.0259238 -16.8672 -7.68165
0.0885423 0.0963589 0.124822 0.0255564 -16.6922 -7.1923
0.088025 0.09615 0.124829 0.0251887 -16.5232 -6.70567
0.0874936 0.0959307 0.124819 0.0248216 -16.3601 -6.22195
0.0869494 0.0957013 0.124791 0.0244558 -16.2027 -5.74128
0.0863942 0.0954624 0.124746 0.0240916 -16.0498 -5.26156
0.0858313 0.0952161 0.124687 0.0237287 -15.8976 -4.77316
0.0852635 0.0949641 0.124615 0.0233663 -15.7425 -4.26684
0.0846886 0.0947043 0.124528 0.023006 -15.5891 -3.75295
0.0841048 0.0944356 0.124425 0.0226467 -15.4385 -3.24106
0.0835118 0.0941578 0.124306 0.0222881 -15.2912 -2.7333
0.0829326 0.0938846 0.124182 0.0219406 -15.1267 -2.24867
0.0823583 0.0936089 0.124045 0.0216022 -14.9571 -1.77594
0.0817846 0.0933275 0.123894 0.0212716 -14.7878 -1.31213
0.0812109 0.0930389 0.123729 0.0209477 -14.6207 -0.853446
0.0806346 0.0927424 0.123548 0.0206288 -14.4564 -0.403794
0.0800551 0.092438 0.123353 0.0203141 -14.2942 0.0372638
0.0794721 0.0921259 0.123143 0.0200035 -14.1334 0.470781
0.0788857 0.0918065 0.122918 0.0196969 -13.9735 0.897585
0.0782959 0.0914799 0.12268 0.0193946 -13.8142 1.31824
0.077703 0.0911463 0.122428 0.0190968 -13.655 1.73308
0.0771073 0.0908059 0.122162 0.0188041 -13.4958 2.14229
0.0765092 0.0904588 0.121883 0.0185166 -13.3364 2.54591
0.075909 0.0901052 0.12159 0.0182349 -13.1766 2.94392
0.0753072 0.0897451 0.121285 0.0179594 -13.0162 3.33626
0.0747041 0.0893788 0.120966 0.0176905 -12.855 3.72281
0.0741006 0.0890063 0.120636 0.0174291 -12.6929 4.10452
0.0734973 0.0886278 0.120292 0.0171762 -12.5299 4.48266
0.072895 0.0882434 0.119937 0.0169328 -12.3663 4.8582
0.0722946 0.0878534 0.119569 0.0167004 -12.202 5.232
0.0716968 0.0874577 0.119188 0.01648 -12.0374 5.60485
0.0711021 0.0870563 0.118795 0.016273 -11.8727 5.97757
