setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.8333 0.2 0.2 0.5667 1.41433 0.269214 0.74168 0.514651 0.0682484
0.8333 0.2 0.2 0.5667 1.42353 0.271515 0.730942 0.514651 0.0680091
0.8333 0.2 0.2 0.5667 1.43274 0.273816 0.720204 0.515418 0.0677861
0.8333 0.2 0.2 0.5667 1.44194 0.276117 0.710233 0.516185 0.0675775
0.8333 0.2 0.2 0.5667 1.45038 0.276884 0.699495 0.517719 0.0673816
0.8333 0.2 0.2 0.5667 1.45805 0.277651 0.688757 0.519252 0.067197
0.8333 0.2 0.2 0.5667 1.46572 0.278418 0.678786 0.520786 0.0670226
0.8333 0.2 0.2 0.5667 1.47339 0.278418 0.668816 0.52232 0.0668576
0.8333 0.2 0.2 0.5667 1.47952 0.278418 0.658078 0.523854 0.0667011
0.8333 0.2 0.2 0.5667 1.48566 0.278418 0.648874 0.525388 0.0665526
0.8333 0.2 0.2 0.5667 1.4918 0.277651 0.638903 0.526922 0.0664115
0.8333 0.2 0.2 0.5667 1.49717 0.276884 0.629699 0.528456 0.0662774
0.8333 0.2 0.2 0.5667 1.50177 0.27535 0.620495 0.52999 0.0661499
0.8333 0.2 0.2 0.5667 1.5056 0.274583 0.612058 0.530757 0.0660287
0.8333 0.2 0.2 0.5667 1.50944 0.273816 0.602854 0.532291 0.0659135
0.8333 0.2 0.2 0.5667 1.51251 0.272282 0.595185 0.533825 0.0658041
0.8333 0.2 0.2 0.5667 1.51557 0.270748 0.586748 0.534592 0.0657003
0.8333 0.2 0.2 0.5667 1.51787 0.269981 0.579078 0.536126 0.0656019
0.8333 0.2 0.2 0.5667 1.51941 0.268447 0.572175 0.536893 0.0655088
0.8333 0.2 0.2 0.5667 1.52094 0.266913 0.564505 0.53766 0.065421
0.8333 0.2 0.2 0.5667 1.52171 0.265379 0.558369 0.538427 0.0653383
0.8333 0.2 0.2 0.5667 1.52248 0.264612 0.551466 0.539961 0.0652606
0.8333 0.2 0.2 0.5667 1.52171 0.263845 0.54533 0.540728 0.0651873
0.8333 0.2 0.2 0.5667 1.52171 0.263078 0.539961 0.541495 0.0651179
0.8333 0.2 0.2 0.5667 1.52094 0.262311 0.534592 0.542262 0.0650524
0.8333 0.2 0.2 0.5667 1.51941 0.262311 0.52999 0.543029 0.0649905
0.8333 0.2 0.2 0.5667 1.51787 0.262311 0.525388 0.543796 0.0649323
0.8333 0.2 0.2 0.5667 1.51557 0.262311 0.520786 0.543796 0.0648778
0.8333 0.2 0.2 0.5667 1.51327 0.263078 0.516952 0.544563 0.0648271
0.8333 0.2 0.2 0.5667 1.5102 0.263845 0.513117 0.54533 0.0647804
0.8333 0.2 0.2 0.5667 1.50714 0.265379 0.510049 0.54533 0.0647369
0.8333 0.2 0.2 0.5667 1.5033 0.266913 0.507748 0.546097 0.0646869
0.8333 0.2 0.2 0.5667 1.4987 0.269214 0.505447 0.546864 0.0646287
0.8333 0.2 0.2 0.5667 1.4941 0.271515 0.50468 0.547631 0.0645631
0.8333 0.2 0.2 0.5667 1.48796 0.274583 0.503913 0.549165 0.0644894
0.8333 0.2 0.2 0.5667 1.48183 0.278418 0.503913 0.549932 0.0644061
0.8333 0.2 0.2 0.5667 1.47492 0.283019 0.50468 0.550699 0.0643127
0.8333 0.2 0.2 0.5667 1.46802 0.287621 0.506214 0.551466 0.0642091
0.8333 0.2 0.2 0.5667 1.45958 0.293757 0.508515 0.552233 0.064095
0.8333 0.2 0.2 0.5667 1.45191 0.299893 0.511583 0.553767 0.06397
0.8333 0.2 0.2 0.5667 1.44271 0.306796 0.516185 0.554534 0.0638331
0.8333 0.2 0.2 0.5667 1.43351 0.315233 0.520786 0.555301 0.0636838
0.8333 0.2 0.2 0.5667 1.4243 0.32367 0.526922 0.556068 0.0635215
0.8333 0.2 0.2 0.5667 1.41433 0.333641 0.533058 0.557602 0.0633454
0.8333 0.2 0.2 0.5667 1.40359 0.344379 0.527689 0.558369 0.0631552
0.8333 0.2 0.2 0.5667 1.39285 0.355884 0.535359 0.559136 0.0629502
