amplitudeForeHip amplitudeHindHip offsetForeHip offsetHindHip amplitudeForeKnee amplitudeHindKnee offsetKnee kneePhaseLag frequency duration distance angle stability
0.4 0.4 0.0667 -0.0667 0.6733 0.5267 0.2 0.8 2 6.158 0.37492 0.17359 444.825 
0.4 0.4 0.0667 -0.0667 0.6733 0.5067 0.2 0.8 2 15 0.651313 0.845141 491.814 
0.4 0.4 0.0667 -0.0667 0.6733 0.4867 0.2 0.8 2 15 1.33323 0.843973 494.674 
0.4 0.4 0.0667 -0.0667 0.6733 0.4667 0.2 0.8 2 15 1.28034 0.847332 494.243 
0.4 0.4 0.0667 -0.0667 0.6733 0.4467 0.2 0.8 2 15 2.44782 0.848407 497.492 
0.4 0.4 0.0667 -0.0667 0.6733 0.4267 0.2 0.8 2 15 2.14617 0.847711 496.949 
0.4 0.4 0.0667 -0.0667 0.6733 0.4067 0.2 0.8 2 8.486 0.330087 0.173425 473.242 
0.4 0.4 0.0667 -0.0667 0.6733 0.3867 0.2 0.8 2 15 0.722569 0.85333 491.153 
0.4 0.4 0.0667 -0.0667 0.6733 0.3667 0.2 0.8 2 15 0.843432 0.687251 487.471 
0.4 0.4 0.0667 -0.0667 0.6733 0.3467 0.2 0.8 2 15 0.799846 0.866597 490.174 
0.4 0.4 0.0667 -0.0667 0.6733 0.3267 0.2 0.8 2 15 2.24076 0.850019 495.137 
0.4 0.4 0.0667 -0.0667 0.6733 0.3067 0.2 0.8 2 15 2.1643 0.876691 496.838 
0.4 0.4 0.0667 -0.0667 0.6733 0.2867 0.2 0.8 2 15 2.36675 0.819497 495.972 
0.4 0.4 0.0667 -0.0667 0.6733 0.2667 0.2 0.8 2 15 0.993719 0.810053 493.636 
0.4 0.4 0.0667 -0.0667 0.6733 0.2467 0.2 0.8 2 15 1.30034 0.885778 493.131 
0.4 0.4 0.0667 -0.0667 0.6733 0.2267 0.2 0.8 2 6.484 0.595092 0.169161 484.384 
0.4 0.4 0.0667 -0.0667 0.6733 0.2067 0.2 0.8 2 2.238 0.172336 0.170997 439.629 
0.4 0.4 0.0667 -0.0667 0.6733 0.1867 0.2 0.8 2 15 1.05955 0.859148 494.284 
0.4 0.4 0.0667 -0.0667 0.6733 0.1667 0.2 0.8 2 15 1.6301 0.903434 497.181 
0.4 0.4 0.0667 -0.0667 0.6533 0.5467 0.2 0.8 2 15 0.741334 0.851522 492.144 
0.4 0.4 0.0667 -0.0667 0.6533 0.5267 0.2 0.8 2 2.674 0 0.173453 431.004 
0.4 0.4 0.0667 -0.0667 0.6533 0.5067 0.2 0.8 2 15 1.19258 0.836915 492.103 
0.4 0.4 0.0667 -0.0667 0.6533 0.4867 0.2 0.8 2 15 2.30721 0.848955 496.772 
0.4 0.4 0.0667 -0.0667 0.6533 0.4667 0.2 0.8 2 15 1.80144 0.847713 495.224 
0.4 0.4 0.0667 -0.0667 0.6533 0.4467 0.2 0.8 2 15 2.11565 0.853407 496.979 
0.4 0.4 0.0667 -0.0667 0.6533 0.4267 0.2 0.8 2 15 1.88291 0.855859 495.897 
0.4 0.4 0.0667 -0.0667 0.6533 0.4067 0.2 0.8 2 15 2.00404 0.855955 496.745 
0.4 0.4 0.0667 -0.0667 0.6533 0.3867 0.2 0.8 2 15 2.80541 0.857108 497.937 
0.4 0.4 0.0667 -0.0667 0.6533 0.3667 0.2 0.8 2 15 2.08129 0.856784 496.107 
0.4 0.4 0.0667 -0.0667 0.6533 0.3467 0.2 0.8 2 15 2.85182 0.86253 498.267 
0.4 0.4 0.0667 -0.0667 0.6533 0.3267 0.2 0.8 2 15 2.52026 0.867577 497.909 
0.4 0.4 0.0667 -0.0667 0.6533 0.3067 0.2 0.8 2 15 2.15223 0.873151 497.293 
0.4 0.4 0.0667 -0.0667 0.6533 0.2867 0.2 0.8 2 15 2.40631 0.877105 497.838 
0.4 0.4 0.0667 -0.0667 0.6533 0.2667 0.2 0.8 2 7.334 0.607539 0.172363 481.106 
0.4 0.4 0.0667 -0.0667 0.6533 0.2467 0.2 0.8 2 15 2.1891 0.892128 497.673 
0.4 0.4 0.0667 -0.0667 0.6533 0.2267 0.2 0.8 2 15 2.20977 0.934644 497.936 
0.4 0.4 0.0667 -0.0667 0.6533 0.2067 0.2 0.8 2 2.98 0 0.170679 446.58 
0.4 0.4 0.0667 -0.0667 0.6533 0.1867 0.2 0.8 2 15 1.64452 0.886831 497.073 
0.4 0.4 0.0667 -0.0667 0.6533 0.1667 0.2 0.8 2 2.892 0 0.169876 448.473 
0.4 0.4 0.0667 -0.0667 0.6333 0.5467 0.2 0.8 2 15 1.70307 0.848312 495.275 
0.4 0.4 0.0667 -0.0667 0.6333 0.5267 0.2 0.8 2 15 1.74192 0.843873 495.243 
0.4 0.4 0.0667 -0.0667 0.6333 0.5067 0.2 0.8 2 15 0.991977 0.836034 490.409 
0.4 0.4 0.0667 -0.0667 0.6333 0.4867 0.2 0.8 2 15 1.62023 0.73902 488.233 
0.4 0.4 0.0667 -0.0667 0.6333 0.4667 0.2 0.8 2 15 2.85764 0.849966 497.888 
0.4 0.4 0.0667 -0.0667 0.6333 0.4467 0.2 0.8 2 15 1.53806 0.853143 494.701 
0.4 0.4 0.0667 -0.0667 0.6333 0.4267 0.2 0.8 2 15 0.815534 0.651868 479.701 
0.4 0.4 0.0667 -0.0667 0.6333 0.4067 0.2 0.8 2 15 2.60114 0.857447 497.627 
0.4 0.4 0.0667 -0.0667 0.6333 0.3867 0.2 0.8 2 15 2.89477 0.857322 498.278 
0.4 0.4 0.0667 -0.0667 0.6333 0.3667 0.2 0.8 2 15 2.56973 0.862218 497.556 
0.4 0.4 0.0667 -0.0667 0.6333 0.3467 0.2 0.8 2 15 2.84956 0.865628 498.383 
0.4 0.4 0.0667 -0.0667 0.6333 0.3267 0.2 0.8 2 15 2.59154 0.871399 498.171 
0.4 0.4 0.0667 -0.0667 0.6333 0.3067 0.2 0.8 2 15 2.50695 0.872031 498.264 
0.4 0.4 0.0667 -0.0667 0.6333 0.2867 0.2 0.8 2 15 0.865423 0.635542 478.701 
0.4 0.4 0.0667 -0.0667 0.6333 0.2667 0.2 0.8 2 15 2.13988 0.928876 497.621 
0.4 0.4 0.0667 -0.0667 0.6333 0.2467 0.2 0.8 2 15 2.1721 0.919552 497.903 
0.4 0.4 0.0667 -0.0667 0.6333 0.2267 0.2 0.8 2 15 2.04859 0.939813 497.773 
0.4 0.4 0.0667 -0.0667 0.6333 0.2067 0.2 0.8 2 2.44 0 0.163699 430.654 
0.4 0.4 0.0667 -0.0667 0.6333 0.1867 0.2 0.8 2 15 1.36339 0.880316 496.799 
0.4 0.4 0.0667 -0.0667 0.6333 0.1667 0.2 0.8 2 15 1.34551 0.850812 493.833 
0.4 0.4 0.0667 -0.0667 0.6133 0.5467 0.2 0.8 2 15 1.61891 0.847082 494.604 
0.4 0.4 0.0667 -0.0667 0.6133 0.5267 0.2 0.8 2 15 2.10012 0.851285 496.633 
0.4 0.4 0.0667 -0.0667 0.6133 0.5067 0.2 0.8 2 15 2.01109 0.853895 496.028 
0.4 0.4 0.0667 -0.0667 0.6133 0.4867 0.2 0.8 2 15 1.67381 0.851681 494.801 
0.4 0.4 0.0667 -0.0667 0.6133 0.4667 0.2 0.8 2 15 1.80668 0.855327 494.629 
0.4 0.4 0.0667 -0.0667 0.6133 0.4467 0.2 0.8 2 5.754 0.334338 0.169529 475.557 
0.4 0.4 0.0667 -0.0667 0.6133 0.4267 0.2 0.8 2 15 2.50999 0.858073 497.597 
0.4 0.4 0.0667 -0.0667 0.6133 0.4067 0.2 0.8 2 15 2.14782 0.859936 496.862 
0.4 0.4 0.0667 -0.0667 0.6133 0.3867 0.2 0.8 2 15 2.6007 0.859115 498.098 
0.4 0.4 0.0667 -0.0667 0.6133 0.3667 0.2 0.8 2 15 2.77243 0.863338 498.357 
0.4 0.4 0.0667 -0.0667 0.6133 0.3467 0.2 0.8 2 15 2.56947 0.866861 498.311 
0.4 0.4 0.0667 -0.0667 0.6133 0.3267 0.2 0.8 2 15 2.36895 0.873933 498.116 
0.4 0.4 0.0667 -0.0667 0.6133 0.3067 0.2 0.8 2 15 2.38018 0.876693 498.243 
0.4 0.4 0.0667 -0.0667 0.6133 0.2867 0.2 0.8 2 15 2.25731 0.881607 497.975 
0.4 0.4 0.0667 -0.0667 0.6133 0.2667 0.2 0.8 2 15 1.82879 0.917894 497.372 
0.4 0.4 0.0667 -0.0667 0.6133 0.2467 0.2 0.8 2 15 1.57499 0.90819 496.381 
0.4 0.4 0.0667 -0.0667 0.6133 0.2267 0.2 0.8 2 15 1.2933 0.879442 495.223 
0.4 0.4 0.0667 -0.0667 0.6133 0.2067 0.2 0.8 2 15 1.62496 0.879506 496.934 
0.4 0.4 0.0667 -0.0667 0.6133 0.1867 0.2 0.8 2 15 1.36491 0.869581 496.886 
0.4 0.4 0.0667 -0.0667 0.6133 0.1667 0.2 0.8 2 15 1.20246 0.882471 496.873 
0.4 0.4 0.0667 -0.0667 0.5933 0.5467 0.2 0.8 2 15 1.80993 0.849707 495.544 
0.4 0.4 0.0667 -0.0667 0.5933 0.5267 0.2 0.8 2 5.744 0.671522 0.15752 478.814 
0.4 0.4 0.0667 -0.0667 0.5933 0.5067 0.2 0.8 2 15 2.19864 0.857349 497.201 
0.4 0.4 0.0667 -0.0667 0.5933 0.4867 0.2 0.8 2 15 1.94651 0.856274 496.305 
0.4 0.4 0.0667 -0.0667 0.5933 0.4667 0.2 0.8 2 15 1.7819 0.860272 495.699 
0.4 0.4 0.0667 -0.0667 0.5933 0.4467 0.2 0.8 2 2.258 0.0839142 0.168273 437.701 
0.4 0.4 0.0667 -0.0667 0.5933 0.4267 0.2 0.8 2 15 2.23233 0.864358 497.133 
0.4 0.4 0.0667 -0.0667 0.5933 0.4067 0.2 0.8 2 15 2.32669 0.865188 497.546 
0.4 0.4 0.0667 -0.0667 0.5933 0.3867 0.2 0.8 2 15 2.34652 0.864381 497.881 
0.4 0.4 0.0667 -0.0667 0.5933 0.3667 0.2 0.8 2 15 2.1047 0.865153 497.401 
0.4 0.4 0.0667 -0.0667 0.5933 0.3467 0.2 0.8 2 15 2.05106 0.867891 497.28 
0.4 0.4 0.0667 -0.0667 0.5933 0.3267 0.2 0.8 2 2.256 0.186093 0.173321 397.174 
0.4 0.4 0.0667 -0.0667 0.5933 0.3067 0.2 0.8 2 15 1.89715 0.875283 497.478 
0.4 0.4 0.0667 -0.0667 0.5933 0.2867 0.2 0.8 2 15 1.70126 0.887732 497.273 
0.4 0.4 0.0667 -0.0667 0.5933 0.2667 0.2 0.8 2 1.752 0.193923 0.1727 438.095 
0.4 0.4 0.0667 -0.0667 0.5933 0.2467 0.2 0.8 2 3.114 0.0911112 0.172783 432.114 
0.4 0.4 0.0667 -0.0667 0.5933 0.2267 0.2 0.8 2 6.238 0 0.17235 479.771 
0.4 0.4 0.0667 -0.0667 0.5933 0.2067 0.2 0.8 2 15 1.40965 0.87252 496.966 
0.4 0.4 0.0667 -0.0667 0.5933 0.1867 0.2 0.8 2 15 1.19418 0.853427 496.642 
0.4 0.4 0.0667 -0.0667 0.5933 0.1667 0.2 0.8 2 15 1.10738 0.879355 496.682 
0.4 0.4 0.0667 -0.0667 0.5733 0.5467 0.2 0.8 2 15 1.23142 0.661426 489.853 
0.4 0.4 0.0667 -0.0667 0.5733 0.5267 0.2 0.8 2 15 2.11505 0.865181 496.76 
0.4 0.4 0.0667 -0.0667 0.5733 0.5067 0.2 0.8 2 15 2.09373 0.862539 496.858 
0.4 0.4 0.0667 -0.0667 0.5733 0.4867 0.2 0.8 2 3.286 0.146012 0.171225 461.349 
0.4 0.4 0.0667 -0.0667 0.5733 0.4667 0.2 0.8 2 15 1.83817 0.860958 495.192 
0.4 0.4 0.0667 -0.0667 0.5733 0.4467 0.2 0.8 2 1.898 0 0.172095 430.726 
0.4 0.4 0.0667 -0.0667 0.5733 0.4267 0.2 0.8 2 15 1.65169 0.863319 494.581 
0.4 0.4 0.0667 -0.0667 0.5733 0.4067 0.2 0.8 2 15 2.03753 0.866417 497.08 
0.4 0.4 0.0667 -0.0667 0.5733 0.3867 0.2 0.8 2 1.982 0.0124306 0.16309 437.439 
0.4 0.4 0.0667 -0.0667 0.5733 0.3667 0.2 0.8 2 15 2.09026 0.868894 497.417 
0.4 0.4 0.0667 -0.0667 0.5733 0.3467 0.2 0.8 2 15 1.79215 0.87136 497.12 
0.4 0.4 0.0667 -0.0667 0.5733 0.3267 0.2 0.8 2 1.904 0.0446403 0.165324 435.646 
0.4 0.4 0.0667 -0.0667 0.5733 0.3067 0.2 0.8 2 15 1.52889 0.908325 496.084 
0.4 0.4 0.0667 -0.0667 0.5733 0.2867 0.2 0.8 2 1.372 0.182712 0.171659 397.319 
0.4 0.4 0.0667 -0.0667 0.5733 0.2667 0.2 0.8 2 1.524 0.0426031 0.172321 436.371 
0.4 0.4 0.0667 -0.0667 0.5733 0.2467 0.2 0.8 2 15 0.641263 0.699413 474.347 
0.4 0.4 0.0667 -0.0667 0.5733 0.2267 0.2 0.8 2 15 1.39573 0.890431 496.819 
0.4 0.4 0.0667 -0.0667 0.5733 0.2067 0.2 0.8 2 15 1.27118 0.860383 496.595 
0.4 0.4 0.0667 -0.0667 0.5733 0.1867 0.2 0.8 2 15 1.1008 0.871106 496.607 
0.4 0.4 0.0667 -0.0667 0.5733 0.1667 0.2 0.8 2 15 0.987713 0.879531 496.566 
0.4 0.4 0.0667 -0.0667 0.5533 0.5467 0.2 0.8 2 15 1.94666 0.865122 495.85 
0.4 0.4 0.0667 -0.0667 0.5533 0.5267 0.2 0.8 2 15 1.95665 0.871452 496.252 
0.4 0.4 0.0667 -0.0667 0.5533 0.5067 0.2 0.8 2 15 1.96453 0.868787 496.452 
0.4 0.4 0.0667 -0.0667 0.5533 0.4867 0.2 0.8 2 15 1.98993 0.86454 496.36 
0.4 0.4 0.0667 -0.0667 0.5533 0.4667 0.2 0.8 2 15 2.00019 0.867324 496.328 
0.4 0.4 0.0667 -0.0667 0.5533 0.4467 0.2 0.8 2 15 1.64778 0.867199 494.578 
0.4 0.4 0.0667 -0.0667 0.5533 0.4267 0.2 0.8 2 3.17 0.0604843 0.16225 445.12 
0.4 0.4 0.0667 -0.0667 0.5533 0.4067 0.2 0.8 2 15 1.86902 0.867831 496.583 
0.4 0.4 0.0667 -0.0667 0.5533 0.3867 0.2 0.8 2 1.982 0.109155 0.165967 435.814 
0.4 0.4 0.0667 -0.0667 0.5533 0.3667 0.2 0.8 2 15 1.73807 0.87078 496.749 
0.4 0.4 0.0667 -0.0667 0.5533 0.3467 0.2 0.8 2 1.752 0.130729 0.162959 447.867 
0.4 0.4 0.0667 -0.0667 0.5533 0.3267 0.2 0.8 2 1.99 0.123202 0.17106 433.823 
0.4 0.4 0.0667 -0.0667 0.5533 0.3067 0.2 0.8 2 1.946 0.157169 0.172541 445.102 
0.4 0.4 0.0667 -0.0667 0.5533 0.2867 0.2 0.8 2 12.292 1.1515 0.170185 480.861 
0.4 0.4 0.0667 -0.0667 0.5533 0.2667 0.2 0.8 2 15 1.26238 0.737168 483.917 
0.4 0.4 0.0667 -0.0667 0.5533 0.2467 0.2 0.8 2 15 1.16942 0.866342 495.91 
0.4 0.4 0.0667 -0.0667 0.5533 0.2267 0.2 0.8 2 15 1.18187 0.86336 496.48 
0.4 0.4 0.0667 -0.0667 0.5533 0.2067 0.2 0.8 2 15 1.08534 0.849645 496.271 
0.4 0.4 0.0667 -0.0667 0.5533 0.1867 0.2 0.8 2 4.708 0.210062 0.167915 463.662 
0.4 0.4 0.0667 -0.0667 0.5533 0.1667 0.2 0.8 2 15 0.948381 0.885078 496.431 
0.4 0.4 0.0667 -0.0667 0.5333 0.5467 0.2 0.8 2 15 1.7126 0.820397 491.933 
0.4 0.4 0.0667 -0.0667 0.5333 0.5267 0.2 0.8 2 15 1.78022 0.873881 495.44 
0.4 0.4 0.0667 -0.0667 0.5333 0.5067 0.2 0.8 2 15 1.90135 0.875285 495.921 
0.4 0.4 0.0667 -0.0667 0.5333 0.4867 0.2 0.8 2 15 1.34249 0.792735 494.032 
0.4 0.4 0.0667 -0.0667 0.5333 0.4667 0.2 0.8 2 15 1.86001 0.873603 495.68 
0.4 0.4 0.0667 -0.0667 0.5333 0.4467 0.2 0.8 2 4.23 0.247795 0.171162 465.166 
0.4 0.4 0.0667 -0.0667 0.5333 0.4267 0.2 0.8 2 15 1.10568 0.808329 491.232 
0.4 0.4 0.0667 -0.0667 0.5333 0.4067 0.2 0.8 2 1.786 0.25547 0.169587 424.645 
0.4 0.4 0.0667 -0.0667 0.5333 0.3867 0.2 0.8 2 1.664 0.209703 0.172052 431.068 
0.4 0.4 0.0667 -0.0667 0.5333 0.3667 0.2 0.8 2 2.204 0.0274072 0.170174 406.282 
0.4 0.4 0.0667 -0.0667 0.5333 0.3467 0.2 0.8 2 1.934 0.0841696 0.164802 436.821 
0.4 0.4 0.0667 -0.0667 0.5333 0.3267 0.2 0.8 2 15 1.31661 0.650084 491.522 
0.4 0.4 0.0667 -0.0667 0.5333 0.3067 0.2 0.8 2 1.078 0.0654776 0.169294 416.485 
0.4 0.4 0.0667 -0.0667 0.5333 0.2867 0.2 0.8 2 1.134 0.155857 0.163147 406.089 
0.4 0.4 0.0667 -0.0667 0.5333 0.2667 0.2 0.8 2 1.716 0 0.172698 432.871 
0.4 0.4 0.0667 -0.0667 0.5333 0.2467 0.2 0.8 2 15 0.833583 0.717617 489.467 
0.4 0.4 0.0667 -0.0667 0.5333 0.2267 0.2 0.8 2 15 1.08278 0.859257 496.336 
0.4 0.4 0.0667 -0.0667 0.5333 0.2067 0.2 0.8 2 15 1.03454 0.849365 496.197 
0.4 0.4 0.0667 -0.0667 0.5333 0.1867 0.2 0.8 2 15 0.802544 0.859351 495.036 
0.4 0.4 0.0667 -0.0667 0.5333 0.1667 0.2 0.8 2 15 0.96275 0.802887 490.782 
0.4 0.4 0.0667 -0.0667 0.5133 0.5467 0.2 0.8 2 15 0.691835 0.632462 481.941 
0.4 0.4 0.0667 -0.0667 0.5133 0.5267 0.2 0.8 2 15 1.76283 0.884751 495.408 
0.4 0.4 0.0667 -0.0667 0.5133 0.5067 0.2 0.8 2 15 1.82169 0.880338 495.781 
0.4 0.4 0.0667 -0.0667 0.5133 0.4867 0.2 0.8 2 12.152 0 0.170323 481.289 
0.4 0.4 0.0667 -0.0667 0.5133 0.4667 0.2 0.8 2 15 1.69738 0.878041 495.362 
0.4 0.4 0.0667 -0.0667 0.5133 0.4467 0.2 0.8 2 15 1.61551 0.770925 491.189 
0.4 0.4 0.0667 -0.0667 0.5133 0.4267 0.2 0.8 2 15 1.77614 0.881317 496.04 
0.4 0.4 0.0667 -0.0667 0.5133 0.4067 0.2 0.8 2 1.748 0.10894 0.1647 449.728 
0.4 0.4 0.0667 -0.0667 0.5133 0.3867 0.2 0.8 2 15 1.71158 0.893824 496.492 
0.4 0.4 0.0667 -0.0667 0.5133 0.3667 0.2 0.8 2 3.992 0.178508 0.167869 432.349 
0.4 0.4 0.0667 -0.0667 0.5133 0.3467 0.2 0.8 2 15 1.19398 0.810639 492.694 
0.4 0.4 0.0667 -0.0667 0.5133 0.3267 0.2 0.8 2 1.97 0.118287 0.168328 428.463 
0.4 0.4 0.0667 -0.0667 0.5133 0.3067 0.2 0.8 2 11.252 0.530792 0.170452 481.786 
0.4 0.4 0.0667 -0.0667 0.5133 0.2867 0.2 0.8 2 1.232 0.0719111 0.168463 424.261 
0.4 0.4 0.0667 -0.0667 0.5133 0.2667 0.2 0.8 2 4.216 0.402077 0.166654 449.091 
0.4 0.4 0.0667 -0.0667 0.5133 0.2467 0.2 0.8 2 15 1.01057 0.697887 493.054 
0.4 0.4 0.0667 -0.0667 0.5133 0.2267 0.2 0.8 2 15 1.02232 0.855646 496.268 
0.4 0.4 0.0667 -0.0667 0.5133 0.2067 0.2 0.8 2 4.948 0.20621 0.171933 469.513 
0.4 0.4 0.0667 -0.0667 0.5133 0.1867 0.2 0.8 2 6.386 0.147444 0.169281 472.272 
0.4 0.4 0.0667 -0.0667 0.5133 0.1667 0.2 0.8 2 15 1.02493 0.882692 495.664 
0.4 0.4 0.0667 -0.0667 0.4933 0.5467 0.2 0.8 2 15 1.91727 0.893481 495.854 
0.4 0.4 0.0667 -0.0667 0.4933 0.5267 0.2 0.8 2 15 1.5504 0.846673 494.269 
0.4 0.4 0.0667 -0.0667 0.4933 0.5067 0.2 0.8 2 15 1.13354 0.752163 489.205 
0.4 0.4 0.0667 -0.0667 0.4933 0.4867 0.2 0.8 2 15 1.43033 0.858324 494.566 
0.4 0.4 0.0667 -0.0667 0.4933 0.4667 0.2 0.8 2 7.968 0.656164 0.170526 471.228 
0.4 0.4 0.0667 -0.0667 0.4933 0.4467 0.2 0.8 2 9.422 0.527274 0.162791 480.437 
0.4 0.4 0.0667 -0.0667 0.4933 0.4267 0.2 0.8 2 13.34 1.03837 0.173421 487.926 
0.4 0.4 0.0667 -0.0667 0.4933 0.4067 0.2 0.8 2 15 1.54698 0.905258 495.743 
0.4 0.4 0.0667 -0.0667 0.4933 0.3867 0.2 0.8 2 2.36 0 0.172046 439.434 
0.4 0.4 0.0667 -0.0667 0.4933 0.3667 0.2 0.8 2 3.716 0.269327 0.159498 452.046 
0.4 0.4 0.0667 -0.0667 0.4933 0.3467 0.2 0.8 2 1.538 0.204758 0.169003 445.293 
0.4 0.4 0.0667 -0.0667 0.4933 0.3267 0.2 0.8 2 2.036 0.140649 0.16625 444.186 
0.4 0.4 0.0667 -0.0667 0.4933 0.3067 0.2 0.8 2 1.638 0 0.168015 431.647 
0.4 0.4 0.0667 -0.0667 0.4933 0.2867 0.2 0.8 2 15 1.02314 0.738328 491.746 
0.4 0.4 0.0667 -0.0667 0.4933 0.2667 0.2 0.8 2 1.54 0.207698 0.169193 432.811 
0.4 0.4 0.0667 -0.0667 0.4933 0.2467 0.2 0.8 2 15 1.05445 0.865165 496.085 
0.4 0.4 0.0667 -0.0667 0.4933 0.2267 0.2 0.8 2 15 0.929175 0.880491 496.062 
0.4 0.4 0.0667 -0.0667 0.4933 0.2067 0.2 0.8 2 3.34 0.103229 0.171075 458.526 
0.4 0.4 0.0667 -0.0667 0.4933 0.1867 0.2 0.8 2 15 0.828115 0.888907 495.976 
0.4 0.4 0.0667 -0.0667 0.4933 0.1667 0.2 0.8 2 2.17 0.130381 0.173114 450.227 
0.4 0.4 0.0667 -0.0667 0.4733 0.5467 0.2 0.8 2 8.306 0.470383 0.16871 481.212 
0.4 0.4 0.0667 -0.0667 0.4733 0.5267 0.2 0.8 2 15 1.68329 0.893994 495.021 
0.4 0.4 0.0667 -0.0667 0.4733 0.5067 0.2 0.8 2 15 1.39476 0.758847 490.755 
0.4 0.4 0.0667 -0.0667 0.4733 0.4867 0.2 0.8 2 15 1.67439 0.889954 495.033 
0.4 0.4 0.0667 -0.0667 0.4733 0.4667 0.2 0.8 2 15 1.56921 0.783868 491.592 
0.4 0.4 0.0667 -0.0667 0.4733 0.4467 0.2 0.8 2 1.738 0.116903 0.169791 450.476 
0.4 0.4 0.0667 -0.0667 0.4733 0.4267 0.2 0.8 2 15 1.6207 0.907347 495.634 
0.4 0.4 0.0667 -0.0667 0.4733 0.4067 0.2 0.8 2 2.02 0.135236 0.17137 427.3 
0.4 0.4 0.0667 -0.0667 0.4733 0.3867 0.2 0.8 2 1.72 0.130103 0.170061 451.06 
0.4 0.4 0.0667 -0.0667 0.4733 0.3667 0.2 0.8 2 3.678 0.289292 0.162829 465.597 
0.4 0.4 0.0667 -0.0667 0.4733 0.3467 0.2 0.8 2 15 1.16063 0.931349 495.567 
0.4 0.4 0.0667 -0.0667 0.4733 0.3267 0.2 0.8 2 2.846 0.351139 0.168874 445.414 
0.4 0.4 0.0667 -0.0667 0.4733 0.3067 0.2 0.8 2 15 0.642565 0.620633 474.415 
0.4 0.4 0.0667 -0.0667 0.4733 0.2867 0.2 0.8 2 2.678 0.0294191 0.165602 452.095 
0.4 0.4 0.0667 -0.0667 0.4733 0.2667 0.2 0.8 2 15 1.1437 0.731037 486.507 
0.4 0.4 0.0667 -0.0667 0.4733 0.2467 0.2 0.8 2 4.252 0.0910414 0.173414 470.88 
0.4 0.4 0.0667 -0.0667 0.4733 0.2267 0.2 0.8 2 15 0.804355 0.837964 493.189 
0.4 0.4 0.0667 -0.0667 0.4733 0.2067 0.2 0.8 2 12.69 0.0694887 0.173411 466.859 
0.4 0.4 0.0667 -0.0667 0.4733 0.1867 0.2 0.8 2 15 0.521534 0.705611 485.437 
0.4 0.4 0.0667 -0.0667 0.4733 0.1667 0.2 0.8 2 15 0.662708 0.746738 493.865 
0.4 0.4 0.0667 -0.0667 0.4533 0.5467 0.2 0.8 2 15 0.86898 0.773804 491.573 
0.4 0.4 0.0667 -0.0667 0.4533 0.5267 0.2 0.8 2 15 0.899512 0.809417 492.769 
0.4 0.4 0.0667 -0.0667 0.4533 0.5067 0.2 0.8 2 15 1.58697 0.809177 493.695 
0.4 0.4 0.0667 -0.0667 0.4533 0.4867 0.2 0.8 2 15 1.55988 0.89637 494.324 
0.4 0.4 0.0667 -0.0667 0.4533 0.4667 0.2 0.8 2 7.842 0.397293 0.164618 479.352 
0.4 0.4 0.0667 -0.0667 0.4533 0.4467 0.2 0.8 2 15 0.911866 0.77658 492.182 
0.4 0.4 0.0667 -0.0667 0.4533 0.4267 0.2 0.8 2 1.582 0.240667 0.171994 441.43 
0.4 0.4 0.0667 -0.0667 0.4533 0.4067 0.2 0.8 2 1.792 0.311482 0.167161 424.774 
0.4 0.4 0.0667 -0.0667 0.4533 0.3867 0.2 0.8 2 15 0.955602 0.672936 483.381 
0.4 0.4 0.0667 -0.0667 0.4533 0.3667 0.2 0.8 2 4.49 0.227208 0.172641 449.76 
0.4 0.4 0.0667 -0.0667 0.4533 0.3467 0.2 0.8 2 15 0 0.643777 477.974 
0.4 0.4 0.0667 -0.0667 0.4533 0.3267 0.2 0.8 2 15 0.655174 0.732307 492.893 
0.4 0.4 0.0667 -0.0667 0.4533 0.3067 0.2 0.8 2 2.42 0.231351 0.161832 427.156 
0.4 0.4 0.0667 -0.0667 0.4533 0.2867 0.2 0.8 2 1.394 0.136842 0.17251 406.334 
0.4 0.4 0.0667 -0.0667 0.4533 0.2667 0.2 0.8 2 8.696 0 0.165254 478.979 
0.4 0.4 0.0667 -0.0667 0.4533 0.2467 0.2 0.8 2 15 0.901681 0.890841 495.321 
0.4 0.4 0.0667 -0.0667 0.4533 0.2267 0.2 0.8 2 2.936 0.119516 0.170917 460.489 
0.4 0.4 0.0667 -0.0667 0.4533 0.2067 0.2 0.8 2 15 0.866019 0.698414 490.957 
0.4 0.4 0.0667 -0.0667 0.4533 0.1867 0.2 0.8 2 15 0.664958 0.717099 494.182 
0.4 0.4 0.0667 -0.0667 0.4533 0.1667 0.2 0.8 2 2.456 0.214955 0.172337 450.098 
0.4 0.4 0.0667 -0.0667 0.4333 0.5467 0.2 0.8 2 15 1.35323 0.836693 493.065 
0.4 0.4 0.0667 -0.0667 0.4333 0.5267 0.2 0.8 2 6.7 0.326335 0.172323 479.838 
0.4 0.4 0.0667 -0.0667 0.4333 0.5067 0.2 0.8 2 15 1.25984 0.73746 486.703 
0.4 0.4 0.0667 -0.0667 0.4333 0.4867 0.2 0.8 2 10.548 0.702488 0.172047 445.571 
0.4 0.4 0.0667 -0.0667 0.4333 0.4667 0.2 0.8 2 7.642 0.653616 0.168003 466.555 
0.4 0.4 0.0667 -0.0667 0.4333 0.4467 0.2 0.8 2 15 0 0.72876 488.855 
0.4 0.4 0.0667 -0.0667 0.4333 0.4267 0.2 0.8 2 15 0.920823 0.901684 493.751 
