distance fxForeLeft fyForeLeft fxHindLeft fyHindLeft fxForeRight fyForeRight fxHindRight fyHindRight
0.159068 0.480925 3.42076 0 0 0 0 -0.584943 0.99532
0.159799 0.431022 3.37813 0 0 0 0 -0.760066 0.834783
0.160529 0.380002 3.34284 0 0 0 0 -0.945227 0.672231
0.161257 0.328116 3.31527 0 0 0 0 -1.14087 0.507559
0.161982 0.275597 3.29569 0 0 0 0 -1.34748 0.340649
0.162705 0.222667 3.2843 0 0 0 0 -1.56558 0.171379
0.163424 0.169551 3.28127 0 0 0 0 0 0
0.164138 0.119491 3.29328 0 0 0 0 0 0
0.164848 0.071938 3.31833 0 0 0 0 0 0
0.165553 0.0268775 3.35555 0 0 0 0 0 0
0.166252 -0.0156742 3.40423 0 0 0 0 0 0
0.166945 -0.0556714 3.46373 0 0 0 0 0 0
0.167631 -0.0930398 3.53351 0 0 0 0 0 0
0.168311 -0.127675 3.61308 0 0 0 0 0 0
0.168982 -0.15944 3.70204 0 0 0 0 0 0
0.16965 -0.156349 3.86422 0 0 0 0 0 0
0.17031 -0.321887 3.68077 0 0 0 0 0 0
0.17096 -0.347814 3.80597 0 0 0 0 0 0
0.1716 -0.372446 3.9234 0 0 0 0 0 0
0.172219 0 0 0 0 0.743082 38.4426 0 0
0.172811 0 0 0 0 1.00087 32.6916 0 0
0.173377 0 0 0 0 0.862315 28.0484 0 0
0.17392 0 0 0 0 1.32128 32.6243 0 0
0.174436 0 0 0 0 0.652393 24.1999 0 0
0.174927 0 0 0 0 0.397992 18.1205 0 0
0.17539 0 0 0 0 0.0024433 16.0418 0 0
0.175834 0 0 0 0 0.117949 12.5251 0 0
0.176246 0 0 0 0 -0.202081 12.5742 0 0
0.176626 0 0 0 0 0.00394707 11.6133 0 0
0.176991 0 0 0 0 0.0785671 10.4777 0 0
0.177322 0 0 0 0 -0.225044 12.2226 0 0
0.177615 0 0 0 0 0.155357 13.0009 0 0
0.177889 0 0 0 0 0.358608 11.9961 0 0
0.178123 0 0 0 0 0.166217 13.8759 0 0
0.178318 0 0 0 0 0.558394 13.884 0 0
0.178494 0 0 0 0 0.568351 15.0556 0 0
0.178625 0 0 0 0 0.697852 14.3894 0 0
0.17874 0 0 6.733 36.856 1.11766 20.2026 0 0
0.17886 0 0 6.20473 30.8556 1.60522 19.9624 0 0
0.178953 0 0 5.35401 26.0389 1.70721 24.0098 0 0
