setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.2 0.7267 0.8133 0.2 0.428748 0.716369 0.802272 0.431816 0.0741045
0.2 0.7267 0.8133 0.2 0.434117 0.715602 0.802272 0.437185 0.074796
0.2 0.7267 0.8133 0.2 0.439485 0.715602 0.801505 0.44332 0.075482
0.2 0.7267 0.8133 0.2 0.446388 0.714835 0.801505 0.450223 0.0761619
0.2 0.7267 0.8133 0.2 0.453291 0.714835 0.801505 0.457893 0.0768354
0.2 0.7267 0.8133 0.2 0.460194 0.714068 0.801505 0.465563 0.0775021
0.2 0.7267 0.8133 0.2 0.468631 0.714068 0.801505 0.474767 0.0781614
0.2 0.7267 0.8133 0.2 0.478602 0.715602 0.806874 0.485505 0.0788018
0.2 0.7267 0.8133 0.2 0.490874 0.717903 0.81301 0.499311 0.0794201
0.2 0.7267 0.8133 0.2 0.50468 0.719437 0.82068 0.499311 0.0800176
0.2 0.7267 0.8133 0.2 0.520019 0.720971 0.829117 0.515418 0.0805923
0.2 0.7267 0.8133 0.2 0.520786 0.722505 0.837554 0.533825 0.0811442
0.2 0.7267 0.8133 0.2 0.538427 0.723272 0.846757 0.554534 0.0816719
0.2 0.7267 0.8133 0.2 0.539194 0.723272 0.855961 0.57601 0.0821752
0.2 0.7267 0.8133 0.2 0.529223 0.722505 0.864398 0.577544 0.0826636
0.2 0.7267 0.8133 0.2 0.546097 0.722505 0.873602 0.600553 0.0831275
0.2 0.7267 0.8133 0.2 0.563738 0.721738 0.881272 0.62433 0.0835632
0.2 0.7267 0.8133 0.2 0.563738 0.720204 0.888942 0.650408 0.0839714
0.2 0.7267 0.8133 0.2 0.552233 0.71867 0.896612 0.651175 0.0843643
0.2 0.7267 0.8133 0.2 0.569107 0.717903 0.903515 0.677253 0.0847289
0.2 0.7267 0.8133 0.2 0.586748 0.717136 0.909651 0.704864 0.0850617
0.2 0.7267 0.8133 0.2 0.605155 0.715602 0.91502 0.70333 0.0853722
0.2 0.7267 0.8133 0.2 0.603621 0.715602 0.920388 0.730942 0.0856501
0.2 0.7267 0.8133 0.2 0.622029 0.714835 0.92499 0.760854 0.0858953
0.2 0.7267 0.8133 0.2 0.619728 0.713301 0.928058 0.757787 0.0861199
0.2 0.7267 0.8133 0.2 0.638903 0.713301 0.931893 0.786932 0.086309
0.2 0.7267 0.8133 0.2 0.658078 0.713301 0.933427 0.817612 0.0864603
0.2 0.7267 0.8133 0.2 0.65501 0.711767 0.934961 0.812243 0.0865904
0.2 0.7267 0.8133 0.2 0.672651 0.708699 0.934961 0.840621 0.0867042
0.2 0.7267 0.8133 0.2 0.690291 0.70333 0.931893 0.862864 0.0867998
0.2 0.7267 0.8133 0.2 0.681854 0.69566 0.928058 0.847524 0.0869052
0.2 0.7267 0.8133 0.2 0.697194 0.687223 0.921922 0.871301 0.0869962
0.2 0.7267 0.8133 0.2 0.688757 0.677253 0.91502 0.857495 0.0870854
0.2 0.7267 0.8133 0.2 0.70333 0.667282 0.90735 0.878971 0.0871574
0.2 0.7267 0.8133 0.2 0.693359 0.65501 0.898146 0.862864 0.0872243
0.2 0.7267 0.8133 0.2 0.671884 0.643505 0.888942 0.882806 0.0872781
0.2 0.7267 0.8133 0.2 0.682621 0.630466 0.878204 0.865932 0.0873306
0.2 0.7267 0.8133 0.2 0.672651 0.61666 0.866699 0.831418 0.0873838
0.2 0.7267 0.8133 0.2 0.651175 0.602854 0.855194 0.84599 0.0874294
0.2 0.7267 0.8133 0.2 0.661146 0.589816 0.842155 0.855961 0.0874675
0.2 0.7267 0.8133 0.2 0.651175 0.574476 0.829117 0.834486 0.0875029
0.2 0.7267 0.8133 0.2 0.630466 0.56067 0.815311 0.848291 0.0875318
0.2 0.7267 0.8133 0.2 0.63967 0.553 0.801505 0.829884 0.08756
0.2 0.7267 0.8133 0.2 0.630466 0.556068 0.786932 0.843689 0.0875705
0.2 0.7267 0.8133 0.2 0.611291 0.562204 0.772359 0.826049 0.0875725
0.2 0.7267 0.8133 0.2 0.587515 0.571408 0.757787 0.793835 0.0875723
0.2 0.7267 0.8133 0.2 0.595952 0.582913 0.743214 0.806107 0.0875618
0.2 0.7267 0.8133 0.2 0.589049 0.594418 0.727874 0.819146 0.0875309
0.2 0.7267 0.8133 0.2 0.572175 0.605155 0.712534 0.801505 0.0874892
0.2 0.7267 0.8133 0.2 0.550699 0.615893 0.696427 0.815311 0.087436
0.2 0.7267 0.8133 0.2 0.559136 0.62433 0.681087 0.798437 0.0873767
0.2 0.7267 0.8133 0.2 0.553767 0.633534 0.664981 0.812243 0.0873001
0.2 0.7267 0.8133 0.2 0.539194 0.641971 0.648874 0.827583 0.087207
0.2 0.7267 0.8133 0.2 0.519252 0.648874 0.632 0.811476 0.0871057
0.2 0.7267 0.8133 0.2 0.499311 0.655777 0.615893 0.827583 0.0869954
0.2 0.7267 0.8133 0.2 0.477835 0.661913 0.599019 0.810709 0.0868794
0.2 0.7267 0.8133 0.2 0.457893 0.668049 0.582913 0.827583 0.0867565
0.2 0.7267 0.8133 0.2 0.437952 0.672651 0.566039 0.811476 0.0866286
0.2 0.7267 0.8133 0.2 0.446388 0.67802 0.549932 0.829117 0.0864973
0.2 0.7267 0.8133 0.2 0.444087 0.681854 0.533058 0.847524 0.0863481
0.2 0.7267 0.8133 0.2 0.435651 0.684922 0.516185 0.831418 0.0861896
0.2 0.7267 0.8133 0.2 0.424146 0.688757 0.500078 0.850592 0.0860233
0.2 0.7267 0.8133 0.2 0.41034 0.691825 0.483204 0.834486 0.0858505
0.8133 0.2 0.2 0.7267 0.397301 0.694126 0.46633 0.85366 0.0856727
0.8133 0.2 0.2 0.7267 0.385796 0.694126 0.450223 0.874369 0.0854844
